"gene","p_value"
"ENSG00000139405",0.0920830084945607
"ENSG00000188735",0.0920909295548391
"ENSG00000156853",0.0921089001387739
"ENSG00000169750",0.0921380296417739
"ENSG00000184887",0.0921410341267621
"ENSG00000155438",0.0921489158786338
"ENSG00000103599",0.0921686480094226
"ENSG00000168566",0.0922045072491317
"ENSG00000156983",0.0922165873154197
"ENSG00000145439",0.0922600606607628
"ENSG00000136141",0.0922927230031978
"ENSG00000165097",0.0923307779634417
"ENSG00000119638",0.0925550727110177
"ENSG00000089048",0.0925939837899694
"ENSG00000184110",0.0926038489607905
"ENSG00000101850",0.0926166569409912
"ENSG00000148343",0.0927471024981298
"ENSG00000134717",0.0927498546136325
"ENSG00000197150",0.0928636268407452
"ENSG00000236901",0.0930415186696328
"ENSG00000173638",0.0930475729154817
"ENSG00000079616",0.0930666538065651
"ENSG00000145331",0.0931281174941309
"ENSG00000169641",0.0931714910405131
"ENSG00000130508",0.0933034218564149
"ENSG00000151332",0.0933232718994967
"ENSG00000105376",0.09333173619926
"ENSG00000151090",0.0933367194246371
"ENSG00000157216",0.0934000614104397
"ENSG00000104450",0.0934315016030242
"ENSG00000108651",0.0935604605486231
"ENSG00000119906",0.0935814883394059
"ENSG00000205659",0.0935826443230195
"ENSG00000187792",0.0936881140495303
"ENSG00000182359",0.0936965782036412
"ENSG00000141252",0.0937600122484537
"ENSG00000078699",0.0937734850762066
"ENSG00000139974",0.0937809597206774
"ENSG00000234171",0.0937824754644218
"ENSG00000250722",0.0939048470365246
"ENSG00000178685",0.0939502379361253
"ENSG00000174498",0.0940651304310472
"ENSG00000197579",0.0940881559461187
"ENSG00000154914",0.0940936267366666
"ENSG00000172379",0.0941288651194327
"ENSG00000153982",0.0942402884644478
"ENSG00000092978",0.0942693837260038
"ENSG00000166323",0.0942859367281677
"ENSG00000115295",0.0943922857613828
"ENSG00000126790",0.0944346369129213
"ENSG00000168952",0.0944351136161372
"ENSG00000234147",0.0945196108954347
"ENSG00000152219",0.0946220463879332
"ENSG00000101928",0.0947473248034761
"ENSG00000198520",0.0947681345185978
"ENSG00000163527",0.0949609853765169
"ENSG00000160218",0.0949748214341093
"ENSG00000110881",0.0950076216343561
"ENSG00000289238",0.0950261340552982
"ENSG00000101096",0.0950859251896848
"ENSG00000204642",0.0951015360372734
"ENSG00000139182",0.0952974266834095
"ENSG00000269837",0.095354300394684
"ENSG00000119446",0.0954642047431346
"ENSG00000125247",0.0954683719941211
"ENSG00000146858",0.0955174470832965
"ENSG00000133943",0.095535404238059
"ENSG00000170214",0.0955451029191914
"ENSG00000229689",0.0955815281836296
"ENSG00000171310",0.0956181591086886
"ENSG00000128833",0.0956271848857838
"ENSG00000113119",0.0956511992911416
"ENSG00000169976",0.0956574226724911
"ENSG00000167468",0.0957191482827011
"ENSG00000198915",0.0957451705652772
"ENSG00000168288",0.0957990566558079
"ENSG00000006453",0.0959264082587096
"ENSG00000164053",0.0960343963395488
"ENSG00000147324",0.0960394313887271
"ENSG00000198742",0.096130045908261
"ENSG00000112306",0.0961935182957468
"ENSG00000173727",0.0962366479554996
"ENSG00000079432",0.0963177758096405
"ENSG00000163399",0.0963311114974378
"ENSG00000164938",0.096382613336899
"ENSG00000121542",0.0964000325413659
"ENSG00000253251",0.0964110668299518
"ENSG00000186625",0.0964725461742643
"ENSG00000139725",0.0964799626132792
"ENSG00000233822",0.0965528126005524
"ENSG00000124587",0.0965813866655869
"ENSG00000164543",0.0966071934738517
"ENSG00000102054",0.0966406147666249
"ENSG00000129472",0.0967209530849411
"ENSG00000178700",0.096809798043076
"ENSG00000264247",0.0968208567710312
"ENSG00000196812",0.0969373007133151
"ENSG00000111786",0.0969787762663664
"ENSG00000155858",0.0969887254558731
"ENSG00000164916",0.097013972547793
"ENSG00000180257",0.0970444895357068
"ENSG00000171643",0.0972550378959134
"ENSG00000070761",0.0973536958237607
"ENSG00000189306",0.0973749248559875
"ENSG00000116918",0.0973910100036611
"ENSG00000272335",0.0975427097118877
"ENSG00000136235",0.0975764811565002
"ENSG00000204316",0.0976205854706488
"ENSG00000147050",0.0976550554398725
"ENSG00000176978",0.0977035267195264
"ENSG00000095002",0.0977980354253474
"ENSG00000089053",0.0978689610255944
"ENSG00000146425",0.0978753793558693
"ENSG00000121577",0.0979593114069144
"ENSG00000135127",0.0980129979037949
"ENSG00000090975",0.0980177935497432
"ENSG00000123545",0.0980310551366402
"ENSG00000129991",0.0980802030551334
"ENSG00000136021",0.0981003128259727
"ENSG00000267313",0.0981134827677913
"ENSG00000085552",0.0981318887779137
"ENSG00000166444",0.0982009422944747
"ENSG00000137145",0.0983757897267307
"ENSG00000147889",0.0984402281700248
"ENSG00000139719",0.0984890642576558
"ENSG00000132604",0.0985154993343237
"ENSG00000113273",0.0986001268100028
"ENSG00000136295",0.0986238811042518
"ENSG00000141101",0.0986462055388666
"ENSG00000125877",0.0987077139864695
"ENSG00000133112",0.0987161113856253
"ENSG00000110768",0.0988070360739887
"ENSG00000188227",0.098849912371584
"ENSG00000134258",0.0988839737443346
"ENSG00000115875",0.0988941611171744
"ENSG00000101868",0.0989345564485175
"ENSG00000123106",0.098984971865713
"ENSG00000281162",0.0990995271222135
"ENSG00000062194",0.099107107915068
"ENSG00000128654",0.0991555762667869
"ENSG00000127561",0.0991610470452805
"ENSG00000242193",0.0991662725227126
"ENSG00000120162",0.0992332251075418
"ENSG00000136231",0.0993584646970517
"ENSG00000117593",0.0993853907841535
"ENSG00000169372",0.099417015876004
"ENSG00000124593",0.0994183987859946
"ENSG00000100605",0.0994541814494326
"ENSG00000160188",0.099472443761169
"ENSG00000178381",0.0994977091828239
"ENSG00000109083",0.0995608620014037
"ENSG00000139436",0.0996237664539244
"ENSG00000276547",0.0996781304455498
"ENSG00000156976",0.0996919711098596
"ENSG00000120063",0.0996958183865051
"ENSG00000119686",0.0997375056501366
"ENSG00000144647",0.0997488380806713
"ENSG00000247516",0.099751203521936
"ENSG00000257636",0.0997602775121759
"ENSG00000144554",0.0998858968858392
"ENSG00000214711",0.0999039202145749
"ENSG00000231500",0.0999213074271069
"ENSG00000161860",0.0999289105808151
"ENSG00000148110",0.099978292441981
"ENSG00000131473",0.100024723726435
"ENSG00000225697",0.100053473054703
"ENSG00000164253",0.100102603774994
"ENSG00000273058",0.100245667820991
"ENSG00000174059",0.100248929265211
"ENSG00000162337",0.100266964954746
"ENSG00000198794",0.100326126036628
"ENSG00000130066",0.100351223833911
"ENSG00000231305",0.100373435027057
"ENSG00000159259",0.100462140551258
"ENSG00000271918",0.100471482809582
"ENSG00000134343",0.10050703428373
"ENSG00000143416",0.100527615385116
"ENSG00000144749",0.100545058097815
"ENSG00000116062",0.100631783757772
"ENSG00000117616",0.10079535780582
"ENSG00000183751",0.100998454141001
"ENSG00000092758",0.101036812507167
"ENSG00000072736",0.101057183932283
"ENSG00000185499",0.101144051482072
"ENSG00000159256",0.101232515270497
"ENSG00000181004",0.101331633371279
"ENSG00000197223",0.101341994969495
"ENSG00000165338",0.101384675385726
"ENSG00000120318",0.101392570498247
"ENSG00000085741",0.101404365497478
"ENSG00000109586",0.101450717159775
"ENSG00000036549",0.101465973975713
"ENSG00000174938",0.101478377836617
"ENSG00000163072",0.101584365844471
"ENSG00000174799",0.101601196195054
"ENSG00000100711",0.10161144676791
"ENSG00000106692",0.101616222452568
"ENSG00000171951",0.101698870592566
"ENSG00000070526",0.101930681624129
"ENSG00000204140",0.102008323397182
"ENSG00000119684",0.102033043491436
"ENSG00000085274",0.102041867167189
"ENSG00000136950",0.102059434392975
"ENSG00000198954",0.102150977519544
"ENSG00000082996",0.10215976761748
"ENSG00000180573",0.102205602437324
"ENSG00000259790",0.102252284076539
"ENSG00000122515",0.10232310104855
"ENSG00000069509",0.102403128067249
"ENSG00000122033",0.102425428197425
"ENSG00000111906",0.102484504826919
"ENSG00000135521",0.102493450545547
"ENSG00000103550",0.102548480592317
"ENSG00000147419",0.102548660289368
"ENSG00000112695",0.102550748712021
"ENSG00000183018",0.102716656376685
"ENSG00000090054",0.102756641634743
"ENSG00000259341",0.10279047273006
"ENSG00000102908",0.102835606841497
"ENSG00000103044",0.102893559729992
"ENSG00000138623",0.102938246654392
"ENSG00000260804",0.102939053575076
"ENSG00000139645",0.102941465205446
"ENSG00000176399",0.102960782531003
"ENSG00000125459",0.10301077266591
"ENSG00000072954",0.103208880293279
"ENSG00000149474",0.103455214700293
"ENSG00000126653",0.103469316204696
"ENSG00000106591",0.10348456362494
"ENSG00000197386",0.103513635334121
"ENSG00000099139",0.103537396312157
"ENSG00000159202",0.103651752564673
"ENSG00000272768",0.103693338415971
"ENSG00000164976",0.103699229577762
"ENSG00000198625",0.103725866898051
"ENSG00000235169",0.103920792699033
"ENSG00000162604",0.103937397297719
"ENSG00000128266",0.103958406268064
"ENSG00000162444",0.103992442807061
"ENSG00000133114",0.104002727597411
"ENSG00000185198",0.104076755949829
"ENSG00000108523",0.10418708906579
"ENSG00000141524",0.104239425577329
"ENSG00000272129",0.104280869615631
"ENSG00000084774",0.104309875961146
"ENSG00000075624",0.104327257603522
"ENSG00000096872",0.104364067942108
"ENSG00000272473",0.104384237030845
"ENSG00000269001",0.104403196663634
"ENSG00000235257",0.104428821675002
"ENSG00000120533",0.104481941833347
"ENSG00000197980",0.104488802052882
"ENSG00000183340",0.104580099792538
"ENSG00000080224",0.104607660231179
"ENSG00000168876",0.104660105120445
"ENSG00000174804",0.104695418975475
"ENSG00000143375",0.104726863846608
"ENSG00000167880",0.104815015743841
"ENSG00000123427",0.104873329669592
"ENSG00000102401",0.105025182455236
"ENSG00000198570",0.105239464205057
"ENSG00000164144",0.105288228271875
"ENSG00000247077",0.10535400533933
"ENSG00000183655",0.105358789362812
"ENSG00000077684",0.105374116426672
"ENSG00000166173",0.105382530924502
"ENSG00000167815",0.105565829319635
"ENSG00000101574",0.105654851523856
"ENSG00000159166",0.105666822470539
"ENSG00000198535",0.105675360819112
"ENSG00000185495",0.105685278816313
"ENSG00000157978",0.105717596946435
"ENSG00000151702",0.105760673097082
"ENSG00000138735",0.105851377599273
"ENSG00000154358",0.105855148454757
"ENSG00000133612",0.10592656275434
"ENSG00000213023",0.106114182133694
"ENSG00000269893",0.106212950172164
"ENSG00000181722",0.106236205883389
"ENSG00000182670",0.106360320719915
"ENSG00000143816",0.106386850529889
"ENSG00000106153",0.106391375944858
"ENSG00000184047",0.106412069105897
"ENSG00000120075",0.106535676482816
"ENSG00000135821",0.106563239062302
"ENSG00000167600",0.106595289909934
"ENSG00000134248",0.106644635473535
"ENSG00000160013",0.106661388275173
"ENSG00000120686",0.10668089441372
"ENSG00000105248",0.106743297059333
"ENSG00000134825",0.106773214853705
"ENSG00000260852",0.106863792871665
"ENSG00000122863",0.106902306227931
"ENSG00000232093",0.106950151471044
"ENSG00000197956",0.107138349053281
"ENSG00000124935",0.107194080121416
"ENSG00000178952",0.107207727134985
"ENSG00000056277",0.107446785562884
"ENSG00000091947",0.107452348916357
"ENSG00000134243",0.107524225651873
"ENSG00000158270",0.10753840244474
"ENSG00000059915",0.107544978907957
"ENSG00000286546",0.107576306702327
"ENSG00000148985",0.107753410119534
"ENSG00000181444",0.107827123777222
"ENSG00000150760",0.107867522690815
"ENSG00000151012",0.10788258957275
"ENSG00000101367",0.10797608382946
"ENSG00000146733",0.108061032824095
"ENSG00000114503",0.10808473224168
"ENSG00000112759",0.108120215976721
"ENSG00000146859",0.108176402482574
"ENSG00000130175",0.108308746517102
"ENSG00000140326",0.108373188467211
"ENSG00000025293",0.108429823588251
"ENSG00000166860",0.108434098761218
"ENSG00000276293",0.10852445781077
"ENSG00000146373",0.108591448594415
"ENSG00000152193",0.108596708167481
"ENSG00000126003",0.108665562478157
"ENSG00000107882",0.10876841663134
"ENSG00000164022",0.108816465025254
"ENSG00000288018",0.10886677600044
"ENSG00000091483",0.108922014623192
"ENSG00000259146",0.108925544100437
"ENSG00000136003",0.10897290457625
"ENSG00000037965",0.108992027288419
"ENSG00000204334",0.1090286202674
"ENSG00000134222",0.109057006948921
"ENSG00000103653",0.109065144256816
"ENSG00000168389",0.109160821953121
"ENSG00000117758",0.109179390404791
"ENSG00000095209",0.109253780664012
"ENSG00000249602",0.109278045541313
"ENSG00000279453",0.109304898650114
"ENSG00000185798",0.109356404087015
"ENSG00000169184",0.109368422579366
"ENSG00000109738",0.109467591137757
"ENSG00000267100",0.109500558342845
"ENSG00000176723",0.10952788604317
"ENSG00000129084",0.109577385484718
"ENSG00000099284",0.109580300025566
"ENSG00000126215",0.10965364477919
"ENSG00000203705",0.109677721315931
"ENSG00000171992",0.109681081258979
"ENSG00000164300",0.10982828504301
"ENSG00000133687",0.109863882415067
"ENSG00000242082",0.109873134937705
"ENSG00000006744",0.109883075170729
"ENSG00000183624",0.109883104788837
"ENSG00000173599",0.109937286780189
"ENSG00000066322",0.109943816281103
"ENSG00000047315",0.109952309837939
"ENSG00000167302",0.109986504718983
"ENSG00000166200",0.110006221760471
"ENSG00000165238",0.110032834571393
"ENSG00000258512",0.110054464304839
"ENSG00000125434",0.110089876033287
"ENSG00000205339",0.110114361541266
"ENSG00000183979",0.110126141753605
"ENSG00000164930",0.110139901487995
"ENSG00000108588",0.110173440714226
"ENSG00000203879",0.110229208561278
"ENSG00000015133",0.110241719265487
"ENSG00000225329",0.110311374390307
"ENSG00000179387",0.110324845247112
"ENSG00000007866",0.110339494401702
"ENSG00000124789",0.110350735504969
"ENSG00000073150",0.110388106519407
"ENSG00000243156",0.110478668211497
"ENSG00000100206",0.110486722830628
"ENSG00000274750",0.110494325570518
"ENSG00000148057",0.110898884165488
"ENSG00000205403",0.110927010026235
"ENSG00000172478",0.110932333525528
"ENSG00000175220",0.111012770205537
"ENSG00000109184",0.111024190619468
"ENSG00000002834",0.111027022432532
"ENSG00000136527",0.1110436439181
"ENSG00000137478",0.111046897955656
"ENSG00000183495",0.111077627821526
"ENSG00000133030",0.111130645206362
"ENSG00000181467",0.111161832609761
"ENSG00000143036",0.111244145200644
"ENSG00000235109",0.111321746803119
"ENSG00000127329",0.111387806778239
"ENSG00000204628",0.111428224021577
"ENSG00000184489",0.111482852619364
"ENSG00000196455",0.111496908976555
"ENSG00000241352",0.11156517618735
"ENSG00000288920",0.11162738095224
"ENSG00000146842",0.111655677710869
"ENSG00000131374",0.111683618539529
"ENSG00000111445",0.111737603762849
"ENSG00000185684",0.111768647474749
"ENSG00000231789",0.11180873475786
"ENSG00000229124",0.111893265220482
"ENSG00000144834",0.111906003142294
"ENSG00000287929",0.111998949333358
"ENSG00000205426",0.112001537635056
"ENSG00000133275",0.11201410911282
"ENSG00000174839",0.112046736207436
"ENSG00000242715",0.112195116560189
"ENSG00000140398",0.112210096432412
"ENSG00000137500",0.112244823705805
"ENSG00000101236",0.112273623437306
"ENSG00000158161",0.112421979088566
"ENSG00000138600",0.112440638359137
"ENSG00000080822",0.112453293258544
"ENSG00000122783",0.11245405168504
"ENSG00000158373",0.112505912829493
"ENSG00000115306",0.112568525380472
"ENSG00000163882",0.112586963602229
"ENSG00000187713",0.112617328215819
"ENSG00000264235",0.112630312655598
"ENSG00000138271",0.112667982931815
"ENSG00000260806",0.112716401122139
"ENSG00000175806",0.112761327346901
"ENSG00000224078",0.112802267973109
"ENSG00000104361",0.11282906161692
"ENSG00000152767",0.113037269295458
"ENSG00000135338",0.113124908561348
"ENSG00000165105",0.11321799826293
"ENSG00000056586",0.113221747173068
"ENSG00000157020",0.113248877004467
"ENSG00000112874",0.113285962642749
"ENSG00000163932",0.113312253455683
"ENSG00000253187",0.113349080224573
"ENSG00000226200",0.113363134801185
"ENSG00000075643",0.113414768178296
"ENSG00000188092",0.113427195899809
"ENSG00000048392",0.113488576284463
"ENSG00000105726",0.113500582706848
"ENSG00000163864",0.113537946294721
"ENSG00000084693",0.113571894346602
"ENSG00000100596",0.113664923070698
"ENSG00000159423",0.113746000937075
"ENSG00000125534",0.113751038452915
"ENSG00000158560",0.113775070700108
"ENSG00000177932",0.113778742821611
"ENSG00000156256",0.113968602621474
"ENSG00000064655",0.114061647572743
"ENSG00000151502",0.114178296605046
"ENSG00000156931",0.114196390367415
"ENSG00000197381",0.114205742507302
"ENSG00000109466",0.114219496339335
"ENSG00000198483",0.114228401431478
"ENSG00000114631",0.11426151781964
"ENSG00000148655",0.114473834895245
"ENSG00000141526",0.114474439557331
"ENSG00000164506",0.114664594630568
"ENSG00000101346",0.114768769810828
"ENSG00000175697",0.114772696688859
"ENSG00000227355",0.114814412033198
"ENSG00000214530",0.114885051304017
"ENSG00000153993",0.1149241023056
"ENSG00000136868",0.114976460792411
"ENSG00000023572",0.114985533606811
"ENSG00000263846",0.115016803451012
"ENSG00000099814",0.115047203828303
"ENSG00000163541",0.115138323129692
"ENSG00000168591",0.11513871582656
"ENSG00000143756",0.115152455992614
"ENSG00000242960",0.115246936993561
"ENSG00000179295",0.115273460616239
"ENSG00000182473",0.115321701799955
"ENSG00000127990",0.115341609362924
"ENSG00000285906",0.115343015289334
"ENSG00000130640",0.1154124638224
"ENSG00000158220",0.115417097177931
"ENSG00000132386",0.115476228144005
"ENSG00000059573",0.1155169245344
"ENSG00000028839",0.115529586053755
"ENSG00000168386",0.115609994189968
"ENSG00000198000",0.11567662192909
"ENSG00000139832",0.115677034413587
"ENSG00000288612",0.115687125958693
"ENSG00000214748",0.115696427403366
"ENSG00000287811",0.115717283706016
"ENSG00000289440",0.115748231927696
"ENSG00000168259",0.115750913651231
"ENSG00000163584",0.11577898907651
"ENSG00000130193",0.115789007493216
"ENSG00000189046",0.115807183966356
"ENSG00000176563",0.115829936032759
"ENSG00000184602",0.11604616857562
"ENSG00000122861",0.116086371699003
"ENSG00000123091",0.116089716077026
"ENSG00000165916",0.116354747660924
"ENSG00000131931",0.116476101657124
"ENSG00000161011",0.116494015788121
"ENSG00000099956",0.11651322860251
"ENSG00000100442",0.116542132634761
"ENSG00000102302",0.116684923804663
"ENSG00000214184",0.116729470503423
"ENSG00000117148",0.11677857260213
"ENSG00000165113",0.116794313605034
"ENSG00000127481",0.116863898676343
"ENSG00000185986",0.11687352275035
"ENSG00000167536",0.116895333532332
"ENSG00000132475",0.116950822384732
"ENSG00000163319",0.116990159021559
"ENSG00000237440",0.117056084004213
"ENSG00000128309",0.117082505214537
"ENSG00000136999",0.117089384543567
"ENSG00000179292",0.117153059657694
"ENSG00000170231",0.117162847184076
"ENSG00000198856",0.117256203795694
"ENSG00000261801",0.117349610808122
"ENSG00000241973",0.117396609181938
"ENSG00000119280",0.117599145338608
"ENSG00000116237",0.117611847478555
"ENSG00000167965",0.117627739821049
"ENSG00000167986",0.117663428703619
"ENSG00000267530",0.117683599866115
"ENSG00000137100",0.117714566032165
"ENSG00000006118",0.118071474214041
"ENSG00000125107",0.118095748332783
"ENSG00000129810",0.118197012951898
"ENSG00000223547",0.118479374709693
"ENSG00000196975",0.118533893219003
"ENSG00000143198",0.118576073075605
"ENSG00000185022",0.118710358704264
"ENSG00000111640",0.118843152871511
"ENSG00000126432",0.118848476800238
"ENSG00000183291",0.118866606227945
"ENSG00000184985",0.118867227545323
"ENSG00000132680",0.118940610443535
"ENSG00000171621",0.119050406821538
"ENSG00000110400",0.119126900727597
"ENSG00000234684",0.119128652374138
"ENSG00000140961",0.119148455984315
"ENSG00000146938",0.119192054384049
"ENSG00000270659",0.119227403374247
"ENSG00000160298",0.119352339671172
"ENSG00000118242",0.119389570540235
"ENSG00000124688",0.119615572800543
"ENSG00000078747",0.119653378649677
"ENSG00000105929",0.119670411118154
"ENSG00000149554",0.119736366471698
"ENSG00000119917",0.119858092669164
"ENSG00000159079",0.119896662976502
"ENSG00000143575",0.119926588432782
"ENSG00000130584",0.120009372664343
"ENSG00000180611",0.120024324281406
"ENSG00000071189",0.120034961679291
"ENSG00000054219",0.120056255348306
"ENSG00000039560",0.120098079978472
"ENSG00000166275",0.120169678121584
"ENSG00000152582",0.120249372462313
"ENSG00000121931",0.12028197680465
"ENSG00000163513",0.120443984162909
"ENSG00000180155",0.120468511877751
"ENSG00000229404",0.120475233156512
"ENSG00000109065",0.120584124491526
"ENSG00000106348",0.120614390370915
"ENSG00000143147",0.120864892338396
"ENSG00000114480",0.120877468266846
"ENSG00000185024",0.120983955012143
"ENSG00000104936",0.12105827943073
"ENSG00000142168",0.121061273446809
"ENSG00000206560",0.121071769938694
"ENSG00000176485",0.121076577464346
"ENSG00000136936",0.121089756378656
"ENSG00000074319",0.121101238895868
"ENSG00000075461",0.12115765062997
"ENSG00000131469",0.121333308315998
"ENSG00000075975",0.121400872660587
"ENSG00000186994",0.12143716645556
"ENSG00000148187",0.121472632691166
"ENSG00000166946",0.121476621296278
"ENSG00000224165",0.121531245098436
"ENSG00000271303",0.121583069134118
"ENSG00000143248",0.121588725229885
"ENSG00000088256",0.121655327461578
"ENSG00000196655",0.121710074946247
"ENSG00000240498",0.121726773216438
"ENSG00000177853",0.121745109915972
"ENSG00000270956",0.121783613515835
"ENSG00000180855",0.121798163648538
"ENSG00000166225",0.121831245372778
"ENSG00000136383",0.12197391554348
"ENSG00000157833",0.121990307073357
"ENSG00000153237",0.122001345198117
"ENSG00000166855",0.122013579982029
"ENSG00000115904",0.122052537556441
"ENSG00000260196",0.122067643310384
"ENSG00000105613",0.122072931407182
"ENSG00000070501",0.122145705415648
"ENSG00000131732",0.122294775378708
"ENSG00000109618",0.122309261399769
"ENSG00000034677",0.122327026749906
"ENSG00000107758",0.122332754400907
"ENSG00000169567",0.122404093488435
"ENSG00000166821",0.122465468932281
"ENSG00000273820",0.122508420112466
"ENSG00000164944",0.122524933212731
"ENSG00000178531",0.122557239261011
"ENSG00000285972",0.12263382960491
"ENSG00000114209",0.122677706307044
"ENSG00000155463",0.122699179167218
"ENSG00000172888",0.122704037139269
"ENSG00000182742",0.122721416540763
"ENSG00000184986",0.122830423425929
"ENSG00000196632",0.122833694555982
"ENSG00000168765",0.122845002587825
"ENSG00000141698",0.122944910070441
"ENSG00000143156",0.12298864587962
"ENSG00000168067",0.122999698917253
"ENSG00000196268",0.123243110580675
"ENSG00000003056",0.1232763620441
"ENSG00000161677",0.12330238454709
"ENSG00000055211",0.123323586097702
"ENSG00000248508",0.123436506996888
"ENSG00000139620",0.123640786066803
"ENSG00000265808",0.123822146035491
"ENSG00000248383",0.123938897246997
"ENSG00000048707",0.124024744454711
"ENSG00000117399",0.124043122055611
"ENSG00000168476",0.124119927337319
"ENSG00000105048",0.124120176561798
"ENSG00000008323",0.124124662359789
"ENSG00000175324",0.124181173717261
"ENSG00000233101",0.124185179815097
"ENSG00000100567",0.124243038392136
"ENSG00000111300",0.124403630988101
"ENSG00000125378",0.124463254784793
"ENSG00000171503",0.124536646715723
"ENSG00000151693",0.124574131480505
"ENSG00000100417",0.124598801017608
"ENSG00000164045",0.124632443054657
"ENSG00000088247",0.12465159326712
"ENSG00000124939",0.124713402357871
"ENSG00000185344",0.124812295540589
"ENSG00000130726",0.124868908048853
"ENSG00000261159",0.12493526814402
"ENSG00000126803",0.124996305597422
"ENSG00000105339",0.125092395022945
"ENSG00000169992",0.125114683694459
"ENSG00000014123",0.125164691745643
"ENSG00000175463",0.125228947169682
"ENSG00000076826",0.125246996867242
"ENSG00000120688",0.125408758550639
"ENSG00000181690",0.125487724908997
"ENSG00000004487",0.125522636215395
"ENSG00000131401",0.125542201432791
"ENSG00000071282",0.125628569504826
"ENSG00000196526",0.125690083383207
"ENSG00000242802",0.125703421565894
"ENSG00000108666",0.125822137748796
"ENSG00000243943",0.125873531692851
"ENSG00000237298",0.125877382832304
"ENSG00000111679",0.125888140942707
"ENSG00000126088",0.125900906174645
"ENSG00000095261",0.125974354466602
"ENSG00000122696",0.125994228294951
"ENSG00000172830",0.12603040023486
"ENSG00000197245",0.126082494409528
"ENSG00000259803",0.126082828847766
"ENSG00000134508",0.12609834655196
"ENSG00000106333",0.126157452095847
"ENSG00000213160",0.126457497127721
"ENSG00000144488",0.126463847209317
"ENSG00000196262",0.126472168611751
"ENSG00000173145",0.12649978499127
"ENSG00000101447",0.126575434251286
"ENSG00000146007",0.126589282627676
"ENSG00000151552",0.126638155560355
"ENSG00000183379",0.126838226703817
"ENSG00000172878",0.126869935099372
"ENSG00000133812",0.12688415510952
"ENSG00000124486",0.126885336385462
"ENSG00000185442",0.126910189444131
"ENSG00000182899",0.126978489982694
"ENSG00000260329",0.12699998281848
"ENSG00000163785",0.127014983970277
"ENSG00000108443",0.1270172333446
"ENSG00000144136",0.127235798597165
"ENSG00000205269",0.127247133731011
"ENSG00000120656",0.127314634444119
"ENSG00000043514",0.127363761602361
"ENSG00000176101",0.127422251612078
"ENSG00000279348",0.127437425374756
"ENSG00000167632",0.127509162356881
"ENSG00000213341",0.127668320115359
"ENSG00000198804",0.12773137327013
"ENSG00000115282",0.127763706449928
"ENSG00000118873",0.12784877098403
"ENSG00000110906",0.128096216318913
"ENSG00000130270",0.128142143127732
"ENSG00000119328",0.128202031360271
"ENSG00000106665",0.128260735299533
"ENSG00000122971",0.128303984320731
"ENSG00000109220",0.128335002866857
"ENSG00000164162",0.12836904854563
"ENSG00000072506",0.128377842116614
"ENSG00000154265",0.1284805414483
"ENSG00000032742",0.128521118264025
"ENSG00000179933",0.128534169202317
"ENSG00000154118",0.128553100395391
"ENSG00000198700",0.128639474006374
"ENSG00000175215",0.128690299523073
"ENSG00000187653",0.128734327609644
"ENSG00000064195",0.128814185182489
"ENSG00000156110",0.128868802790127
"ENSG00000163545",0.1288692540275
"ENSG00000110696",0.128939474094827
"ENSG00000258890",0.128940312841727
"ENSG00000145390",0.129026982302076
"ENSG00000125356",0.129027051838004
"ENSG00000120889",0.129143238016379
"ENSG00000125991",0.129166381530365
"ENSG00000171453",0.129397009882537
"ENSG00000154814",0.12943086923176
"ENSG00000176244",0.12950800508421
"ENSG00000120149",0.129512571030593
"ENSG00000160199",0.129574142495111
"ENSG00000169926",0.129616845935648
"ENSG00000161671",0.129617426469672
"ENSG00000166532",0.129900135828532
"ENSG00000198727",0.129907332107959
"ENSG00000111203",0.129937515655571
"ENSG00000100075",0.130022707997296
"ENSG00000176396",0.130048622620506
"ENSG00000146828",0.13011491880442
"ENSG00000164258",0.130190493097315
"ENSG00000186522",0.130206778263922
"ENSG00000238227",0.130209566299524
"ENSG00000140395",0.130230068627873
"ENSG00000226887",0.130323329433469
"ENSG00000160193",0.130470260329233
"ENSG00000185920",0.130573280662622
"ENSG00000266903",0.130628377622658
"ENSG00000172590",0.130769130667927
"ENSG00000172171",0.130853865004143
"ENSG00000255302",0.130854907368271
"ENSG00000198093",0.131126797405357
"ENSG00000196911",0.131143807100028
"ENSG00000248905",0.131245536723276
"ENSG00000064270",0.131271120805472
"ENSG00000153714",0.1313046651957
"ENSG00000136930",0.131356012232007
"ENSG00000130935",0.131366720894037
"ENSG00000270885",0.131514207289437
"ENSG00000167977",0.131527288102976
"ENSG00000129518",0.131544151494253
"ENSG00000188917",0.131575472317468
"ENSG00000131781",0.131652954523796
"ENSG00000114473",0.13180759177813
"ENSG00000204574",0.131818984521919
"ENSG00000136068",0.131910834203575
"ENSG00000132823",0.131942918309384
"ENSG00000212719",0.132009200120603
"ENSG00000064545",0.132023837543603
"ENSG00000131018",0.132221829562563
"ENSG00000136699",0.132232102030097
"ENSG00000186815",0.132236718577925
"ENSG00000131899",0.132329375002569
"ENSG00000140416",0.132425153910906
"ENSG00000198839",0.132471638928262
"ENSG00000107669",0.13247345859252
"ENSG00000146205",0.132474619679059
"ENSG00000165630",0.132577040375922
"ENSG00000144843",0.132661110084782
"ENSG00000070610",0.132709135348363
"ENSG00000101220",0.132785246509612
"ENSG00000132963",0.132887043385631
"ENSG00000163121",0.133043193549802
