"gene","p_value","effect_size"
"ENSG00000203778",0.195713490095484,0.360172443056772
"ENSG00000105701",0.195804990610331,0.179631200714023
"ENSG00000236255",0.195842674548992,0.762574266550874
"ENSG00000228506",0.195843355268221,-0.505863732178639
"ENSG00000213123",0.195845015297313,0.388746574294644
"ENSG00000174780",0.195875823674195,0.243853486915372
"ENSG00000121039",0.19588860712159,-0.300956462256455
"ENSG00000185187",0.195931572716201,-0.398089723061728
"ENSG00000186462",0.196023975814553,-0.571637739544647
"ENSG00000128052",0.196176300232104,-0.604948872267735
"ENSG00000126261",0.196186437472591,0.189745027647083
"ENSG00000106462",0.196256299670793,-0.271616270585669
"ENSG00000185298",0.196262480758557,0.255358301563047
"ENSG00000198203",0.196364631054356,-0.454719033444753
"ENSG00000178104",0.196440128688466,-0.352404621859824
"ENSG00000105854",0.196446296204979,0.189999148091648
"ENSG00000232774",0.196480310237882,0.945208091539031
"ENSG00000144642",0.196526981573459,-0.286578797059085
"ENSG00000168556",0.196540836362862,-0.309964015294687
"ENSG00000258568",0.196590689952623,-0.56745993856948
"ENSG00000260404",0.196603846011775,-0.61182545770379
"ENSG00000205531",0.196693414447501,0.22893654531699
"ENSG00000198826",0.196965010649188,-0.581886826471912
"ENSG00000113441",0.197094508692117,-0.215909710267342
"ENSG00000120899",0.197099325627147,-0.658845416775521
"ENSG00000169221",0.197151754312808,-0.224918612142469
"ENSG00000177646",0.197221950178479,-0.418930632909025
"ENSG00000086205",0.197255106313216,0.464721853160498
"ENSG00000164631",0.197266775569827,0.515468382979763
"ENSG00000214199",0.197378324801607,0.41507782570342
"ENSG00000188293",0.197440694480143,-1.05439070535792
"ENSG00000065328",0.197524672221992,-0.411738819439374
"ENSG00000197451",0.19760998985817,-0.211692459618367
"ENSG00000228451",0.197656065086423,0.638117277549129
"ENSG00000064393",0.19771447820508,-0.291009214649023
"ENSG00000213949",0.197740541842091,0.673442202799294
"ENSG00000000003",0.198085074223795,-0.398046142095554
"ENSG00000143951",0.198087795582236,-0.447921237794654
"ENSG00000149177",0.198217022585666,-0.265578872269358
"ENSG00000185633",0.198308275629391,0.551563546833258
"ENSG00000153879",0.198370146482774,0.515596750516912
"ENSG00000135097",0.198437540783709,-0.744855731438371
"ENSG00000174684",0.198573075671757,-0.418065351665791
"ENSG00000138663",0.198634921729605,0.198706859407052
"ENSG00000131187",0.198682940283443,-0.661782532645546
"ENSG00000187742",0.198786249298995,0.417826393345921
"ENSG00000172939",0.198833252672583,-0.345858059008953
"ENSG00000089009",0.198861465886745,-0.331932531881192
"ENSG00000225648",0.198956833951835,0.258693000618829
"ENSG00000121766",0.199040910021362,0.224966907583746
"ENSG00000160803",0.199106229335284,-0.198771313374518
"ENSG00000271943",0.199157028790121,0.408927623771723
"ENSG00000148450",0.199229932466357,0.226365897092308
"ENSG00000130590",0.199247712752992,-0.499475205602017
"ENSG00000170448",0.199257364375712,0.367789467652461
"ENSG00000006125",0.199260585809484,-0.183175255717541
"ENSG00000165494",0.199265867791365,0.354512485767729
"ENSG00000235652",0.199338053166511,0.715054362555688
"ENSG00000131828",0.199338707840221,-0.29610395637757
"ENSG00000162734",0.199360237007253,0.294000583273076
"ENSG00000113240",0.199457087859483,0.298404469233722
"ENSG00000166938",0.19954635737033,-0.195967782846744
"ENSG00000261556",0.199616783971978,0.808343662561408
"ENSG00000167395",0.199667005080068,-0.268144470907304
"ENSG00000151806",0.199710793118978,-0.515040165758857
"ENSG00000170836",0.199735032719442,0.248937201079685
"ENSG00000183066",0.199764297388313,0.578031587959399
"ENSG00000136830",0.199814862633455,0.219792892597739
"ENSG00000103657",0.199845185256085,-0.265196229306331
"ENSG00000151023",0.199886590107895,0.663494591130263
"ENSG00000137309",0.19990536875408,-0.43296340844128
"ENSG00000148950",0.199916575921635,0.272422936472276
"ENSG00000105429",0.199981627497195,-0.415552170618745
"ENSG00000111639",0.199992770377969,0.181842161859251
"ENSG00000065665",0.200021011263549,-0.381960993223042
"ENSG00000172572",0.200084753469911,-0.983482953194186
"ENSG00000167778",0.20009280211448,0.401518446742675
"ENSG00000176108",0.200165926637319,0.525274044838154
"ENSG00000111875",0.200439574579576,0.418784297224615
"ENSG00000100664",0.200452157741519,-0.410515472282071
"ENSG00000127184",0.200604215489784,0.187421822811381
"ENSG00000161544",0.20064459498202,-0.221895526672537
"ENSG00000008294",0.200770043022826,0.369324053210119
"ENSG00000228793",0.200816039658412,-0.758067599787855
"ENSG00000164151",0.200822640765264,-0.297894929048089
"ENSG00000181404",0.200832139266834,0.383538043499009
"ENSG00000062725",0.200849731339376,0.294542971357812
"ENSG00000115594",0.200921626077587,-0.576156543101476
"ENSG00000017260",0.20096233576772,-0.234161714709873
"ENSG00000027697",0.20098300302706,0.251971549947671
"ENSG00000212694",0.201064998179971,-0.57776647199663
"ENSG00000172534",0.201095069263582,-0.240082582350424
"ENSG00000284428",0.201125876377934,-0.913274822276864
"ENSG00000104164",0.201314215388723,0.215577770544982
"ENSG00000105953",0.201346263637981,-0.175238282575072
"ENSG00000204856",0.201539003877142,-0.506993379022577
"ENSG00000170037",0.201629395404983,-0.22468593856525
"ENSG00000143353",0.201640232127816,0.809918996431559
"ENSG00000137074",0.20170881214223,0.27507129071461
"ENSG00000035687",0.201731257039997,0.282202836020335
"ENSG00000131844",0.20178728558725,-0.296352236011918
"ENSG00000164220",0.201812335561853,0.574093239590203
"ENSG00000094880",0.201848851673324,-0.217346152667898
"ENSG00000288767",0.201857307398528,0.830520688387857
"ENSG00000170325",0.201895308401706,-0.301482829617615
"ENSG00000101670",0.2019424036572,-0.265590929322266
"ENSG00000171700",0.202150052794644,-0.465270018203031
"ENSG00000168234",0.202171970710105,-0.255180841827356
"ENSG00000117054",0.202174351805138,0.191993525950564
"ENSG00000165525",0.202457957441414,0.246820450810363
"ENSG00000067167",0.202540649782089,-0.293676689377982
"ENSG00000029364",0.202686068984104,0.207906531691185
"ENSG00000167004",0.202725160114167,-0.209221944897488
"ENSG00000168852",0.202764790357493,-1.11117471553603
"ENSG00000143590",0.202797316196897,-0.652960185839148
"ENSG00000132612",0.202864714629955,-0.346128121448246
"ENSG00000144445",0.203050598650012,0.429435922789461
"ENSG00000088325",0.203104309405493,-0.336041328935509
"ENSG00000171462",0.203155169287107,-0.737082049204163
"ENSG00000198858",0.203182001629885,0.494010389398156
"ENSG00000275764",0.203268482098671,0.348526244540928
"ENSG00000105171",0.203387540516097,0.195630149463247
"ENSG00000121068",0.203443078586562,0.64482263311691
"ENSG00000231365",0.203564907416792,0.450523858036774
"ENSG00000105401",0.203635404963724,0.186773450151119
"ENSG00000099840",0.203757500405736,0.77893321448693
"ENSG00000246263",0.203771585440381,0.76812638760825
"ENSG00000229619",0.203860503081573,-0.450895326789569
"ENSG00000186073",0.20399337213634,-0.316054076811821
"ENSG00000133134",0.204045631821765,0.703885090547919
"ENSG00000075826",0.204161722495594,0.531049224856622
"ENSG00000264920",0.204164075760667,0.638691815397963
"ENSG00000167088",0.204164615274694,0.208426116960697
"ENSG00000187866",0.204169152091916,0.479056960874407
"ENSG00000163939",0.204170043895384,-0.328704583693698
"ENSG00000198729",0.204258602226182,-0.537829252067754
"ENSG00000196663",0.204336017929403,-0.418892667658702
"ENSG00000114388",0.204368282028912,-0.289323247383717
"ENSG00000233016",0.204478741432402,0.223808403468639
"ENSG00000163734",0.204494368126901,0.637679592347119
"ENSG00000229007",0.204537390154801,0.430187015097485
"ENSG00000189362",0.204640910915187,-0.56329434199128
"ENSG00000012822",0.204692972475127,0.345154083606179
"ENSG00000265354",0.204944883867362,0.189013416056546
"ENSG00000105849",0.204962467641389,0.414035098770952
"ENSG00000117602",0.205044389955325,-0.38182154858674
"ENSG00000178999",0.205107972356986,-0.386535736105856
"ENSG00000165030",0.205187427948311,0.483538551671498
"ENSG00000130702",0.205215835217185,-0.418579089247621
"ENSG00000005513",0.205255468646634,-0.767443458556472
"ENSG00000109323",0.205322527905092,-0.571675740712124
"ENSG00000244968",0.205337835622708,0.5618127886628
"ENSG00000149476",0.205394032140677,-0.430695401279445
"ENSG00000181191",0.205629540644265,-0.253179451959983
"ENSG00000089157",0.205728198912157,-0.263948544599095
"ENSG00000234390",0.205765732804879,-0.797703925937535
"ENSG00000127824",0.205817267020599,-0.315019660813317
"ENSG00000106025",0.205857867982104,-0.284999258097394
"ENSG00000106538",0.205897724070827,-0.555929946293641
"ENSG00000184007",0.20589775219501,0.185217198575196
"ENSG00000172197",0.205934542151248,-0.444422836975447
"ENSG00000164221",0.205941841828885,0.244241236410907
"ENSG00000146263",0.205947936488775,-0.328370682864009
"ENSG00000137871",0.205994691916883,0.331664616855729
"ENSG00000174996",0.206081565223029,0.249954422234329
"ENSG00000173890",0.206109937255749,-0.543922301553074
"ENSG00000179163",0.206258359205174,-0.371722075887993
"ENSG00000175600",0.206314998487457,-0.41097451984564
"ENSG00000198689",0.206334195343162,-0.21577778838226
"ENSG00000184009",0.206343087120406,-0.343340819489573
"ENSG00000286619",0.206401807693786,-0.455943215118951
"ENSG00000249592",0.206408595603382,0.426211697100135
"ENSG00000276045",0.206433726697921,-0.457736468427815
"ENSG00000137962",0.206455357639471,0.402498264592535
"ENSG00000259370",0.20649998681398,-0.649261163039524
"ENSG00000128692",0.206511377493013,-0.475308768934711
"ENSG00000162735",0.206559601483733,0.188840155890528
"ENSG00000224886",0.206563610426399,-0.424560845154044
"ENSG00000185112",0.206572171178401,0.44657101559768
"ENSG00000166750",0.206598024670075,0.629543360988312
"ENSG00000119013",0.206741088893322,0.258732597091241
"ENSG00000115844",0.206861150235526,0.585791425077516
"ENSG00000260912",0.206865984269267,-0.506637361979635
"ENSG00000162086",0.20704513443437,0.297458093082807
"ENSG00000112562",0.207068186172259,-0.568916117514363
"ENSG00000170584",0.207073996176331,0.191783508884333
"ENSG00000125945",0.207076216572069,-0.694553542566366
"ENSG00000196187",0.207097585709868,-0.269437897334828
"ENSG00000105136",0.207150055309041,0.348688920527328
"ENSG00000270344",0.207188482772258,0.55100602403438
"ENSG00000112294",0.207194410836216,-0.396507484455151
"ENSG00000119682",0.207197328676607,-0.392959588398573
"ENSG00000047249",0.20748755320594,0.249460294471016
"ENSG00000186952",0.207588085239322,0.758771881123636
"ENSG00000100292",0.207604369220472,0.742451079367333
"ENSG00000267317",0.20764493191776,0.453990149346171
"ENSG00000127870",0.207755065446322,0.25716905066698
"ENSG00000183513",0.207803155319205,0.409723739013397
"ENSG00000118292",0.207815962954847,-0.444108754592531
"ENSG00000211460",0.207817254791354,0.17873593732507
"ENSG00000143355",0.207936344632324,-0.742779996297481
"ENSG00000000419",0.207960079427712,0.240633005916452
"ENSG00000163617",0.207966852232892,0.49017466352994
"ENSG00000183840",0.208010926273875,-0.516023422152232
"ENSG00000058804",0.208098404809031,-0.297061955114374
"ENSG00000277462",0.208132217828654,0.357744326359197
"ENSG00000138459",0.208143420928502,0.219395877699833
"ENSG00000088205",0.208257185328146,0.204844616505143
"ENSG00000089159",0.208285659078834,-0.326120720359642
"ENSG00000188596",0.208586720219263,0.442318713114478
"ENSG00000100883",0.208643463454613,0.224260564030875
"ENSG00000168944",0.208741458762431,0.222021488057254
"ENSG00000120334",0.208749234389303,-0.322138878491246
"ENSG00000164292",0.208891109567518,-0.250817224790575
"ENSG00000110660",0.209096811616314,-0.246955791328412
"ENSG00000226471",0.209105523145654,0.681393395768793
"ENSG00000249673",0.20911527890849,-0.417805970278527
"ENSG00000172059",0.209178224709086,-0.251512652546627
"ENSG00000160285",0.209258901248597,-0.211362397331903
"ENSG00000237476",0.209285522991232,-0.70093726358091
"ENSG00000170222",0.209341670902307,0.550000770361786
"ENSG00000138629",0.209492161244199,-0.4292700403407
"ENSG00000163812",0.209493381537293,-0.234961826775103
"ENSG00000203667",0.20957863894864,0.67327754180414
"ENSG00000064490",0.20958326125667,-0.349571884247231
"ENSG00000100354",0.209774053446443,-0.387150229368999
"ENSG00000132793",0.209811432964536,-0.394197041648911
"ENSG00000111199",0.209850244918743,-0.721150100351712
"ENSG00000125863",0.210019856211389,0.292042142051565
"ENSG00000108773",0.210072039844718,-0.310121509566681
"ENSG00000174485",0.210099874750412,0.419021802409764
"ENSG00000090889",0.210139047098149,-0.254031157130732
"ENSG00000171492",0.210183585328681,-0.270722753095603
"ENSG00000003400",0.210234742428703,0.303598050693462
"ENSG00000272138",0.210271643521261,0.682531314449166
"ENSG00000228436",0.210314241718434,0.685441536646965
"ENSG00000168116",0.210427714378566,0.271478301049287
"ENSG00000129993",0.210447580358272,-0.717930685840732
"ENSG00000219607",0.210466826378473,-0.666429140359787
"ENSG00000245025",0.210496489843107,0.742878718669922
"ENSG00000169519",0.210586425535227,0.326091867978254
"ENSG00000198873",0.210608050657033,0.415688232438656
"ENSG00000174236",0.210751245008909,0.43694308220628
"ENSG00000105254",0.210783713409025,-0.228170951992005
"ENSG00000198042",0.210794158851277,0.28302106673577
"ENSG00000118217",0.21081748713937,0.369999497407084
"ENSG00000196233",0.210959860225128,-0.199566841381464
"ENSG00000206190",0.210978959082202,-1.18691892393783
"ENSG00000185909",0.211225949918615,0.244705514021384
"ENSG00000115109",0.211313542913354,0.247125752918535
"ENSG00000158623",0.211363360251504,-0.309157588465763
"ENSG00000143933",0.211375079781714,0.225009841436336
"ENSG00000178951",0.211377269458449,0.336757141093364
"ENSG00000099797",0.211394587615494,-0.384806769905727
"ENSG00000100319",0.211558343544086,0.265068914144142
"ENSG00000176909",0.211651545510863,-0.77551655914365
"ENSG00000136436",0.211673002199311,0.460106661722558
"ENSG00000166263",0.211718279920263,0.393931687855789
"ENSG00000107262",0.21179511844803,0.370606072625335
"ENSG00000288873",0.211833242561376,0.49159455255244
"ENSG00000205710",0.211837479389158,-0.64414049558163
"ENSG00000270629",0.211895327107697,-0.500609782525308
"ENSG00000133243",0.211932923742831,0.219838817124038
"ENSG00000102032",0.212043885404532,-0.845784834036034
"ENSG00000129911",0.212097254126763,0.242832756147672
"ENSG00000121089",0.212222178323766,0.332438246892971
"ENSG00000181513",0.212320980343795,-0.464798729614815
"ENSG00000235823",0.212333684946958,-0.335370716122069
"ENSG00000138756",0.212359697224613,-0.252753702041387
"ENSG00000109519",0.212457239872799,0.216003921132869
"ENSG00000244462",0.212626195593747,-0.223383160061018
"ENSG00000117519",0.212626899888413,0.274142749271082
"ENSG00000137177",0.212638843986788,0.305638150369487
"ENSG00000041988",0.212702278169358,0.277408751018816
"ENSG00000178385",0.212868703167608,-0.338826485502488
"ENSG00000225518",0.212938628353798,0.504280449632437
"ENSG00000134532",0.213046098776051,0.620633432782769
"ENSG00000204843",0.213170010671656,-0.250190029514786
"ENSG00000140374",0.213189989354241,0.166705036944647
"ENSG00000162063",0.213383388265852,-0.542021184911583
"ENSG00000111907",0.21347850267962,-0.259349146353757
"ENSG00000187091",0.213504647227133,-0.616771736753693
"ENSG00000007237",0.213622626304831,-0.566654711644403
"ENSG00000239887",0.213636803226405,-0.384218532658028
"ENSG00000121644",0.213636836008269,0.217345073500873
"ENSG00000188185",0.213670668864977,-0.661823746500198
"ENSG00000251396",0.213823316461019,-0.701224736713176
"ENSG00000257433",0.213870008767717,0.363126942341186
"ENSG00000155906",0.21389999641822,0.359833937214455
"ENSG00000100867",0.213912480495534,-0.951544454399212
"ENSG00000099364",0.214219826799325,-0.28090545186901
"ENSG00000135740",0.214249915937634,-1.11745115949088
"ENSG00000113272",0.214259592672502,0.238891876875728
"ENSG00000075292",0.214315645845106,0.291054388914375
"ENSG00000100416",0.214368304266463,0.235183152344653
"ENSG00000175063",0.214537670047848,-0.280202376809609
"ENSG00000132640",0.214844160988141,-0.262769393780614
"ENSG00000076356",0.21492466728665,-0.50698355188881
"ENSG00000155846",0.215015839881484,-0.444794628765448
"ENSG00000167775",0.21510785722938,-0.308953256576185
"ENSG00000257176",0.21510918246293,0.586522194191733
"ENSG00000161526",0.215155867730474,0.304756991556145
"ENSG00000005022",0.215228180097649,-0.348930211598392
"ENSG00000174827",0.215276230115684,-0.624217202562255
"ENSG00000177383",0.215369495564589,0.311266986318004
"ENSG00000102882",0.215370000278719,-0.276829610748609
"ENSG00000113163",0.215443732252559,-0.240123297078322
"ENSG00000164542",0.215552958156071,0.226372867914569
"ENSG00000165512",0.215561987484469,0.241417849476752
"ENSG00000196741",0.215600239402505,0.555131437406384
"ENSG00000204634",0.215660265437294,0.340106926471923
"ENSG00000254858",0.215708928407291,-0.237352373348234
"ENSG00000221869",0.215718529730413,0.604152024700687
"ENSG00000165626",0.215735152943929,0.344888584668862
"ENSG00000158122",0.215893684913001,0.28155061674782
"ENSG00000155761",0.215978185212035,0.826963874387864
"ENSG00000119574",0.215996155408119,-0.338944274766482
"ENSG00000106266",0.216006470113164,0.251702544418484
"ENSG00000205913",0.216007927365152,0.647817285401675
"ENSG00000108395",0.21607625228162,0.379972583911193
"ENSG00000180998",0.216106011621624,-0.344366107483311
"ENSG00000186130",0.21614501197544,0.318170389258323
"ENSG00000216588",0.216148395608053,-1.39911417202731
"ENSG00000087085",0.216187746283437,-0.496354921826507
"ENSG00000119699",0.216260544403008,-0.545414330233007
"ENSG00000160752",0.216333749123018,0.176018935824539
"ENSG00000231056",0.216385702161578,-0.688141601667817
"ENSG00000189079",0.21646514392204,-0.341342314246402
"ENSG00000177674",0.216476593131004,-0.199898247501391
"ENSG00000136908",0.216565634868194,0.199166782932367
"ENSG00000052850",0.216570180343499,-0.949820680270474
"ENSG00000272068",0.216603458392653,0.945080774660208
"ENSG00000188825",0.216622162890759,-0.553297955095133
"ENSG00000218980",0.2166288152034,0.487389275786122
"ENSG00000099817",0.216666751591272,0.206594021470382
"ENSG00000137103",0.216702919475413,-0.408344149464061
"ENSG00000099377",0.216709611610053,-0.822814906949861
"ENSG00000139370",0.216850213135796,-0.332867146721487
"ENSG00000178695",0.216875555602111,-0.366913780188869
"ENSG00000082258",0.216878898469433,0.281645353917972
"ENSG00000095139",0.216931853392704,-0.169990243624709
"ENSG00000132376",0.217177447899547,0.302734840012142
"ENSG00000177051",0.217247185686697,-0.292945781225763
"ENSG00000158717",0.217331713448847,0.264126413122778
"ENSG00000131373",0.217396278198099,0.280535423762663
"ENSG00000187815",0.217445417382289,-0.551205429582891
"ENSG00000164749",0.217495674881519,0.520157737979786
"ENSG00000155636",0.217608638886407,0.371989199454682
"ENSG00000099785",0.217671884741029,-0.329527719848846
"ENSG00000039123",0.217929937289126,0.194608086874345
"ENSG00000197713",0.218021306310921,0.305885579871515
"ENSG00000174564",0.218031278432444,0.431101408482723
"ENSG00000178921",0.218185807417402,-0.304727315047303
"ENSG00000117751",0.218234802413102,0.188061403179868
"ENSG00000111490",0.218270171625224,0.532720257740053
"ENSG00000175567",0.218277443615305,-0.565450439305379
"ENSG00000139835",0.218287214326127,-0.383885940025745
"ENSG00000071082",0.218301162755653,0.183693730894773
"ENSG00000232671",0.21848361040334,0.530612119319209
"ENSG00000157036",0.218503935944711,-0.406785518647462
"ENSG00000037241",0.218523678447363,0.230314663191116
"ENSG00000152782",0.218558361293806,-0.331192163951295
"ENSG00000101444",0.218644392564254,-0.332449702850801
"ENSG00000251026",0.218710942742532,0.646920611488954
"ENSG00000119616",0.218843451852842,0.188168048957891
"ENSG00000213553",0.218933439015361,-0.475910305888161
"ENSG00000100038",0.219079053801659,0.24934389729083
"ENSG00000153044",0.21918540737073,-0.436277445899066
"ENSG00000166197",0.219217937796705,-0.227765466693817
"ENSG00000225361",0.219406197052661,0.645965889082505
"ENSG00000255198",0.219470515077706,0.467790869235888
"ENSG00000172331",0.219513789949219,-0.296284556103685
"ENSG00000076382",0.219569828340968,-0.257660665348315
"ENSG00000117411",0.219595210159165,-0.214392183907712
"ENSG00000166881",0.219726825780707,-0.303620799685246
"ENSG00000225298",0.219894908531113,0.459812516517486
"ENSG00000110651",0.219947993323511,-0.232844357577523
"ENSG00000205940",0.220017391146551,-0.474090950979451
"ENSG00000143748",0.220072658573928,0.299618008022622
"ENSG00000104343",0.220200342412189,0.202072134850644
"ENSG00000198618",0.220221924563713,0.440966487432464
"ENSG00000116288",0.220223179513062,0.174696272493947
"ENSG00000137878",0.220263284730306,-0.788264314014736
"ENSG00000119596",0.220299089274473,-0.283786622324216
"ENSG00000156411",0.22041137117707,-0.344932358150003
"ENSG00000213930",0.220418779192021,-0.500077618323182
"ENSG00000196428",0.220505732591722,0.365791672133048
"ENSG00000136928",0.220536426591867,-0.887112527721623
"ENSG00000196199",0.220645485617625,0.381122291911039
"ENSG00000134851",0.220699603282058,0.225242420769974
"ENSG00000134321",0.220723609789593,0.926365328543912
"ENSG00000064115",0.220785800894554,-0.307595596314364
"ENSG00000163219",0.220871534024422,-0.668410081555098
"ENSG00000268069",0.220986708432777,-0.553470696737261
"ENSG00000143819",0.221032800013646,0.286404188968297
"ENSG00000162585",0.221054112067767,-0.259566017355628
"ENSG00000188878",0.221142043688748,0.455492481958074
"ENSG00000111271",0.221154024282416,-0.54509040749066
"ENSG00000102390",0.221287118682586,-0.583518334389513
"ENSG00000066651",0.221321559797606,0.272568777058658
"ENSG00000186976",0.221324465858851,0.671041763140722
"ENSG00000198755",0.221386499035047,0.229927188938042
"ENSG00000113645",0.221405527849756,-0.267259542298325
"ENSG00000085872",0.221498610193128,-0.201765761470904
"ENSG00000160781",0.221527652352619,0.448677973095992
"ENSG00000165029",0.22160418919121,0.591103043895357
"ENSG00000165233",0.22175307405474,0.311417129481691
"ENSG00000229320",0.221885098727938,0.422738279810794
"ENSG00000186792",0.221932709267924,-0.50089665489249
"ENSG00000173786",0.222041583174158,0.182480972755176
"ENSG00000256232",0.222069824633427,-0.510274930461374
"ENSG00000102189",0.2221158442494,0.276588533209174
"ENSG00000169193",0.222214216620474,0.295474812309258
"ENSG00000137574",0.222368860974064,0.378149830375022
"ENSG00000204054",0.222416636775846,0.37874930055084
"ENSG00000135525",0.22242728657383,-0.294415373309942
"ENSG00000197157",0.222441835255108,-0.256499927245067
"ENSG00000197448",0.222569662292641,-0.29738682872999
"ENSG00000105617",0.222727626794751,0.54676544737435
"ENSG00000108509",0.223051738360424,0.289834788643282
"ENSG00000119041",0.223101954642832,0.208779147430087
"ENSG00000149503",0.223182900786602,-0.493493042692054
"ENSG00000266970",0.22331329869182,-0.632580207456838
"ENSG00000167987",0.223353676617891,0.214176117749433
"ENSG00000136982",0.223392733936684,-0.478665545541181
"ENSG00000260257",0.223490502076489,0.571851489854765
"ENSG00000159618",0.22350306968309,-0.690075155673807
"ENSG00000196951",0.223562892193641,0.73641264187131
"ENSG00000176208",0.223607831026576,-0.390868198036217
"ENSG00000075275",0.2236434741781,-0.306197526645953
"ENSG00000074695",0.223691815869388,-0.210139112689715
"ENSG00000118680",0.223734807856035,0.240453076738397
"ENSG00000243660",0.223899563495467,0.351242902854223
"ENSG00000169914",0.223997279545591,-0.31947627748114
"ENSG00000278921",0.224011170270964,0.563451625823972
"ENSG00000106546",0.224069181800412,0.257040608506332
"ENSG00000107643",0.224080676741401,0.19729826223244
"ENSG00000227199",0.224113356208275,-0.732676209072612
"ENSG00000215021",0.224136855131521,-0.233199171957823
"ENSG00000119408",0.224234238296976,0.324864532642545
"ENSG00000156509",0.22428799109285,-0.625794032379726
"ENSG00000110395",0.224423697848522,-0.262591341761178
"ENSG00000204304",0.224511964618053,-0.486436035743414
"ENSG00000123595",0.224556684552914,0.208983616992305
"ENSG00000196152",0.224559858559933,0.429783036328807
"ENSG00000196323",0.224705065675547,-0.325586921321757
"ENSG00000138031",0.22477279175973,-0.223614761587742
"ENSG00000231784",0.224829786604969,-0.642940015392286
"ENSG00000227372",0.224835907867279,-0.42092837151003
"ENSG00000006042",0.224868569214186,0.545802034245132
"ENSG00000168792",0.224869268152502,0.686452563982694
"ENSG00000069956",0.225045921679435,0.251367276488521
"ENSG00000170296",0.22504835245082,0.421896679312642
"ENSG00000167772",0.225240668060066,-0.976356492795089
"ENSG00000041880",0.225288547041524,-0.401300783997845
"ENSG00000109436",0.225307281752011,0.329120245201534
"ENSG00000119844",0.225309001172189,0.225497601149981
"ENSG00000234608",0.225353134878346,-0.291112225331653
"ENSG00000205629",0.225593859036809,-0.263083804189968
"ENSG00000196700",0.2256557183707,-0.314994639297216
"ENSG00000065621",0.225812003470168,-0.397138343603519
"ENSG00000237594",0.225827652549617,-0.555228803832201
"ENSG00000105427",0.225838887153361,-0.507307375012599
"ENSG00000117242",0.225868663813143,-0.492329779240939
"ENSG00000155621",0.225924481002076,0.298277655307093
"ENSG00000138442",0.225935628966572,0.184119445147919
"ENSG00000251209",0.22601357456673,-0.682325500091161
"ENSG00000116266",0.226031284489011,0.219981860187238
"ENSG00000157703",0.226058653195801,-0.96512482412736
"ENSG00000157379",0.226098868686112,-0.63600513930811
"ENSG00000143106",0.226109204668985,0.231936829898429
"ENSG00000058063",0.226157685977099,0.336047960253183
"ENSG00000102409",0.226163464521438,-0.592793766653883
"ENSG00000133131",0.22620796723292,-0.898910886829863
"ENSG00000141682",0.226239826594653,0.527079900357069
"ENSG00000128590",0.226395007356193,0.310878218517462
"ENSG00000179021",0.226498606762281,0.192197387198396
"ENSG00000111145",0.226591068921439,-0.311461822618228
"ENSG00000104687",0.22669735550966,0.248036089350373
"ENSG00000143772",0.226736572240028,-0.373208281512447
"ENSG00000136636",0.226762662472911,0.240126272539758
"ENSG00000160124",0.226773856931863,0.201064132513966
"ENSG00000131043",0.226820866363794,-0.235910844619007
"ENSG00000198951",0.22683589359861,-0.224630242266747
"ENSG00000079337",0.226858513650471,-0.262438949935676
"ENSG00000003249",0.226864530394304,-0.401574491411942
"ENSG00000118513",0.226869354546662,-0.592282586952293
"ENSG00000122482",0.226937536105774,0.218448003176893
"ENSG00000135951",0.227045576462254,0.317239654643495
"ENSG00000287906",0.227046996915351,0.706852848585515
"ENSG00000283265",0.227133512731489,-1.05858638590525
"ENSG00000123416",0.22716267414425,-0.331562070042844
"ENSG00000007038",0.22722338723602,-0.463306417700068
"ENSG00000065833",0.2272731514125,0.406726388123725
"ENSG00000278828",0.227312701617705,0.566252168198215
"ENSG00000177380",0.227550844913554,-0.324169684760684
"ENSG00000198482",0.227607747459578,-0.504585103501499
"ENSG00000005100",0.227610121600871,-0.235109471870498
"ENSG00000121653",0.227684338153334,-0.411588628611182
"ENSG00000048162",0.227689358487758,0.243723552991262
"ENSG00000085840",0.227699272732686,-0.329106185083086
"ENSG00000166352",0.227813808319755,0.382652616793798
"ENSG00000102921",0.227892242496022,-0.306478050224473
"ENSG00000142794",0.227933671100916,-0.510392275364477
"ENSG00000131409",0.228016174198493,-0.826972877578056
"ENSG00000162819",0.228049869400767,0.246219994015277
"ENSG00000101019",0.228092252403221,-0.415346312921542
"ENSG00000085998",0.228165190304357,-0.236574140495101
"ENSG00000251562",0.228223775076714,0.228805382940539
"ENSG00000118454",0.228255205203439,0.204521364286564
"ENSG00000162755",0.228304028956479,-0.973645717452837
"ENSG00000233593",0.228319070815433,0.335193710737247
"ENSG00000116017",0.228812092116975,-0.309672158640763
"ENSG00000106443",0.228862472506684,0.256319876969683
"ENSG00000120885",0.228918785090561,0.425868230750873
"ENSG00000187049",0.228953638547545,0.315592700964327
"ENSG00000171988",0.228958732604773,0.300293715785608
"ENSG00000178149",0.229004851460923,-0.52267231132621
"ENSG00000008394",0.229024213540959,0.3830412549957
"ENSG00000196313",0.229062868902044,-0.317109703086098
"ENSG00000165195",0.229145307574299,0.294909643082904
"ENSG00000154930",0.229160456362539,-0.425975637009588
"ENSG00000185896",0.22947789747873,-0.205808955639226
"ENSG00000217648",0.229668422947308,0.465439030821073
"ENSG00000138413",0.229683217336483,0.302897429109921
"ENSG00000236756",0.229712863541049,-0.648956401428754
"ENSG00000104324",0.229964122012198,0.29559537822407
