"gene","logFC","logCPM","LR","PValue","FDR"
"ENSG00000280385",0.639262995772513,3.81274963188319,3.72248479531203,0.0536844245158049,0.678377008553207
"ENSG00000137409",0.367740899208345,7.46682054829946,3.72164592900489,0.0537114003324526,0.678377008553207
"ENSG00000238083",-0.402741815046231,4.07463952936873,3.71998657179576,0.0537648033600889,0.678377008553207
"ENSG00000291055",0.747389118810094,3.11960038059232,3.71873697685784,0.0538050561490543,0.678377008553207
"ENSG00000137752",1.4092694911739,1.2703544363186,3.71865370426525,0.053807739715908,0.678377008553207
"ENSG00000132510",-0.700615461145301,4.25523288434266,3.71846535164653,0.0538138101453824,0.678377008553207
"ENSG00000186704",0.952155923069332,3.00077077700748,3.71805902351878,0.0538269081932716,0.678377008553207
"ENSG00000185730",-0.633325618561268,3.72799025649494,3.71770023928849,0.0538384764640688,0.678377008553207
"ENSG00000113013",-0.570644570893339,9.93379981371316,3.71726114263538,0.0538526378304234,0.678377008553207
"ENSG00000132274",1.28283876757094,-0.902801239432996,3.71716841764572,0.0538556288213687,0.678377008553207
"ENSG00000120709",-0.471756371283066,6.64497036538746,3.71671384164725,0.0538702944342288,0.678377008553207
"ENSG00000189002",1.43716013264297,0.46721018569813,3.71358458454601,0.0539713659684389,0.678377008553207
"ENSG00000168803",-0.596695032683874,3.75538351051071,3.71255440602317,0.0540046835316613,0.678377008553207
"ENSG00000061918",1.36000489380919,2.22789038563382,3.71199518826376,0.054022778621144,0.678377008553207
"ENSG00000259250",1.28037695635534,-1.04438168460576,3.711073566915,0.0540526143330791,0.678377008553207
"ENSG00000100558",0.972828795163939,3.08472972866688,3.71089883423303,0.0540582729347651,0.678377008553207
"ENSG00000119392",0.504367934658606,4.93513040504171,3.71053694098444,0.0540699946030722,0.678377008553207
"ENSG00000279649",0.715558046973213,0.876693561079241,3.70938997488299,0.0541071624594179,0.678377008553207
"ENSG00000106688",0.93935492675448,3.8228258666183,3.70884218133838,0.0541249234605961,0.678377008553207
"ENSG00000248830",-1.07511334274964,1.97160983398364,3.70770367899514,0.0541618566594218,0.678377008553207
"ENSG00000186472",-1.12012154477796,1.09089347887443,3.70623603222978,0.0542095067599301,0.678377008553207
"ENSG00000108821",0.787007479213367,2.08299757313149,3.70164318108996,0.054358910128175,0.678377008553207
"ENSG00000121851",0.43318271295205,3.90009773454649,3.70071278963372,0.0543892284538228,0.678377008553207
"ENSG00000137876",0.427545612831777,6.79178896502312,3.69918730777821,0.0544389775569304,0.678377008553207
"ENSG00000117525",0.969711445092195,3.28403978003637,3.69627604136393,0.0545340538314335,0.678377008553207
"ENSG00000196597",-0.805453208730596,1.45294807275428,3.69417414032302,0.0546028072004405,0.678377008553207
"ENSG00000223799",1.06187073563565,1.81790596893376,3.69229030443998,0.0546645057087012,0.678377008553207
"ENSG00000210135",-0.4631731567012,6.89651344962574,3.69098941988305,0.0547071547981376,0.678377008553207
"ENSG00000196670",-0.785030903342914,5.19608015503447,3.6909890209898,0.0547071678811343,0.678377008553207
"ENSG00000013619",1.25693885985848,0.344611299299266,3.69084940113639,0.0547117473704574,0.678377008553207
"ENSG00000118689",-0.454044153417801,4.89034384410665,3.690409017931,0.0547261944697629,0.678377008553207
"ENSG00000168310",0.671873968371397,2.87245756176133,3.68962615537541,0.0547518868437954,0.678377008553207
"ENSG00000205707",-0.767883780470038,4.60500973991022,3.68916830147046,0.0547669188467528,0.678377008553207
"ENSG00000284966",-0.624625593029248,3.34311127626215,3.68652988316168,0.0548536272017989,0.678377008553207
"ENSG00000269652",1.40418313355246,0.747944930283473,3.6861683449226,0.0548655200406642,0.678377008553207
"ENSG00000130518",-1.22282055676023,0.0173485711818519,3.6858335253131,0.0548765364052019,0.678377008553207
"ENSG00000215784",0.859770193316826,4.39694838869306,3.68508792796621,0.0549010767636534,0.678377008553207
"ENSG00000120539",0.654779940865187,6.06344067859497,3.68306859800686,0.0549675987996542,0.678377008553207
"ENSG00000103187",0.521419069111613,6.70006560945082,3.68286952812886,0.0549741613101418,0.678377008553207
"ENSG00000233608",1.91569139091511,-1.34692387800916,3.68180300732215,0.0550093342382143,0.678377008553207
"ENSG00000166311",0.771586291236275,4.09391813954181,3.68143061201208,0.0550216211303357,0.678377008553207
"ENSG00000253141",1.66342482340201,-0.0262794029898149,3.6810517054522,0.0550341258423891,0.678377008553207
"ENSG00000030582",0.366666813423206,7.04497554047824,3.68097387855278,0.0550366946664452,0.678377008553207
"ENSG00000114850",0.502033661312222,8.66449233410503,3.6809415739084,0.0550377609796838,0.678377008553207
"ENSG00000172748",-0.972404004549612,1.02988667902016,3.6800235846543,0.0550680711690227,0.678377008553207
"ENSG00000141499",0.735088575905141,2.85223933204701,3.67712471982949,0.0551639021893534,0.678377008553207
"ENSG00000274026",-1.25396158574537,0.712730256925761,3.6766819405978,0.0551785551974763,0.678377008553207
"ENSG00000113328",0.432613044780627,7.84708629699228,3.67545328828896,0.0552192369256418,0.678377008553207
"ENSG00000132297",1.39605868778171,-1.09561600644059,3.67341399195341,0.0552868299854635,0.678377008553207
"ENSG00000174373",-0.614144246058411,3.81005987377296,3.67197043620446,0.0553347300826764,0.678377008553207
"ENSG00000118194",1.40208988102055,-0.795433764860707,3.67073088677762,0.0553758959553712,0.678377008553207
"ENSG00000174808",-0.82154194539508,1.9098640822905,3.67027172914687,0.0553911529836173,0.678377008553207
"ENSG00000289353",0.970172910251089,1.20995745065896,3.66951107156553,0.055416438153161,0.678377008553207
"ENSG00000101384",-0.914841572807095,5.64405513521346,3.66939964540551,0.0554201431199455,0.678377008553207
"ENSG00000081237",2.32594927702734,-1.46588059090442,3.66856278384082,0.0554479775159397,0.678377008553207
"ENSG00000154640",0.605829505136454,6.35512826747918,3.66828495660533,0.0554572214535687,0.678377008553207
"ENSG00000176681",-0.430428701797659,3.77846206163476,3.66820812817411,0.0554597779968936,0.678377008553207
"ENSG00000215544",-0.542411277355578,1.35852955286456,3.66806348080127,0.0554645916228877,0.678377008553207
"ENSG00000138642",0.613991394899428,1.99515214699594,3.66755302503996,0.0554815822897079,0.678377008553207
"ENSG00000131773",1.07518578939108,3.20433141809555,3.66657816634852,0.0555140460801047,0.678377008553207
"ENSG00000285837",1.03770198391998,-0.994324512452983,3.66598417321697,0.0555338365345572,0.678377008553207
