"gene","logFC","logCPM","LR","PValue","FDR"
"ENSG00000115165",6.91784069454738,-1.61445710922334,13.9694621542522,0.000185804141657866,0.67557208955511
"ENSG00000157470",1.2407644923816,0.334536165452647,13.6627033764949,0.00021875633004787,0.67557208955511
"ENSG00000257808",-2.57559355521063,-1.79132595577702,13.5020588760251,0.000238301849324052,0.67557208955511
"ENSG00000144834",2.6575952022085,-1.25200763014408,13.3955078364388,0.000252227641418248,0.67557208955511
"ENSG00000249242",2.48350254842441,-1.36071820782649,13.3135135516749,0.000263500134737816,0.67557208955511
"ENSG00000287287",7.54852939901971,-1.18174945302285,13.0743548207489,0.000299366316079213,0.67557208955511
"ENSG00000283428",6.49426855779433,-1.63675038620601,12.713732067573,0.000362980310325423,0.67557208955511
"ENSG00000290525",2.51643806859199,-0.107516223406208,12.3629243748754,0.000437944174447656,0.67557208955511
"ENSG00000287839",3.95918092008858,0.940899743482088,12.2649492064809,0.000461545780755365,0.67557208955511
"ENSG00000224259",3.51733968459335,-0.797981571518089,12.14910014415,0.000491115542974322,0.67557208955511
"ENSG00000139329",2.34549529184268,-1.330266262115,11.6601672115068,0.000638526014687866,0.67557208955511
"ENSG00000267280",2.86961436136032,-0.138997429666613,11.6517837489028,0.000641410023931762,0.67557208955511
"ENSG00000265678",-1.87604653541695,-0.984220880773517,11.5594058093885,0.000674073911131782,0.67557208955511
"ENSG00000264207",1.90663554087675,-0.711531356769116,11.2609895736654,0.000791530030161473,0.67557208955511
"ENSG00000166523",5.75189753487439,1.1075325153157,11.1933894919392,0.000820892553612166,0.67557208955511
"ENSG00000171711",4.84172597024744,-1.75070344894528,11.1641365430106,0.00083393772995841,0.67557208955511
"ENSG00000259749",1.14846899905923,0.477808342905772,11.0925748642319,0.000866740554502135,0.67557208955511
"ENSG00000207145",1.30215974454198,0.986748014443061,10.9790099143974,0.00092149647735602,0.67557208955511
"ENSG00000263859",2.26760348972698,-0.909580203775187,10.928010306686,0.000947211680200243,0.67557208955511
"ENSG00000177257",4.7269834934204,-1.80721931051443,10.8347725292009,0.000996115545827227,0.67557208955511
"ENSG00000227107",1.50775789821032,0.43344120361653,10.8021269587124,0.00101383544045953,0.67557208955511
"ENSG00000153233",2.98137684164688,2.68890968380552,10.5028167804928,0.00119192705299843,0.67557208955511
"ENSG00000173432",5.39593756583668,3.15385828051814,10.3718563817937,0.00127950826616121,0.67557208955511
"ENSG00000240006",1.411057990385,-0.959961245951168,10.1178463775913,0.0014684048075462,0.67557208955511
"ENSG00000189292",3.03433961397145,-1.55157229518717,10.0629605846743,0.00151279931039112,0.67557208955511
