"","logFC","logCPM","LR","PValue","FDR"
"6643",6.91793020140791,-1.61433057857964,13.9727346127629,0.000185481007009141,0.675851105918629
"46242",1.24088163794598,0.334656480323862,13.6721289614303,0.000217661027941497,0.675851105918629
"39072",-2.57551173947601,-1.79117160079148,13.495833294367,0.000239093769439242,0.675851105918629
"13264",2.65771052929301,-1.25193995460482,13.3974538183628,0.000251966097470886,0.675851105918629
"13785",2.4836088868987,-1.36059531232873,13.3121293546953,0.000263694729197646,0.675851105918629
"32302",7.54892197533293,-1.18152618804712,13.0773457725248,0.000298888677124656,0.675851105918629
"9309",6.49434946431567,-1.6366096204242,12.7166240397363,0.000362419421015174,0.675851105918629
"5405",2.51658715451767,-0.107345201150279,12.362595326031,0.000438021366667047,0.675851105918629
"4816",3.95929769699783,0.941059450484105,12.2659208730616,0.000461305521304283,0.675851105918629
"4801",3.51754631838721,-0.807153302077961,12.2615597860052,0.000462384855842122,0.675851105918629
"40029",2.34558380433053,-1.33009179185137,11.6579140568499,0.00063929983688303,0.675851105918629
"53693",2.87001140254679,-0.138736353649688,11.6517617188475,0.000641417619833703,0.675851105918629
"52481",-1.87589383176763,-0.984009619319208,11.548756112484,0.000677945983105902,0.675851105918629
"2830",1.90673951062583,-0.711381713591997,11.2607872250027,0.000791616318723334,0.675851105918629
"38799",5.75206301729531,1.1076683988783,11.1949545063164,0.000820200485468895,0.675851105918629
"29923",4.84179684052215,-1.75057819051444,11.1651784887549,0.000833469501400381,0.675851105918629
"46876",1.14851544660682,0.477883673712823,11.1035753204328,0.000861614523767977,0.675851105918629
"33565",1.30223668072063,0.989508582517827,10.8585412406544,0.000983411290039835,0.675851105918629
"30317",4.72705797675866,-1.80709152025815,10.8357837486887,0.000995571688834209,0.675851105918629
"9184",1.50794468956707,0.433591953865217,10.8037141966081,0.00101296656583431,0.675851105918629
"52118",2.26768495271261,-0.918850670775372,10.652077269733,0.00109947350139734,0.675851105918629
"39139",2.97823843847736,2.68485742589399,10.4885708084899,0.00120115248570012,0.675851105918629
"35261",5.39611648088812,3.15471278313544,10.3698376117448,0.00128090814038194,0.675851105918629
