gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000235282,0,SRR31476647,29,47,0,0,19023435
ENSG00000055070,3062,SRR31476647,29,47,0,0,19023435
ENSG00000175087,301,SRR31476647,29,47,0,0,19023435
ENSG00000230035,0,SRR31476647,29,47,0,0,19023435
ENSG00000225643,5,SRR31476647,29,47,0,0,19023435
ENSG00000284666,0,SRR31476647,29,47,0,0,19023435
ENSG00000228943,0,SRR31476647,29,47,0,0,19023435
ENSG00000234397,386,SRR31476647,29,47,0,0,19023435
ENSG00000284309,0,SRR31476647,29,47,0,0,19023435
ENSG00000162511,32,SRR31476647,29,47,0,0,19023435
ENSG00000158014,5,SRR31476647,29,47,0,0,19023435
ENSG00000204138,1683,SRR31476647,29,47,0,0,19023435
ENSG00000233419,0,SRR31476647,29,47,0,0,19023435
ENSG00000235263,0,SRR31476647,29,47,0,0,19023435
ENSG00000228176,0,SRR31476647,29,47,0,0,19023435
ENSG00000231251,0,SRR31476647,29,47,0,0,19023435
ENSG00000142675,193,SRR31476647,29,47,0,0,19023435
ENSG00000197245,16,SRR31476647,29,47,0,0,19023435
ENSG00000130772,626,SRR31476647,29,47,0,0,19023435
ENSG00000215899,2502,SRR31476647,29,47,0,0,19023435
ENSG00000271398,0,SRR31476647,29,47,0,0,19023435
ENSG00000225011,3,SRR31476647,29,47,0,0,19023435
ENSG00000235069,0,SRR31476647,29,47,0,0,19023435
ENSG00000284676,0,SRR31476647,29,47,0,0,19023435
ENSG00000237058,0,SRR31476647,29,47,0,0,19023435
ENSG00000233399,0,SRR31476647,29,47,0,0,19023435
ENSG00000090020,843,SRR31476647,29,47,0,0,19023435
ENSG00000157978,385,SRR31476647,29,47,0,0,19023435
ENSG00000130770,2307,SRR31476647,29,47,0,0,19023435
ENSG00000229044,192,SRR31476647,29,47,0,0,19023435
ENSG00000162512,1420,SRR31476647,29,47,0,0,19023435
ENSG00000158006,222,SRR31476647,29,47,0,0,19023435
ENSG00000214812,68,SRR31476647,29,47,0,0,19023435
ENSG00000126698,3700,SRR31476647,29,47,0,0,19023435
ENSG00000229447,0,SRR31476647,29,47,0,0,19023435
ENSG00000229607,0,SRR31476647,29,47,0,0,19023435
ENSG00000130766,1247,SRR31476647,29,47,0,0,19023435
ENSG00000168528,1549,SRR31476647,29,47,0,0,19023435
ENSG00000196581,2079,SRR31476647,29,47,0,0,19023435
ENSG00000169403,247,SRR31476647,29,47,0,0,19023435
ENSG00000084628,0,SRR31476647,29,47,0,0,19023435
ENSG00000060688,1023,SRR31476647,29,47,0,0,19023435
ENSG00000171612,872,SRR31476647,29,47,0,0,19023435
ENSG00000270927,0,SRR31476647,29,47,0,0,19023435
ENSG00000188910,144,SRR31476647,29,47,0,0,19023435
ENSG00000230523,0,SRR31476647,29,47,0,0,19023435
ENSG00000158161,612,SRR31476647,29,47,0,0,19023435
ENSG00000142684,698,SRR31476647,29,47,0,0,19023435
ENSG00000121769,198,SRR31476647,29,47,0,0,19023435
ENSG00000142627,3056,SRR31476647,29,47,0,0,19023435
ENSG00000284668,0,SRR31476647,29,47,0,0,19023435
ENSG00000233234,0,SRR31476647,29,47,0,0,19023435
ENSG00000142632,192,SRR31476647,29,47,0,0,19023435
ENSG00000234593,0,SRR31476647,29,47,0,0,19023435
ENSG00000270605,15,SRR31476647,29,47,0,0,19023435
ENSG00000189337,888,SRR31476647,29,47,0,0,19023435
ENSG00000235143,0,SRR31476647,29,47,0,0,19023435
ENSG00000225478,0,SRR31476647,29,47,0,0,19023435
ENSG00000028137,45,SRR31476647,29,47,0,0,19023435
ENSG00000204464,0,SRR31476647,29,47,0,0,19023435
ENSG00000233372,0,SRR31476647,29,47,0,0,19023435
ENSG00000283259,0,SRR31476647,29,47,0,0,19023435
ENSG00000284543,180,SRR31476647,29,47,0,0,19023435
ENSG00000130939,867,SRR31476647,29,47,0,0,19023435
ENSG00000175147,65,SRR31476647,29,47,0,0,19023435
ENSG00000127472,1,SRR31476647,29,47,0,0,19023435
ENSG00000060656,256,SRR31476647,29,47,0,0,19023435
ENSG00000163867,738,SRR31476647,29,47,0,0,19023435
ENSG00000232768,0,SRR31476647,29,47,0,0,19023435
ENSG00000230214,0,SRR31476647,29,47,0,0,19023435
ENSG00000189280,1,SRR31476647,29,47,0,0,19023435
ENSG00000134698,178,SRR31476647,29,47,0,0,19023435
ENSG00000272420,3,SRR31476647,29,47,0,0,19023435
ENSG00000132881,33,SRR31476647,29,47,0,0,19023435
ENSG00000273274,9,SRR31476647,29,47,0,0,19023435
ENSG00000236648,0,SRR31476647,29,47,0,0,19023435
ENSG00000232273,785,SRR31476647,29,47,0,0,19023435
ENSG00000009709,0,SRR31476647,29,47,0,0,19023435
ENSG00000287396,0,SRR31476647,29,47,0,0,19023435
ENSG00000158008,5,SRR31476647,29,47,0,0,19023435
ENSG00000130940,178,SRR31476647,29,47,0,0,19023435
ENSG00000163879,32,SRR31476647,29,47,0,0,19023435
ENSG00000227527,0,SRR31476647,29,47,0,0,19023435
ENSG00000116954,1022,SRR31476647,29,47,0,0,19023435
ENSG00000228589,1394,SRR31476647,29,47,0,0,19023435
ENSG00000163873,0,SRR31476647,29,47,0,0,19023435
ENSG00000117215,1,SRR31476647,29,47,0,0,19023435
ENSG00000230163,1,SRR31476647,29,47,0,0,19023435
ENSG00000227538,0,SRR31476647,29,47,0,0,19023435
ENSG00000044012,2,SRR31476647,29,47,0,0,19023435
ENSG00000179051,2324,SRR31476647,29,47,0,0,19023435
ENSG00000215895,1784,SRR31476647,29,47,0,0,19023435
ENSG00000284650,0,SRR31476647,29,47,0,0,19023435
ENSG00000237329,0,SRR31476647,29,47,0,0,19023435
ENSG00000236948,0,SRR31476647,29,47,0,0,19023435
ENSG00000126067,3430,SRR31476647,29,47,0,0,19023435
ENSG00000274944,407,SRR31476647,29,47,0,0,19023435
ENSG00000272078,83,SRR31476647,29,47,0,0,19023435
ENSG00000230451,0,SRR31476647,29,47,0,0,19023435
ENSG00000231606,0,SRR31476647,29,47,0,0,19023435
ENSG00000215900,1,SRR31476647,29,47,0,0,19023435
ENSG00000284632,0,SRR31476647,29,47,0,0,19023435
ENSG00000241014,8,SRR31476647,29,47,0,0,19023435
ENSG00000054118,2535,SRR31476647,29,47,0,0,19023435
ENSG00000254553,125,SRR31476647,29,47,0,0,19023435
ENSG00000284653,0,SRR31476647,29,47,0,0,19023435
ENSG00000237749,4022,SRR31476647,29,47,0,0,19023435
ENSG00000276747,0,SRR31476647,29,47,0,0,19023435
ENSG00000284705,0,SRR31476647,29,47,0,0,19023435
ENSG00000228776,0,SRR31476647,29,47,0,0,19023435
ENSG00000159339,0,SRR31476647,29,47,0,0,19023435
ENSG00000261781,0,SRR31476647,29,47,0,0,19023435
ENSG00000284743,1,SRR31476647,29,47,0,0,19023435
ENSG00000158315,107,SRR31476647,29,47,0,0,19023435
ENSG00000186973,1,SRR31476647,29,47,0,0,19023435
ENSG00000146463,1425,SRR31476647,29,47,0,0,19023435
ENSG00000271741,819,SRR31476647,29,47,0,0,19023435
ENSG00000142686,71,SRR31476647,29,47,0,0,19023435
ENSG00000224751,52,SRR31476647,29,47,0,0,19023435
ENSG00000117148,10,SRR31476647,29,47,0,0,19023435
ENSG00000230585,0,SRR31476647,29,47,0,0,19023435
ENSG00000117000,579,SRR31476647,29,47,0,0,19023435
ENSG00000284989,961,SRR31476647,29,47,0,0,19023435
ENSG00000231630,0,SRR31476647,29,47,0,0,19023435
ENSG00000092853,483,SRR31476647,29,47,0,0,19023435
ENSG00000255811,0,SRR31476647,29,47,0,0,19023435
ENSG00000134697,2226,SRR31476647,29,47,0,0,19023435
ENSG00000187513,0,SRR31476647,29,47,0,0,19023435
ENSG00000225142,0,SRR31476647,29,47,0,0,19023435
ENSG00000230138,0,SRR31476647,29,47,0,0,19023435
ENSG00000223390,47,SRR31476647,29,47,0,0,19023435
ENSG00000284720,0,SRR31476647,29,47,0,0,19023435
ENSG00000225671,9,SRR31476647,29,47,0,0,19023435
ENSG00000116151,29,SRR31476647,29,47,0,0,19023435
ENSG00000006555,63,SRR31476647,29,47,0,0,19023435
ENSG00000236111,896,SRR31476647,29,47,0,0,19023435
ENSG00000066056,71,SRR31476647,29,47,0,0,19023435
ENSG00000214114,1096,SRR31476647,29,47,0,0,19023435
ENSG00000116544,16,SRR31476647,29,47,0,0,19023435
ENSG00000231900,0,SRR31476647,29,47,0,0,19023435
ENSG00000236723,111,SRR31476647,29,47,0,0,19023435
ENSG00000232467,6,SRR31476647,29,47,0,0,19023435
ENSG00000117016,71,SRR31476647,29,47,0,0,19023435
ENSG00000169213,407,SRR31476647,29,47,0,0,19023435
ENSG00000163866,587,SRR31476647,29,47,0,0,19023435
ENSG00000237130,9,SRR31476647,29,47,0,0,19023435
ENSG00000232335,42,SRR31476647,29,47,0,0,19023435
ENSG00000260971,19,SRR31476647,29,47,0,0,19023435
ENSG00000284696,0,SRR31476647,29,47,0,0,19023435
ENSG00000238242,0,SRR31476647,29,47,0,0,19023435
ENSG00000285839,2416,SRR31476647,29,47,0,0,19023435
ENSG00000232762,0,SRR31476647,29,47,0,0,19023435
ENSG00000162384,428,SRR31476647,29,47,0,0,19023435
ENSG00000162391,25,SRR31476647,29,47,0,0,19023435
ENSG00000117859,3185,SRR31476647,29,47,0,0,19023435
ENSG00000228121,398,SRR31476647,29,47,0,0,19023435
ENSG00000253313,90,SRR31476647,29,47,0,0,19023435
ENSG00000162396,151,SRR31476647,29,47,0,0,19023435
ENSG00000284686,97,SRR31476647,29,47,0,0,19023435
ENSG00000162378,801,SRR31476647,29,47,0,0,19023435
ENSG00000233079,0,SRR31476647,29,47,0,0,19023435
ENSG00000259818,0,SRR31476647,29,47,0,0,19023435
ENSG00000229444,1,SRR31476647,29,47,0,0,19023435
ENSG00000240563,0,SRR31476647,29,47,0,0,19023435
ENSG00000234318,0,SRR31476647,29,47,0,0,19023435
ENSG00000284773,21,SRR31476647,29,47,0,0,19023435
ENSG00000234481,0,SRR31476647,29,47,0,0,19023435
ENSG00000117862,2519,SRR31476647,29,47,0,0,19023435
ENSG00000235612,0,SRR31476647,29,47,0,0,19023435
ENSG00000228369,0,SRR31476647,29,47,0,0,19023435
ENSG00000227485,0,SRR31476647,29,47,0,0,19023435
ENSG00000224609,14,SRR31476647,29,47,0,0,19023435
ENSG00000235545,0,SRR31476647,29,47,0,0,19023435
ENSG00000236646,0,SRR31476647,29,47,0,0,19023435
ENSG00000232198,0,SRR31476647,29,47,0,0,19023435
ENSG00000238063,0,SRR31476647,29,47,0,0,19023435
ENSG00000227104,0,SRR31476647,29,47,0,0,19023435
ENSG00000243725,606,SRR31476647,29,47,0,0,19023435
ENSG00000171872,0,SRR31476647,29,47,0,0,19023435
ENSG00000162407,441,SRR31476647,29,47,0,0,19023435
ENSG00000285079,0,SRR31476647,29,47,0,0,19023435
ENSG00000163877,282,SRR31476647,29,47,0,0,19023435
ENSG00000228929,2004,SRR31476647,29,47,0,0,19023435
ENSG00000224570,0,SRR31476647,29,47,0,0,19023435
ENSG00000224980,0,SRR31476647,29,47,0,0,19023435
ENSG00000278967,0,SRR31476647,29,47,0,0,19023435
ENSG00000157184,279,SRR31476647,29,47,0,0,19023435
ENSG00000198815,987,SRR31476647,29,47,0,0,19023435
ENSG00000134744,416,SRR31476647,29,47,0,0,19023435
ENSG00000233910,0,SRR31476647,29,47,0,0,19023435
ENSG00000287703,0,SRR31476647,29,47,0,0,19023435
ENSG00000283039,0,SRR31476647,29,47,0,0,19023435
ENSG00000229032,1,SRR31476647,29,47,0,0,19023435
ENSG00000229294,0,SRR31476647,29,47,0,0,19023435
ENSG00000234088,0,SRR31476647,29,47,0,0,19023435
ENSG00000236973,1,SRR31476647,29,47,0,0,19023435
ENSG00000277397,0,SRR31476647,29,47,0,0,19023435
ENSG00000235446,0,SRR31476647,29,47,0,0,19023435
ENSG00000162385,943,SRR31476647,29,47,0,0,19023435
ENSG00000234264,3,SRR31476647,29,47,0,0,19023435
ENSG00000223883,0,SRR31476647,29,47,0,0,19023435
ENSG00000237227,0,SRR31476647,29,47,0,0,19023435
ENSG00000275350,0,SRR31476647,29,47,0,0,19023435
ENSG00000116652,33,SRR31476647,29,47,0,0,19023435
ENSG00000123080,191,SRR31476647,29,47,0,0,19023435
ENSG00000285778,0,SRR31476647,29,47,0,0,19023435
ENSG00000233407,0,SRR31476647,29,47,0,0,19023435
ENSG00000225675,0,SRR31476647,29,47,0,0,19023435
ENSG00000237622,0,SRR31476647,29,47,0,0,19023435
ENSG00000162598,0,SRR31476647,29,47,0,0,19023435
ENSG00000280317,0,SRR31476647,29,47,0,0,19023435
ENSG00000162415,0,SRR31476647,29,47,0,0,19023435
ENSG00000162600,229,SRR31476647,29,47,0,0,19023435
ENSG00000116704,491,SRR31476647,29,47,0,0,19023435
ENSG00000157193,479,SRR31476647,29,47,0,0,19023435
ENSG00000116205,217,SRR31476647,29,47,0,0,19023435
ENSG00000198841,282,SRR31476647,29,47,0,0,19023435
ENSG00000116212,1175,SRR31476647,29,47,0,0,19023435
ENSG00000234204,0,SRR31476647,29,47,0,0,19023435
ENSG00000233099,0,SRR31476647,29,47,0,0,19023435
ENSG00000233994,528,SRR31476647,29,47,0,0,19023435
ENSG00000233973,0,SRR31476647,29,47,0,0,19023435
ENSG00000132854,11,SRR31476647,29,47,0,0,19023435
ENSG00000227556,0,SRR31476647,29,47,0,0,19023435
ENSG00000162607,3739,SRR31476647,29,47,0,0,19023435
ENSG00000285954,0,SRR31476647,29,47,0,0,19023435
ENSG00000233333,0,SRR31476647,29,47,0,0,19023435
ENSG00000154027,155,SRR31476647,29,47,0,0,19023435
ENSG00000234108,0,SRR31476647,29,47,0,0,19023435
ENSG00000232676,170,SRR31476647,29,47,0,0,19023435
ENSG00000225167,0,SRR31476647,29,47,0,0,19023435
ENSG00000213579,209,SRR31476647,29,47,0,0,19023435
ENSG00000137960,1,SRR31476647,29,47,0,0,19023435
ENSG00000237852,6,SRR31476647,29,47,0,0,19023435
ENSG00000116745,0,SRR31476647,29,47,0,0,19023435
ENSG00000132855,0,SRR31476647,29,47,0,0,19023435
ENSG00000285407,9,SRR31476647,29,47,0,0,19023435
ENSG00000270549,0,SRR31476647,29,47,0,0,19023435
ENSG00000237163,0,SRR31476647,29,47,0,0,19023435
ENSG00000229636,3,SRR31476647,29,47,0,0,19023435
ENSG00000116675,401,SRR31476647,29,47,0,0,19023435
ENSG00000162433,1596,SRR31476647,29,47,0,0,19023435
ENSG00000213625,3501,SRR31476647,29,47,0,0,19023435
ENSG00000227207,370,SRR31476647,29,47,0,0,19023435
ENSG00000227016,0,SRR31476647,29,47,0,0,19023435
ENSG00000233664,139,SRR31476647,29,47,0,0,19023435
ENSG00000158966,306,SRR31476647,29,47,0,0,19023435
ENSG00000213703,2,SRR31476647,29,47,0,0,19023435
ENSG00000203965,264,SRR31476647,29,47,0,0,19023435
ENSG00000223479,0,SRR31476647,29,47,0,0,19023435
ENSG00000233674,0,SRR31476647,29,47,0,0,19023435
ENSG00000153898,16,SRR31476647,29,47,0,0,19023435
ENSG00000117069,2,SRR31476647,29,47,0,0,19023435
ENSG00000125703,570,SRR31476647,29,47,0,0,19023435
ENSG00000285041,0,SRR31476647,29,47,0,0,19023435
ENSG00000285808,0,SRR31476647,29,47,0,0,19023435
ENSG00000229440,0,SRR31476647,29,47,0,0,19023435
ENSG00000234144,0,SRR31476647,29,47,0,0,19023435
ENSG00000277670,0,SRR31476647,29,47,0,0,19023435
ENSG00000227466,0,SRR31476647,29,47,0,0,19023435
ENSG00000230498,1,SRR31476647,29,47,0,0,19023435
ENSG00000285782,0,SRR31476647,29,47,0,0,19023435
ENSG00000162618,0,SRR31476647,29,47,0,0,19023435
ENSG00000224493,0,SRR31476647,29,47,0,0,19023435
ENSG00000131233,11,SRR31476647,29,47,0,0,19023435
ENSG00000272371,0,SRR31476647,29,47,0,0,19023435
ENSG00000287647,0,SRR31476647,29,47,0,0,19023435
ENSG00000229225,0,SRR31476647,29,47,0,0,19023435
ENSG00000230863,99,SRR31476647,29,47,0,0,19023435
ENSG00000225598,0,SRR31476647,29,47,0,0,19023435
ENSG00000286455,0,SRR31476647,29,47,0,0,19023435
ENSG00000225087,0,SRR31476647,29,47,0,0,19023435
ENSG00000280378,0,SRR31476647,29,47,0,0,19023435
ENSG00000230053,0,SRR31476647,29,47,0,0,19023435
ENSG00000137941,285,SRR31476647,29,47,0,0,19023435
ENSG00000224326,1,SRR31476647,29,47,0,0,19023435
ENSG00000286548,3,SRR31476647,29,47,0,0,19023435
ENSG00000066135,1754,SRR31476647,29,47,0,0,19023435
ENSG00000272094,0,SRR31476647,29,47,0,0,19023435
ENSG00000228853,0,SRR31476647,29,47,0,0,19023435
ENSG00000232453,8,SRR31476647,29,47,0,0,19023435
ENSG00000260386,0,SRR31476647,29,47,0,0,19023435
ENSG00000284895,0,SRR31476647,29,47,0,0,19023435
ENSG00000117174,2326,SRR31476647,29,47,0,0,19023435
ENSG00000237413,0,SRR31476647,29,47,0,0,19023435
ENSG00000184313,7,SRR31476647,29,47,0,0,19023435
ENSG00000284645,0,SRR31476647,29,47,0,0,19023435
ENSG00000225446,0,SRR31476647,29,47,0,0,19023435
ENSG00000288543,0,SRR31476647,29,47,0,0,19023435
ENSG00000122420,0,SRR31476647,29,47,0,0,19023435
ENSG00000284240,3,SRR31476647,29,47,0,0,19023435
ENSG00000236290,0,SRR31476647,29,47,0,0,19023435
ENSG00000143013,2727,SRR31476647,29,47,0,0,19023435
ENSG00000226084,18688,SRR31476647,29,47,0,0,19023435
ENSG00000134748,1019,SRR31476647,29,47,0,0,19023435
ENSG00000142892,2339,SRR31476647,29,47,0,0,19023435
ENSG00000219102,300,SRR31476647,29,47,0,0,19023435
ENSG00000287743,0,SRR31476647,29,47,0,0,19023435
ENSG00000229332,0,SRR31476647,29,47,0,0,19023435
ENSG00000227937,0,SRR31476647,29,47,0,0,19023435
ENSG00000229752,455,SRR31476647,29,47,0,0,19023435
ENSG00000237505,10,SRR31476647,29,47,0,0,19023435
ENSG00000285462,0,SRR31476647,29,47,0,0,19023435
ENSG00000233216,0,SRR31476647,29,47,0,0,19023435
ENSG00000197273,0,SRR31476647,29,47,0,0,19023435
ENSG00000226804,1,SRR31476647,29,47,0,0,19023435
ENSG00000230728,0,SRR31476647,29,47,0,0,19023435
ENSG00000232846,0,SRR31476647,29,47,0,0,19023435
ENSG00000230787,187,SRR31476647,29,47,0,0,19023435
ENSG00000116641,1462,SRR31476647,29,47,0,0,19023435
ENSG00000237453,0,SRR31476647,29,47,0,0,19023435
ENSG00000172260,2,SRR31476647,29,47,0,0,19023435
ENSG00000285473,0,SRR31476647,29,47,0,0,19023435
ENSG00000237959,1,SRR31476647,29,47,0,0,19023435
ENSG00000231364,0,SRR31476647,29,47,0,0,19023435
ENSG00000234578,0,SRR31476647,29,47,0,0,19023435
ENSG00000137944,1383,SRR31476647,29,47,0,0,19023435
ENSG00000229505,1,SRR31476647,29,47,0,0,19023435
ENSG00000228187,20,SRR31476647,29,47,0,0,19023435
ENSG00000182183,0,SRR31476647,29,47,0,0,19023435
ENSG00000236407,0,SRR31476647,29,47,0,0,19023435
ENSG00000271949,124,SRR31476647,29,47,0,0,19023435
ENSG00000227062,0,SRR31476647,29,47,0,0,19023435
ENSG00000067334,3702,SRR31476647,29,47,0,0,19023435
ENSG00000235011,0,SRR31476647,29,47,0,0,19023435
ENSG00000226938,0,SRR31476647,29,47,0,0,19023435
ENSG00000213559,0,SRR31476647,29,47,0,0,19023435
ENSG00000287587,0,SRR31476647,29,47,0,0,19023435
ENSG00000142949,2144,SRR31476647,29,47,0,0,19023435
ENSG00000116133,15251,SRR31476647,29,47,0,0,19023435
ENSG00000232882,8,SRR31476647,29,47,0,0,19023435
ENSG00000171502,22,SRR31476647,29,47,0,0,19023435
ENSG00000116157,2,SRR31476647,29,47,0,0,19023435
ENSG00000143036,421,SRR31476647,29,47,0,0,19023435
ENSG00000230817,0,SRR31476647,29,47,0,0,19023435
ENSG00000065243,3012,SRR31476647,29,47,0,0,19023435
ENSG00000226759,0,SRR31476647,29,47,0,0,19023435
ENSG00000226960,0,SRR31476647,29,47,0,0,19023435
ENSG00000234080,369,SRR31476647,29,47,0,0,19023435
ENSG00000237899,0,SRR31476647,29,47,0,0,19023435
ENSG00000227290,0,SRR31476647,29,47,0,0,19023435
ENSG00000282898,0,SRR31476647,29,47,0,0,19023435
ENSG00000285409,0,SRR31476647,29,47,0,0,19023435
ENSG00000231090,0,SRR31476647,29,47,0,0,19023435
ENSG00000117528,2436,SRR31476647,29,47,0,0,19023435
ENSG00000271723,600,SRR31476647,29,47,0,0,19023435
ENSG00000172339,263,SRR31476647,29,47,0,0,19023435
ENSG00000036549,2495,SRR31476647,29,47,0,0,19023435
ENSG00000287724,577,SRR31476647,29,47,0,0,19023435
ENSG00000058799,570,SRR31476647,29,47,0,0,19023435
ENSG00000225191,19,SRR31476647,29,47,0,0,19023435
ENSG00000287870,2,SRR31476647,29,47,0,0,19023435
ENSG00000232048,2,SRR31476647,29,47,0,0,19023435
ENSG00000232857,0,SRR31476647,29,47,0,0,19023435
ENSG00000273637,778,SRR31476647,29,47,0,0,19023435
ENSG00000203985,1,SRR31476647,29,47,0,0,19023435
ENSG00000228838,7,SRR31476647,29,47,0,0,19023435
ENSG00000283761,1490,SRR31476647,29,47,0,0,19023435
ENSG00000189433,0,SRR31476647,29,47,0,0,19023435
ENSG00000230759,0,SRR31476647,29,47,0,0,19023435
ENSG00000179178,182,SRR31476647,29,47,0,0,19023435
ENSG00000142700,55,SRR31476647,29,47,0,0,19023435
ENSG00000285525,0,SRR31476647,29,47,0,0,19023435
ENSG00000236098,14,SRR31476647,29,47,0,0,19023435
ENSG00000233514,449,SRR31476647,29,47,0,0,19023435
ENSG00000127124,59,SRR31476647,29,47,0,0,19023435
ENSG00000266993,414,SRR31476647,29,47,0,0,19023435
ENSG00000223675,0,SRR31476647,29,47,0,0,19023435
ENSG00000229316,0,SRR31476647,29,47,0,0,19023435
ENSG00000287406,0,SRR31476647,29,47,0,0,19023435
ENSG00000225767,0,SRR31476647,29,47,0,0,19023435
ENSG00000234099,0,SRR31476647,29,47,0,0,19023435
ENSG00000137936,1230,SRR31476647,29,47,0,0,19023435
ENSG00000235308,0,SRR31476647,29,47,0,0,19023435
ENSG00000232752,0,SRR31476647,29,47,0,0,19023435
ENSG00000235829,0,SRR31476647,29,47,0,0,19023435
ENSG00000143032,0,SRR31476647,29,47,0,0,19023435
ENSG00000226745,5,SRR31476647,29,47,0,0,19023435
ENSG00000280040,0,SRR31476647,29,47,0,0,19023435
ENSG00000117519,9243,SRR31476647,29,47,0,0,19023435
ENSG00000270507,0,SRR31476647,29,47,0,0,19023435
ENSG00000238037,0,SRR31476647,29,47,0,0,19023435
ENSG00000215869,7,SRR31476647,29,47,0,0,19023435
ENSG00000134215,0,SRR31476647,29,47,0,0,19023435
ENSG00000227935,0,SRR31476647,29,47,0,0,19023435
ENSG00000228502,82770,SRR31476647,29,47,0,0,19023435
ENSG00000236268,0,SRR31476647,29,47,0,0,19023435
ENSG00000271277,0,SRR31476647,29,47,0,0,19023435
ENSG00000236888,108,SRR31476647,29,47,0,0,19023435
ENSG00000279778,1,SRR31476647,29,47,0,0,19023435
ENSG00000230828,0,SRR31476647,29,47,0,0,19023435
ENSG00000188641,837,SRR31476647,29,47,0,0,19023435
ENSG00000152078,486,SRR31476647,29,47,0,0,19023435
ENSG00000233359,0,SRR31476647,29,47,0,0,19023435
ENSG00000237954,0,SRR31476647,29,47,0,0,19023435
ENSG00000171492,1226,SRR31476647,29,47,0,0,19023435
