gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000279928,3,SRR31476643,22,35,1,0,19057430
ENSG00000228037,0,SRR31476643,22,35,1,0,19057430
ENSG00000142611,2,SRR31476643,22,35,1,0,19057430
ENSG00000284616,1,SRR31476643,22,35,1,0,19057430
ENSG00000157911,709,SRR31476643,22,35,1,0,19057430
ENSG00000269896,29,SRR31476643,22,35,1,0,19057430
ENSG00000228463,193,SRR31476643,22,35,1,0,19057430
ENSG00000260972,0,SRR31476643,22,35,1,0,19057430
ENSG00000224340,0,SRR31476643,22,35,1,0,19057430
ENSG00000226374,0,SRR31476643,22,35,1,0,19057430
ENSG00000229280,2,SRR31476643,22,35,1,0,19057430
ENSG00000142655,388,SRR31476643,22,35,1,0,19057430
ENSG00000232596,0,SRR31476643,22,35,1,0,19057430
ENSG00000235054,0,SRR31476643,22,35,1,0,19057430
ENSG00000231510,0,SRR31476643,22,35,1,0,19057430
ENSG00000149527,7,SRR31476643,22,35,1,0,19057430
ENSG00000284739,0,SRR31476643,22,35,1,0,19057430
ENSG00000171621,340,SRR31476643,22,35,1,0,19057430
ENSG00000272235,0,SRR31476643,22,35,1,0,19057430
ENSG00000284694,0,SRR31476643,22,35,1,0,19057430
ENSG00000224387,0,SRR31476643,22,35,1,0,19057430
ENSG00000142583,14,SRR31476643,22,35,1,0,19057430
ENSG00000284674,0,SRR31476643,22,35,1,0,19057430
ENSG00000224338,0,SRR31476643,22,35,1,0,19057430
ENSG00000287727,0,SRR31476643,22,35,1,0,19057430
ENSG00000286448,7,SRR31476643,22,35,1,0,19057430
ENSG00000284703,1,SRR31476643,22,35,1,0,19057430
ENSG00000226457,786,SRR31476643,22,35,1,0,19057430
ENSG00000173614,476,SRR31476643,22,35,1,0,19057430
ENSG00000215720,0,SRR31476643,22,35,1,0,19057430
ENSG00000241326,64,SRR31476643,22,35,1,0,19057430
ENSG00000233623,0,SRR31476643,22,35,1,0,19057430
ENSG00000162592,20,SRR31476643,22,35,1,0,19057430
ENSG00000204624,1,SRR31476643,22,35,1,0,19057430
ENSG00000142606,124,SRR31476643,22,35,1,0,19057430
ENSG00000225931,0,SRR31476643,22,35,1,0,19057430
ENSG00000171729,336,SRR31476643,22,35,1,0,19057430
ENSG00000279457,756,SRR31476643,22,35,1,0,19057430
ENSG00000229393,0,SRR31476643,22,35,1,0,19057430
ENSG00000037637,650,SRR31476643,22,35,1,0,19057430
ENSG00000287586,2,SRR31476643,22,35,1,0,19057430
ENSG00000159423,386,SRR31476643,22,35,1,0,19057430
ENSG00000227169,0,SRR31476643,22,35,1,0,19057430
ENSG00000283356,0,SRR31476643,22,35,1,0,19057430
ENSG00000157916,1786,SRR31476643,22,35,1,0,19057430
ENSG00000157881,171,SRR31476643,22,35,1,0,19057430
ENSG00000238290,0,SRR31476643,22,35,1,0,19057430
ENSG00000225387,0,SRR31476643,22,35,1,0,19057430
ENSG00000048707,740,SRR31476643,22,35,1,0,19057430
ENSG00000225196,0,SRR31476643,22,35,1,0,19057430
ENSG00000162444,87,SRR31476643,22,35,1,0,19057430
ENSG00000279625,0,SRR31476643,22,35,1,0,19057430
ENSG00000180758,170,SRR31476643,22,35,1,0,19057430
ENSG00000184677,386,SRR31476643,22,35,1,0,19057430
ENSG00000288398,119,SRR31476643,22,35,1,0,19057430
ENSG00000224621,2,SRR31476643,22,35,1,0,19057430
ENSG00000285833,0,SRR31476643,22,35,1,0,19057430
ENSG00000131697,138,SRR31476643,22,35,1,0,19057430
ENSG00000284692,0,SRR31476643,22,35,1,0,19057430
ENSG00000284745,0,SRR31476643,22,35,1,0,19057430
ENSG00000280222,0,SRR31476643,22,35,1,0,19057430
ENSG00000285945,1,SRR31476643,22,35,1,0,19057430
ENSG00000197921,1,SRR31476643,22,35,1,0,19057430
ENSG00000233755,0,SRR31476643,22,35,1,0,19057430
ENSG00000233929,184,SRR31476643,22,35,1,0,19057430
ENSG00000234166,49,SRR31476643,22,35,1,0,19057430
ENSG00000235282,1,SRR31476643,22,35,1,0,19057430
ENSG00000055070,3100,SRR31476643,22,35,1,0,19057430
ENSG00000175087,453,SRR31476643,22,35,1,0,19057430
ENSG00000230035,0,SRR31476643,22,35,1,0,19057430
ENSG00000225643,3,SRR31476643,22,35,1,0,19057430
ENSG00000284666,0,SRR31476643,22,35,1,0,19057430
ENSG00000228943,0,SRR31476643,22,35,1,0,19057430
ENSG00000234397,339,SRR31476643,22,35,1,0,19057430
ENSG00000284309,0,SRR31476643,22,35,1,0,19057430
ENSG00000162511,6,SRR31476643,22,35,1,0,19057430
ENSG00000158014,35,SRR31476643,22,35,1,0,19057430
ENSG00000204138,1796,SRR31476643,22,35,1,0,19057430
ENSG00000233419,0,SRR31476643,22,35,1,0,19057430
ENSG00000235263,0,SRR31476643,22,35,1,0,19057430
ENSG00000228176,0,SRR31476643,22,35,1,0,19057430
ENSG00000231251,0,SRR31476643,22,35,1,0,19057430
ENSG00000142675,252,SRR31476643,22,35,1,0,19057430
ENSG00000197245,64,SRR31476643,22,35,1,0,19057430
ENSG00000130772,485,SRR31476643,22,35,1,0,19057430
ENSG00000215899,2967,SRR31476643,22,35,1,0,19057430
ENSG00000271398,0,SRR31476643,22,35,1,0,19057430
ENSG00000225011,2,SRR31476643,22,35,1,0,19057430
ENSG00000235069,0,SRR31476643,22,35,1,0,19057430
ENSG00000284676,0,SRR31476643,22,35,1,0,19057430
ENSG00000237058,0,SRR31476643,22,35,1,0,19057430
ENSG00000233399,0,SRR31476643,22,35,1,0,19057430
ENSG00000090020,688,SRR31476643,22,35,1,0,19057430
ENSG00000157978,341,SRR31476643,22,35,1,0,19057430
ENSG00000130770,2681,SRR31476643,22,35,1,0,19057430
ENSG00000229044,195,SRR31476643,22,35,1,0,19057430
ENSG00000162512,1399,SRR31476643,22,35,1,0,19057430
ENSG00000158006,261,SRR31476643,22,35,1,0,19057430
ENSG00000214812,68,SRR31476643,22,35,1,0,19057430
ENSG00000126698,2904,SRR31476643,22,35,1,0,19057430
ENSG00000229447,0,SRR31476643,22,35,1,0,19057430
ENSG00000229607,0,SRR31476643,22,35,1,0,19057430
ENSG00000130766,1481,SRR31476643,22,35,1,0,19057430
ENSG00000168528,1161,SRR31476643,22,35,1,0,19057430
ENSG00000196581,3197,SRR31476643,22,35,1,0,19057430
ENSG00000169403,267,SRR31476643,22,35,1,0,19057430
ENSG00000084628,3,SRR31476643,22,35,1,0,19057430
ENSG00000060688,1058,SRR31476643,22,35,1,0,19057430
ENSG00000171612,1438,SRR31476643,22,35,1,0,19057430
ENSG00000270927,0,SRR31476643,22,35,1,0,19057430
ENSG00000188910,86,SRR31476643,22,35,1,0,19057430
ENSG00000230523,0,SRR31476643,22,35,1,0,19057430
ENSG00000158161,808,SRR31476643,22,35,1,0,19057430
ENSG00000142684,767,SRR31476643,22,35,1,0,19057430
ENSG00000121769,335,SRR31476643,22,35,1,0,19057430
ENSG00000142627,2711,SRR31476643,22,35,1,0,19057430
ENSG00000284668,0,SRR31476643,22,35,1,0,19057430
ENSG00000233234,0,SRR31476643,22,35,1,0,19057430
ENSG00000142632,518,SRR31476643,22,35,1,0,19057430
ENSG00000234593,0,SRR31476643,22,35,1,0,19057430
ENSG00000270605,12,SRR31476643,22,35,1,0,19057430
ENSG00000189337,867,SRR31476643,22,35,1,0,19057430
ENSG00000235143,0,SRR31476643,22,35,1,0,19057430
ENSG00000225478,0,SRR31476643,22,35,1,0,19057430
ENSG00000028137,8,SRR31476643,22,35,1,0,19057430
ENSG00000204464,0,SRR31476643,22,35,1,0,19057430
ENSG00000233372,0,SRR31476643,22,35,1,0,19057430
ENSG00000283259,0,SRR31476643,22,35,1,0,19057430
ENSG00000284543,247,SRR31476643,22,35,1,0,19057430
ENSG00000130939,999,SRR31476643,22,35,1,0,19057430
ENSG00000175147,70,SRR31476643,22,35,1,0,19057430
ENSG00000127472,1,SRR31476643,22,35,1,0,19057430
ENSG00000060656,381,SRR31476643,22,35,1,0,19057430
ENSG00000163867,776,SRR31476643,22,35,1,0,19057430
ENSG00000232768,0,SRR31476643,22,35,1,0,19057430
ENSG00000230214,0,SRR31476643,22,35,1,0,19057430
ENSG00000189280,4,SRR31476643,22,35,1,0,19057430
ENSG00000134698,176,SRR31476643,22,35,1,0,19057430
ENSG00000272420,0,SRR31476643,22,35,1,0,19057430
ENSG00000132881,115,SRR31476643,22,35,1,0,19057430
ENSG00000273274,19,SRR31476643,22,35,1,0,19057430
ENSG00000236648,0,SRR31476643,22,35,1,0,19057430
ENSG00000232273,554,SRR31476643,22,35,1,0,19057430
ENSG00000009709,0,SRR31476643,22,35,1,0,19057430
ENSG00000287396,0,SRR31476643,22,35,1,0,19057430
ENSG00000158008,4,SRR31476643,22,35,1,0,19057430
ENSG00000130940,75,SRR31476643,22,35,1,0,19057430
ENSG00000163879,36,SRR31476643,22,35,1,0,19057430
ENSG00000227527,1,SRR31476643,22,35,1,0,19057430
ENSG00000116954,1209,SRR31476643,22,35,1,0,19057430
ENSG00000228589,1313,SRR31476643,22,35,1,0,19057430
ENSG00000163873,1,SRR31476643,22,35,1,0,19057430
ENSG00000117215,0,SRR31476643,22,35,1,0,19057430
ENSG00000230163,2,SRR31476643,22,35,1,0,19057430
ENSG00000227538,0,SRR31476643,22,35,1,0,19057430
ENSG00000044012,0,SRR31476643,22,35,1,0,19057430
ENSG00000179051,3234,SRR31476643,22,35,1,0,19057430
ENSG00000215895,2597,SRR31476643,22,35,1,0,19057430
ENSG00000284650,0,SRR31476643,22,35,1,0,19057430
ENSG00000237329,0,SRR31476643,22,35,1,0,19057430
ENSG00000236948,0,SRR31476643,22,35,1,0,19057430
ENSG00000126067,3391,SRR31476643,22,35,1,0,19057430
ENSG00000274944,291,SRR31476643,22,35,1,0,19057430
ENSG00000272078,33,SRR31476643,22,35,1,0,19057430
ENSG00000230451,0,SRR31476643,22,35,1,0,19057430
ENSG00000231606,0,SRR31476643,22,35,1,0,19057430
ENSG00000215900,4,SRR31476643,22,35,1,0,19057430
ENSG00000284632,0,SRR31476643,22,35,1,0,19057430
ENSG00000241014,7,SRR31476643,22,35,1,0,19057430
ENSG00000054118,2900,SRR31476643,22,35,1,0,19057430
ENSG00000254553,138,SRR31476643,22,35,1,0,19057430
ENSG00000284653,0,SRR31476643,22,35,1,0,19057430
ENSG00000237749,5034,SRR31476643,22,35,1,0,19057430
ENSG00000276747,0,SRR31476643,22,35,1,0,19057430
ENSG00000284705,0,SRR31476643,22,35,1,0,19057430
ENSG00000228776,0,SRR31476643,22,35,1,0,19057430
ENSG00000159339,0,SRR31476643,22,35,1,0,19057430
ENSG00000261781,0,SRR31476643,22,35,1,0,19057430
ENSG00000284743,0,SRR31476643,22,35,1,0,19057430
ENSG00000158315,23,SRR31476643,22,35,1,0,19057430
ENSG00000186973,0,SRR31476643,22,35,1,0,19057430
ENSG00000146463,1867,SRR31476643,22,35,1,0,19057430
ENSG00000271741,666,SRR31476643,22,35,1,0,19057430
ENSG00000142686,171,SRR31476643,22,35,1,0,19057430
ENSG00000224751,65,SRR31476643,22,35,1,0,19057430
ENSG00000117148,14,SRR31476643,22,35,1,0,19057430
ENSG00000230585,1,SRR31476643,22,35,1,0,19057430
ENSG00000117000,718,SRR31476643,22,35,1,0,19057430
ENSG00000284989,935,SRR31476643,22,35,1,0,19057430
ENSG00000231630,0,SRR31476643,22,35,1,0,19057430
ENSG00000092853,404,SRR31476643,22,35,1,0,19057430
ENSG00000255811,0,SRR31476643,22,35,1,0,19057430
ENSG00000134697,2164,SRR31476643,22,35,1,0,19057430
ENSG00000187513,5,SRR31476643,22,35,1,0,19057430
ENSG00000225142,0,SRR31476643,22,35,1,0,19057430
ENSG00000230138,0,SRR31476643,22,35,1,0,19057430
ENSG00000223390,35,SRR31476643,22,35,1,0,19057430
ENSG00000284720,0,SRR31476643,22,35,1,0,19057430
ENSG00000225671,15,SRR31476643,22,35,1,0,19057430
ENSG00000116151,63,SRR31476643,22,35,1,0,19057430
ENSG00000006555,106,SRR31476643,22,35,1,0,19057430
ENSG00000236111,1760,SRR31476643,22,35,1,0,19057430
ENSG00000066056,139,SRR31476643,22,35,1,0,19057430
ENSG00000214114,910,SRR31476643,22,35,1,0,19057430
ENSG00000116544,11,SRR31476643,22,35,1,0,19057430
ENSG00000231900,0,SRR31476643,22,35,1,0,19057430
ENSG00000236723,265,SRR31476643,22,35,1,0,19057430
ENSG00000232467,7,SRR31476643,22,35,1,0,19057430
ENSG00000117016,65,SRR31476643,22,35,1,0,19057430
ENSG00000169213,50,SRR31476643,22,35,1,0,19057430
ENSG00000163866,645,SRR31476643,22,35,1,0,19057430
ENSG00000237130,12,SRR31476643,22,35,1,0,19057430
ENSG00000232335,32,SRR31476643,22,35,1,0,19057430
ENSG00000260971,5,SRR31476643,22,35,1,0,19057430
ENSG00000284696,0,SRR31476643,22,35,1,0,19057430
ENSG00000238242,0,SRR31476643,22,35,1,0,19057430
ENSG00000285839,2618,SRR31476643,22,35,1,0,19057430
ENSG00000232762,0,SRR31476643,22,35,1,0,19057430
ENSG00000162384,574,SRR31476643,22,35,1,0,19057430
ENSG00000162391,61,SRR31476643,22,35,1,0,19057430
ENSG00000117859,3022,SRR31476643,22,35,1,0,19057430
ENSG00000228121,253,SRR31476643,22,35,1,0,19057430
ENSG00000253313,362,SRR31476643,22,35,1,0,19057430
ENSG00000162396,266,SRR31476643,22,35,1,0,19057430
ENSG00000284686,146,SRR31476643,22,35,1,0,19057430
ENSG00000162378,854,SRR31476643,22,35,1,0,19057430
ENSG00000233079,0,SRR31476643,22,35,1,0,19057430
ENSG00000259818,1,SRR31476643,22,35,1,0,19057430
ENSG00000229444,0,SRR31476643,22,35,1,0,19057430
ENSG00000240563,0,SRR31476643,22,35,1,0,19057430
ENSG00000234318,0,SRR31476643,22,35,1,0,19057430
ENSG00000284773,13,SRR31476643,22,35,1,0,19057430
ENSG00000234481,0,SRR31476643,22,35,1,0,19057430
ENSG00000117862,2767,SRR31476643,22,35,1,0,19057430
ENSG00000235612,0,SRR31476643,22,35,1,0,19057430
ENSG00000228369,0,SRR31476643,22,35,1,0,19057430
ENSG00000227485,0,SRR31476643,22,35,1,0,19057430
ENSG00000224609,11,SRR31476643,22,35,1,0,19057430
ENSG00000235545,1,SRR31476643,22,35,1,0,19057430
ENSG00000236646,1,SRR31476643,22,35,1,0,19057430
ENSG00000232198,0,SRR31476643,22,35,1,0,19057430
ENSG00000238063,0,SRR31476643,22,35,1,0,19057430
ENSG00000227104,0,SRR31476643,22,35,1,0,19057430
ENSG00000243725,701,SRR31476643,22,35,1,0,19057430
ENSG00000171872,0,SRR31476643,22,35,1,0,19057430
ENSG00000162407,690,SRR31476643,22,35,1,0,19057430
ENSG00000285079,0,SRR31476643,22,35,1,0,19057430
ENSG00000163877,301,SRR31476643,22,35,1,0,19057430
ENSG00000228929,2292,SRR31476643,22,35,1,0,19057430
ENSG00000224570,0,SRR31476643,22,35,1,0,19057430
ENSG00000224980,0,SRR31476643,22,35,1,0,19057430
ENSG00000278967,0,SRR31476643,22,35,1,0,19057430
ENSG00000157184,574,SRR31476643,22,35,1,0,19057430
ENSG00000198815,1352,SRR31476643,22,35,1,0,19057430
ENSG00000134744,549,SRR31476643,22,35,1,0,19057430
ENSG00000233910,0,SRR31476643,22,35,1,0,19057430
ENSG00000287703,0,SRR31476643,22,35,1,0,19057430
ENSG00000283039,0,SRR31476643,22,35,1,0,19057430
ENSG00000229032,0,SRR31476643,22,35,1,0,19057430
ENSG00000229294,0,SRR31476643,22,35,1,0,19057430
ENSG00000234088,0,SRR31476643,22,35,1,0,19057430
ENSG00000236973,1,SRR31476643,22,35,1,0,19057430
ENSG00000277397,1,SRR31476643,22,35,1,0,19057430
ENSG00000235446,0,SRR31476643,22,35,1,0,19057430
ENSG00000162385,920,SRR31476643,22,35,1,0,19057430
ENSG00000234264,5,SRR31476643,22,35,1,0,19057430
ENSG00000223883,0,SRR31476643,22,35,1,0,19057430
ENSG00000237227,0,SRR31476643,22,35,1,0,19057430
ENSG00000275350,0,SRR31476643,22,35,1,0,19057430
ENSG00000116652,35,SRR31476643,22,35,1,0,19057430
ENSG00000123080,123,SRR31476643,22,35,1,0,19057430
ENSG00000285778,1,SRR31476643,22,35,1,0,19057430
ENSG00000233407,0,SRR31476643,22,35,1,0,19057430
ENSG00000225675,0,SRR31476643,22,35,1,0,19057430
ENSG00000237622,0,SRR31476643,22,35,1,0,19057430
ENSG00000162598,0,SRR31476643,22,35,1,0,19057430
ENSG00000280317,0,SRR31476643,22,35,1,0,19057430
ENSG00000162415,2,SRR31476643,22,35,1,0,19057430
ENSG00000162600,345,SRR31476643,22,35,1,0,19057430
ENSG00000116704,458,SRR31476643,22,35,1,0,19057430
ENSG00000157193,598,SRR31476643,22,35,1,0,19057430
ENSG00000116205,224,SRR31476643,22,35,1,0,19057430
ENSG00000198841,213,SRR31476643,22,35,1,0,19057430
ENSG00000116212,1071,SRR31476643,22,35,1,0,19057430
ENSG00000234204,0,SRR31476643,22,35,1,0,19057430
ENSG00000233099,0,SRR31476643,22,35,1,0,19057430
ENSG00000233994,563,SRR31476643,22,35,1,0,19057430
ENSG00000233973,0,SRR31476643,22,35,1,0,19057430
ENSG00000132854,23,SRR31476643,22,35,1,0,19057430
ENSG00000227556,1,SRR31476643,22,35,1,0,19057430
ENSG00000162607,3781,SRR31476643,22,35,1,0,19057430
ENSG00000285954,0,SRR31476643,22,35,1,0,19057430
ENSG00000233333,0,SRR31476643,22,35,1,0,19057430
ENSG00000154027,88,SRR31476643,22,35,1,0,19057430
ENSG00000234108,2,SRR31476643,22,35,1,0,19057430
