gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000271398,0,SRR31476646,22,34,1,1,19057430
ENSG00000225011,2,SRR31476646,22,34,1,1,19057430
ENSG00000235069,0,SRR31476646,22,34,1,1,19057430
ENSG00000284676,0,SRR31476646,22,34,1,1,19057430
ENSG00000237058,0,SRR31476646,22,34,1,1,19057430
ENSG00000233399,0,SRR31476646,22,34,1,1,19057430
ENSG00000090020,995,SRR31476646,22,34,1,1,19057430
ENSG00000157978,381,SRR31476646,22,34,1,1,19057430
ENSG00000130770,2662,SRR31476646,22,34,1,1,19057430
ENSG00000229044,297,SRR31476646,22,34,1,1,19057430
ENSG00000162512,1580,SRR31476646,22,34,1,1,19057430
ENSG00000158006,245,SRR31476646,22,34,1,1,19057430
ENSG00000214812,47,SRR31476646,22,34,1,1,19057430
ENSG00000126698,4166,SRR31476646,22,34,1,1,19057430
ENSG00000229447,1,SRR31476646,22,34,1,1,19057430
ENSG00000229607,0,SRR31476646,22,34,1,1,19057430
ENSG00000130766,1226,SRR31476646,22,34,1,1,19057430
ENSG00000168528,1570,SRR31476646,22,34,1,1,19057430
ENSG00000196581,2586,SRR31476646,22,34,1,1,19057430
ENSG00000169403,253,SRR31476646,22,34,1,1,19057430
ENSG00000084628,2,SRR31476646,22,34,1,1,19057430
ENSG00000060688,1305,SRR31476646,22,34,1,1,19057430
ENSG00000171612,923,SRR31476646,22,34,1,1,19057430
ENSG00000270927,0,SRR31476646,22,34,1,1,19057430
ENSG00000188910,181,SRR31476646,22,34,1,1,19057430
ENSG00000230523,0,SRR31476646,22,34,1,1,19057430
ENSG00000158161,669,SRR31476646,22,34,1,1,19057430
ENSG00000142684,825,SRR31476646,22,34,1,1,19057430
ENSG00000121769,256,SRR31476646,22,34,1,1,19057430
ENSG00000142627,3604,SRR31476646,22,34,1,1,19057430
ENSG00000284668,0,SRR31476646,22,34,1,1,19057430
ENSG00000233234,0,SRR31476646,22,34,1,1,19057430
ENSG00000142632,257,SRR31476646,22,34,1,1,19057430
ENSG00000234593,0,SRR31476646,22,34,1,1,19057430
ENSG00000270605,13,SRR31476646,22,34,1,1,19057430
ENSG00000189337,935,SRR31476646,22,34,1,1,19057430
ENSG00000235143,0,SRR31476646,22,34,1,1,19057430
ENSG00000225478,0,SRR31476646,22,34,1,1,19057430
ENSG00000028137,47,SRR31476646,22,34,1,1,19057430
ENSG00000204464,0,SRR31476646,22,34,1,1,19057430
ENSG00000233372,0,SRR31476646,22,34,1,1,19057430
ENSG00000283259,0,SRR31476646,22,34,1,1,19057430
ENSG00000284543,136,SRR31476646,22,34,1,1,19057430
ENSG00000130939,981,SRR31476646,22,34,1,1,19057430
ENSG00000175147,96,SRR31476646,22,34,1,1,19057430
ENSG00000127472,2,SRR31476646,22,34,1,1,19057430
ENSG00000060656,331,SRR31476646,22,34,1,1,19057430
ENSG00000163867,898,SRR31476646,22,34,1,1,19057430
ENSG00000232768,0,SRR31476646,22,34,1,1,19057430
ENSG00000230214,0,SRR31476646,22,34,1,1,19057430
ENSG00000189280,1,SRR31476646,22,34,1,1,19057430
ENSG00000134698,210,SRR31476646,22,34,1,1,19057430
ENSG00000272420,2,SRR31476646,22,34,1,1,19057430
ENSG00000132881,31,SRR31476646,22,34,1,1,19057430
ENSG00000273274,13,SRR31476646,22,34,1,1,19057430
ENSG00000236648,0,SRR31476646,22,34,1,1,19057430
ENSG00000232273,830,SRR31476646,22,34,1,1,19057430
ENSG00000009709,0,SRR31476646,22,34,1,1,19057430
ENSG00000287396,0,SRR31476646,22,34,1,1,19057430
ENSG00000158008,6,SRR31476646,22,34,1,1,19057430
ENSG00000130940,204,SRR31476646,22,34,1,1,19057430
ENSG00000163879,26,SRR31476646,22,34,1,1,19057430
ENSG00000227527,0,SRR31476646,22,34,1,1,19057430
ENSG00000116954,1109,SRR31476646,22,34,1,1,19057430
ENSG00000228589,1630,SRR31476646,22,34,1,1,19057430
ENSG00000163873,0,SRR31476646,22,34,1,1,19057430
ENSG00000117215,0,SRR31476646,22,34,1,1,19057430
ENSG00000230163,2,SRR31476646,22,34,1,1,19057430
ENSG00000227538,0,SRR31476646,22,34,1,1,19057430
ENSG00000044012,0,SRR31476646,22,34,1,1,19057430
ENSG00000179051,2790,SRR31476646,22,34,1,1,19057430
ENSG00000215895,1734,SRR31476646,22,34,1,1,19057430
ENSG00000284650,0,SRR31476646,22,34,1,1,19057430
ENSG00000237329,0,SRR31476646,22,34,1,1,19057430
ENSG00000236948,0,SRR31476646,22,34,1,1,19057430
ENSG00000126067,3797,SRR31476646,22,34,1,1,19057430
ENSG00000274944,637,SRR31476646,22,34,1,1,19057430
ENSG00000272078,113,SRR31476646,22,34,1,1,19057430
ENSG00000230451,0,SRR31476646,22,34,1,1,19057430
ENSG00000231606,3,SRR31476646,22,34,1,1,19057430
ENSG00000215900,2,SRR31476646,22,34,1,1,19057430
ENSG00000284632,0,SRR31476646,22,34,1,1,19057430
ENSG00000241014,17,SRR31476646,22,34,1,1,19057430
ENSG00000054118,2520,SRR31476646,22,34,1,1,19057430
ENSG00000254553,151,SRR31476646,22,34,1,1,19057430
ENSG00000284653,0,SRR31476646,22,34,1,1,19057430
ENSG00000237749,4841,SRR31476646,22,34,1,1,19057430
ENSG00000276747,0,SRR31476646,22,34,1,1,19057430
ENSG00000284705,0,SRR31476646,22,34,1,1,19057430
ENSG00000228776,0,SRR31476646,22,34,1,1,19057430
ENSG00000159339,0,SRR31476646,22,34,1,1,19057430
ENSG00000261781,0,SRR31476646,22,34,1,1,19057430
ENSG00000284743,1,SRR31476646,22,34,1,1,19057430
ENSG00000158315,95,SRR31476646,22,34,1,1,19057430
ENSG00000186973,6,SRR31476646,22,34,1,1,19057430
ENSG00000146463,1336,SRR31476646,22,34,1,1,19057430
ENSG00000271741,962,SRR31476646,22,34,1,1,19057430
ENSG00000142686,73,SRR31476646,22,34,1,1,19057430
ENSG00000224751,39,SRR31476646,22,34,1,1,19057430
ENSG00000117148,17,SRR31476646,22,34,1,1,19057430
ENSG00000230585,1,SRR31476646,22,34,1,1,19057430
ENSG00000117000,625,SRR31476646,22,34,1,1,19057430
ENSG00000284989,1032,SRR31476646,22,34,1,1,19057430
ENSG00000231630,0,SRR31476646,22,34,1,1,19057430
ENSG00000092853,529,SRR31476646,22,34,1,1,19057430
ENSG00000255811,0,SRR31476646,22,34,1,1,19057430
ENSG00000134697,2673,SRR31476646,22,34,1,1,19057430
ENSG00000187513,0,SRR31476646,22,34,1,1,19057430
ENSG00000225142,0,SRR31476646,22,34,1,1,19057430
ENSG00000230138,0,SRR31476646,22,34,1,1,19057430
ENSG00000223390,61,SRR31476646,22,34,1,1,19057430
ENSG00000284720,0,SRR31476646,22,34,1,1,19057430
ENSG00000225671,15,SRR31476646,22,34,1,1,19057430
ENSG00000116151,44,SRR31476646,22,34,1,1,19057430
ENSG00000006555,75,SRR31476646,22,34,1,1,19057430
ENSG00000236111,1099,SRR31476646,22,34,1,1,19057430
ENSG00000066056,75,SRR31476646,22,34,1,1,19057430
ENSG00000214114,1587,SRR31476646,22,34,1,1,19057430
ENSG00000116544,11,SRR31476646,22,34,1,1,19057430
ENSG00000231900,0,SRR31476646,22,34,1,1,19057430
ENSG00000236723,126,SRR31476646,22,34,1,1,19057430
ENSG00000232467,8,SRR31476646,22,34,1,1,19057430
ENSG00000117016,97,SRR31476646,22,34,1,1,19057430
ENSG00000169213,498,SRR31476646,22,34,1,1,19057430
ENSG00000163866,658,SRR31476646,22,34,1,1,19057430
ENSG00000237130,10,SRR31476646,22,34,1,1,19057430
ENSG00000232335,37,SRR31476646,22,34,1,1,19057430
ENSG00000260971,6,SRR31476646,22,34,1,1,19057430
ENSG00000284696,1,SRR31476646,22,34,1,1,19057430
ENSG00000238242,0,SRR31476646,22,34,1,1,19057430
ENSG00000285839,2980,SRR31476646,22,34,1,1,19057430
ENSG00000232762,0,SRR31476646,22,34,1,1,19057430
ENSG00000162384,480,SRR31476646,22,34,1,1,19057430
ENSG00000162391,39,SRR31476646,22,34,1,1,19057430
ENSG00000117859,3531,SRR31476646,22,34,1,1,19057430
ENSG00000228121,426,SRR31476646,22,34,1,1,19057430
ENSG00000253313,113,SRR31476646,22,34,1,1,19057430
ENSG00000162396,178,SRR31476646,22,34,1,1,19057430
ENSG00000284686,105,SRR31476646,22,34,1,1,19057430
ENSG00000162378,847,SRR31476646,22,34,1,1,19057430
ENSG00000233079,3,SRR31476646,22,34,1,1,19057430
ENSG00000259818,0,SRR31476646,22,34,1,1,19057430
ENSG00000229444,0,SRR31476646,22,34,1,1,19057430
ENSG00000240563,0,SRR31476646,22,34,1,1,19057430
ENSG00000234318,0,SRR31476646,22,34,1,1,19057430
ENSG00000284773,34,SRR31476646,22,34,1,1,19057430
ENSG00000234481,0,SRR31476646,22,34,1,1,19057430
ENSG00000117862,3130,SRR31476646,22,34,1,1,19057430
ENSG00000235612,0,SRR31476646,22,34,1,1,19057430
ENSG00000228369,0,SRR31476646,22,34,1,1,19057430
ENSG00000227485,0,SRR31476646,22,34,1,1,19057430
ENSG00000224609,13,SRR31476646,22,34,1,1,19057430
ENSG00000235545,3,SRR31476646,22,34,1,1,19057430
ENSG00000236646,0,SRR31476646,22,34,1,1,19057430
ENSG00000232198,0,SRR31476646,22,34,1,1,19057430
ENSG00000238063,0,SRR31476646,22,34,1,1,19057430
ENSG00000227104,0,SRR31476646,22,34,1,1,19057430
ENSG00000243725,713,SRR31476646,22,34,1,1,19057430
ENSG00000171872,0,SRR31476646,22,34,1,1,19057430
ENSG00000162407,493,SRR31476646,22,34,1,1,19057430
ENSG00000285079,0,SRR31476646,22,34,1,1,19057430
ENSG00000163877,310,SRR31476646,22,34,1,1,19057430
ENSG00000228929,2534,SRR31476646,22,34,1,1,19057430
ENSG00000224570,3,SRR31476646,22,34,1,1,19057430
ENSG00000224980,0,SRR31476646,22,34,1,1,19057430
ENSG00000278967,1,SRR31476646,22,34,1,1,19057430
ENSG00000157184,315,SRR31476646,22,34,1,1,19057430
ENSG00000198815,1080,SRR31476646,22,34,1,1,19057430
ENSG00000134744,464,SRR31476646,22,34,1,1,19057430
ENSG00000233910,0,SRR31476646,22,34,1,1,19057430
ENSG00000287703,0,SRR31476646,22,34,1,1,19057430
ENSG00000283039,0,SRR31476646,22,34,1,1,19057430
ENSG00000229032,0,SRR31476646,22,34,1,1,19057430
ENSG00000229294,0,SRR31476646,22,34,1,1,19057430
ENSG00000234088,0,SRR31476646,22,34,1,1,19057430
ENSG00000236973,0,SRR31476646,22,34,1,1,19057430
ENSG00000277397,0,SRR31476646,22,34,1,1,19057430
ENSG00000235446,0,SRR31476646,22,34,1,1,19057430
ENSG00000162385,1169,SRR31476646,22,34,1,1,19057430
ENSG00000234264,5,SRR31476646,22,34,1,1,19057430
ENSG00000223883,0,SRR31476646,22,34,1,1,19057430
ENSG00000237227,0,SRR31476646,22,34,1,1,19057430
ENSG00000275350,0,SRR31476646,22,34,1,1,19057430
ENSG00000116652,24,SRR31476646,22,34,1,1,19057430
ENSG00000123080,225,SRR31476646,22,34,1,1,19057430
ENSG00000285778,0,SRR31476646,22,34,1,1,19057430
ENSG00000233407,0,SRR31476646,22,34,1,1,19057430
ENSG00000225675,1,SRR31476646,22,34,1,1,19057430
ENSG00000237622,3,SRR31476646,22,34,1,1,19057430
ENSG00000162598,0,SRR31476646,22,34,1,1,19057430
ENSG00000280317,0,SRR31476646,22,34,1,1,19057430
ENSG00000162415,0,SRR31476646,22,34,1,1,19057430
ENSG00000162600,247,SRR31476646,22,34,1,1,19057430
ENSG00000116704,459,SRR31476646,22,34,1,1,19057430
ENSG00000157193,473,SRR31476646,22,34,1,1,19057430
ENSG00000116205,232,SRR31476646,22,34,1,1,19057430
ENSG00000198841,297,SRR31476646,22,34,1,1,19057430
ENSG00000116212,1344,SRR31476646,22,34,1,1,19057430
ENSG00000234204,0,SRR31476646,22,34,1,1,19057430
ENSG00000233099,0,SRR31476646,22,34,1,1,19057430
ENSG00000233994,574,SRR31476646,22,34,1,1,19057430
ENSG00000233973,0,SRR31476646,22,34,1,1,19057430
ENSG00000132854,6,SRR31476646,22,34,1,1,19057430
ENSG00000227556,0,SRR31476646,22,34,1,1,19057430
ENSG00000162607,3897,SRR31476646,22,34,1,1,19057430
ENSG00000285954,0,SRR31476646,22,34,1,1,19057430
ENSG00000233333,0,SRR31476646,22,34,1,1,19057430
ENSG00000154027,192,SRR31476646,22,34,1,1,19057430
ENSG00000234108,1,SRR31476646,22,34,1,1,19057430
ENSG00000232676,251,SRR31476646,22,34,1,1,19057430
ENSG00000225167,0,SRR31476646,22,34,1,1,19057430
ENSG00000213579,181,SRR31476646,22,34,1,1,19057430
ENSG00000137960,4,SRR31476646,22,34,1,1,19057430
ENSG00000237852,7,SRR31476646,22,34,1,1,19057430
ENSG00000116745,1,SRR31476646,22,34,1,1,19057430
ENSG00000132855,0,SRR31476646,22,34,1,1,19057430
ENSG00000285407,10,SRR31476646,22,34,1,1,19057430
ENSG00000270549,0,SRR31476646,22,34,1,1,19057430
ENSG00000237163,0,SRR31476646,22,34,1,1,19057430
ENSG00000229636,2,SRR31476646,22,34,1,1,19057430
ENSG00000116675,422,SRR31476646,22,34,1,1,19057430
ENSG00000162433,1696,SRR31476646,22,34,1,1,19057430
ENSG00000213625,3978,SRR31476646,22,34,1,1,19057430
ENSG00000227207,575,SRR31476646,22,34,1,1,19057430
ENSG00000227016,0,SRR31476646,22,34,1,1,19057430
ENSG00000233664,118,SRR31476646,22,34,1,1,19057430
ENSG00000158966,391,SRR31476646,22,34,1,1,19057430
ENSG00000213703,0,SRR31476646,22,34,1,1,19057430
ENSG00000203965,310,SRR31476646,22,34,1,1,19057430
ENSG00000223479,0,SRR31476646,22,34,1,1,19057430
ENSG00000233674,0,SRR31476646,22,34,1,1,19057430
ENSG00000153898,14,SRR31476646,22,34,1,1,19057430
ENSG00000117069,2,SRR31476646,22,34,1,1,19057430
ENSG00000125703,721,SRR31476646,22,34,1,1,19057430
ENSG00000285041,0,SRR31476646,22,34,1,1,19057430
ENSG00000285808,0,SRR31476646,22,34,1,1,19057430
ENSG00000229440,0,SRR31476646,22,34,1,1,19057430
ENSG00000234144,0,SRR31476646,22,34,1,1,19057430
ENSG00000277670,0,SRR31476646,22,34,1,1,19057430
ENSG00000227466,0,SRR31476646,22,34,1,1,19057430
ENSG00000230498,0,SRR31476646,22,34,1,1,19057430
ENSG00000285782,0,SRR31476646,22,34,1,1,19057430
ENSG00000162618,0,SRR31476646,22,34,1,1,19057430
ENSG00000224493,0,SRR31476646,22,34,1,1,19057430
ENSG00000131233,8,SRR31476646,22,34,1,1,19057430
ENSG00000272371,0,SRR31476646,22,34,1,1,19057430
ENSG00000287647,1,SRR31476646,22,34,1,1,19057430
ENSG00000229225,0,SRR31476646,22,34,1,1,19057430
ENSG00000230863,126,SRR31476646,22,34,1,1,19057430
ENSG00000225598,0,SRR31476646,22,34,1,1,19057430
ENSG00000286455,0,SRR31476646,22,34,1,1,19057430
ENSG00000225087,0,SRR31476646,22,34,1,1,19057430
ENSG00000280378,0,SRR31476646,22,34,1,1,19057430
ENSG00000230053,0,SRR31476646,22,34,1,1,19057430
ENSG00000137941,367,SRR31476646,22,34,1,1,19057430
ENSG00000224326,0,SRR31476646,22,34,1,1,19057430
ENSG00000286548,4,SRR31476646,22,34,1,1,19057430
ENSG00000066135,2022,SRR31476646,22,34,1,1,19057430
ENSG00000272094,0,SRR31476646,22,34,1,1,19057430
ENSG00000228853,0,SRR31476646,22,34,1,1,19057430
ENSG00000232453,11,SRR31476646,22,34,1,1,19057430
ENSG00000260386,0,SRR31476646,22,34,1,1,19057430
ENSG00000284895,0,SRR31476646,22,34,1,1,19057430
ENSG00000117174,2232,SRR31476646,22,34,1,1,19057430
ENSG00000237413,0,SRR31476646,22,34,1,1,19057430
ENSG00000184313,13,SRR31476646,22,34,1,1,19057430
ENSG00000284645,0,SRR31476646,22,34,1,1,19057430
ENSG00000225446,0,SRR31476646,22,34,1,1,19057430
ENSG00000288543,0,SRR31476646,22,34,1,1,19057430
ENSG00000122420,0,SRR31476646,22,34,1,1,19057430
ENSG00000284240,5,SRR31476646,22,34,1,1,19057430
ENSG00000236290,0,SRR31476646,22,34,1,1,19057430
ENSG00000143013,2860,SRR31476646,22,34,1,1,19057430
ENSG00000226084,24535,SRR31476646,22,34,1,1,19057430
ENSG00000134748,1072,SRR31476646,22,34,1,1,19057430
ENSG00000142892,3097,SRR31476646,22,34,1,1,19057430
ENSG00000219102,299,SRR31476646,22,34,1,1,19057430
ENSG00000287743,0,SRR31476646,22,34,1,1,19057430
ENSG00000229332,0,SRR31476646,22,34,1,1,19057430
ENSG00000227937,0,SRR31476646,22,34,1,1,19057430
ENSG00000229752,691,SRR31476646,22,34,1,1,19057430
ENSG00000237505,9,SRR31476646,22,34,1,1,19057430
ENSG00000285462,0,SRR31476646,22,34,1,1,19057430
ENSG00000233216,0,SRR31476646,22,34,1,1,19057430
ENSG00000197273,0,SRR31476646,22,34,1,1,19057430
ENSG00000226804,0,SRR31476646,22,34,1,1,19057430
ENSG00000230728,0,SRR31476646,22,34,1,1,19057430
ENSG00000232846,0,SRR31476646,22,34,1,1,19057430
ENSG00000230787,240,SRR31476646,22,34,1,1,19057430
ENSG00000116641,1397,SRR31476646,22,34,1,1,19057430
ENSG00000237453,0,SRR31476646,22,34,1,1,19057430
ENSG00000172260,6,SRR31476646,22,34,1,1,19057430
ENSG00000285473,3,SRR31476646,22,34,1,1,19057430
ENSG00000237959,0,SRR31476646,22,34,1,1,19057430
ENSG00000231364,0,SRR31476646,22,34,1,1,19057430
ENSG00000234578,0,SRR31476646,22,34,1,1,19057430
ENSG00000137944,1756,SRR31476646,22,34,1,1,19057430
ENSG00000229505,5,SRR31476646,22,34,1,1,19057430
ENSG00000228187,22,SRR31476646,22,34,1,1,19057430
ENSG00000182183,0,SRR31476646,22,34,1,1,19057430
ENSG00000236407,1,SRR31476646,22,34,1,1,19057430
ENSG00000271949,139,SRR31476646,22,34,1,1,19057430
ENSG00000227062,0,SRR31476646,22,34,1,1,19057430
ENSG00000067334,5277,SRR31476646,22,34,1,1,19057430
ENSG00000235011,0,SRR31476646,22,34,1,1,19057430
ENSG00000226938,0,SRR31476646,22,34,1,1,19057430
ENSG00000213559,3,SRR31476646,22,34,1,1,19057430
ENSG00000287587,0,SRR31476646,22,34,1,1,19057430
ENSG00000142949,2237,SRR31476646,22,34,1,1,19057430
ENSG00000116133,16352,SRR31476646,22,34,1,1,19057430
ENSG00000232882,6,SRR31476646,22,34,1,1,19057430
ENSG00000171502,30,SRR31476646,22,34,1,1,19057430
ENSG00000116157,2,SRR31476646,22,34,1,1,19057430
ENSG00000143036,483,SRR31476646,22,34,1,1,19057430
ENSG00000230817,0,SRR31476646,22,34,1,1,19057430
ENSG00000065243,3249,SRR31476646,22,34,1,1,19057430
ENSG00000226759,0,SRR31476646,22,34,1,1,19057430
ENSG00000226960,0,SRR31476646,22,34,1,1,19057430
ENSG00000234080,450,SRR31476646,22,34,1,1,19057430
ENSG00000237899,0,SRR31476646,22,34,1,1,19057430
ENSG00000227290,0,SRR31476646,22,34,1,1,19057430
ENSG00000282898,0,SRR31476646,22,34,1,1,19057430
ENSG00000285409,0,SRR31476646,22,34,1,1,19057430
ENSG00000231090,0,SRR31476646,22,34,1,1,19057430
ENSG00000117528,2710,SRR31476646,22,34,1,1,19057430
ENSG00000271723,710,SRR31476646,22,34,1,1,19057430
ENSG00000172339,364,SRR31476646,22,34,1,1,19057430
ENSG00000036549,2867,SRR31476646,22,34,1,1,19057430
ENSG00000287724,567,SRR31476646,22,34,1,1,19057430
ENSG00000058799,615,SRR31476646,22,34,1,1,19057430
ENSG00000225191,12,SRR31476646,22,34,1,1,19057430
ENSG00000287870,3,SRR31476646,22,34,1,1,19057430
ENSG00000232048,0,SRR31476646,22,34,1,1,19057430
ENSG00000232857,0,SRR31476646,22,34,1,1,19057430
ENSG00000273637,943,SRR31476646,22,34,1,1,19057430
ENSG00000203985,1,SRR31476646,22,34,1,1,19057430
ENSG00000228838,6,SRR31476646,22,34,1,1,19057430
ENSG00000283761,1683,SRR31476646,22,34,1,1,19057430
ENSG00000189433,0,SRR31476646,22,34,1,1,19057430
ENSG00000230759,0,SRR31476646,22,34,1,1,19057430
ENSG00000179178,219,SRR31476646,22,34,1,1,19057430
ENSG00000142700,77,SRR31476646,22,34,1,1,19057430
ENSG00000285525,1,SRR31476646,22,34,1,1,19057430
ENSG00000236098,9,SRR31476646,22,34,1,1,19057430
ENSG00000233514,618,SRR31476646,22,34,1,1,19057430
ENSG00000127124,71,SRR31476646,22,34,1,1,19057430
ENSG00000266993,389,SRR31476646,22,34,1,1,19057430
ENSG00000223675,0,SRR31476646,22,34,1,1,19057430
ENSG00000229316,2,SRR31476646,22,34,1,1,19057430
ENSG00000287406,0,SRR31476646,22,34,1,1,19057430
ENSG00000225767,0,SRR31476646,22,34,1,1,19057430
ENSG00000234099,0,SRR31476646,22,34,1,1,19057430
ENSG00000137936,1302,SRR31476646,22,34,1,1,19057430
ENSG00000235308,0,SRR31476646,22,34,1,1,19057430
ENSG00000232752,0,SRR31476646,22,34,1,1,19057430
ENSG00000235829,0,SRR31476646,22,34,1,1,19057430
ENSG00000143032,0,SRR31476646,22,34,1,1,19057430
ENSG00000226745,5,SRR31476646,22,34,1,1,19057430
ENSG00000280040,0,SRR31476646,22,34,1,1,19057430
ENSG00000117519,10111,SRR31476646,22,34,1,1,19057430
ENSG00000270507,0,SRR31476646,22,34,1,1,19057430
ENSG00000238037,0,SRR31476646,22,34,1,1,19057430
ENSG00000215869,16,SRR31476646,22,34,1,1,19057430
ENSG00000134215,7,SRR31476646,22,34,1,1,19057430
ENSG00000227935,0,SRR31476646,22,34,1,1,19057430
ENSG00000228502,119316,SRR31476646,22,34,1,1,19057430
ENSG00000236268,0,SRR31476646,22,34,1,1,19057430
ENSG00000271277,0,SRR31476646,22,34,1,1,19057430
ENSG00000236888,183,SRR31476646,22,34,1,1,19057430
ENSG00000279778,0,SRR31476646,22,34,1,1,19057430
ENSG00000230828,0,SRR31476646,22,34,1,1,19057430
ENSG00000188641,1012,SRR31476646,22,34,1,1,19057430
ENSG00000152078,585,SRR31476646,22,34,1,1,19057430
ENSG00000233359,0,SRR31476646,22,34,1,1,19057430
ENSG00000237954,0,SRR31476646,22,34,1,1,19057430
ENSG00000171492,1284,SRR31476646,22,34,1,1,19057430
