"","logFC","logCPM","LR","PValue","FDR"
"6643",6.91397431407143,-1.50195466551669,13.9630904702623,0.00018643493314613,0.686433209794356
"39072",-2.57280192092266,-1.67833774356025,13.4373653492607,0.00024666178570478,0.686433209794356
"13264",2.61730802260978,-1.16508780212774,13.3041011542153,0.000264826216875682,0.686433209794356
"34780",2.54223136716429,-0.0919190734636598,13.112063761367,0.000293400297551927,0.686433209794356
"32302",7.52360442638362,-1.08312659370347,13.0570350560916,0.000302147359547121,0.686433209794356
"9309",6.39639262620971,-1.57628737162581,12.5660487205616,0.000392818243732942,0.686433209794356
"46242",1.18094175609883,0.405599245402522,12.4090432357936,0.000427259715414325,0.686433209794356
"13785",2.42771908219294,-1.27562721341178,12.2888655541668,0.000455668628658632,0.686433209794356
"9184",1.67685398833676,0.440509229562593,12.2251695995478,0.000471491076713394,0.686433209794356
"51798",-1.88199633396532,-0.533740825027816,11.8435790382574,0.000578605104000308,0.686433209794356
"2830",1.97395092277875,-0.634190813712045,11.6315218007565,0.000648434814511882,0.686433209794356
"40029",2.34741625808244,-1.21726510311027,11.580463479443,0.000666483279057339,0.686433209794356
"53693",2.86135072987647,-0.0334111776690935,11.2737757881006,0.000786096771843848,0.686433209794356
"38799",5.7507955387978,1.20637000475442,11.2646183058666,0.000789984224145777,0.686433209794356
"52118",2.27026429087054,-0.796872396747159,10.9270942460658,0.000947680153680282,0.686433209794356
"52481",-1.81196186547038,-0.893461641181876,10.7141058642449,0.0010632182605627,0.686433209794356
"33565",1.29943679507914,1.08307527951401,10.6177538586779,0.00112007018913894,0.686433209794356
"54465",1.58016144744924,-0.938911871693093,10.5924312971955,0.00113551552654655,0.686433209794356
"39139",2.9720636432931,2.78839312938191,10.4654018194838,0.00121631088167814,0.686433209794356
"29525",2.59679739330179,-0.663891609119266,10.4399298187745,0.00123319955850186,0.686433209794356
"35261",5.57453469898757,3.10584875758897,10.4310049931961,0.00123917295487866,0.686433209794356
"46876",1.11960749238493,0.58896480755699,10.4160801216761,0.00124922769191045,0.686433209794356
"40802",1.70389390966796,-0.615699628090867,10.0042675303937,0.00156177895453094,0.686433209794356
"13245",1.41095947342629,-0.889890216366504,9.96438750915871,0.00159597262454314,0.686433209794356
"36310",3.76914395678577,4.88232543695204,9.94658685033446,0.00161147899212824,0.686433209794356
"4816",3.51600313402091,1.07042642236212,9.94268383252859,0.00161489930728766,0.686433209794356
"4801",3.39689840563008,-0.765543847671581,9.88129315797187,0.00166967553659216,0.686433209794356
"9953",3.00351305023811,-1.45599642493619,9.88045435489722,0.00167043685781025,0.686433209794356
