"","logFC","logCPM","LR","PValue","FDR"
"6643",6.91318158279645,-1.50452018292502,13.9733344116289,0.000185421842066185,0.685166632652003
"39072",-2.57302579823616,-1.68065293347247,13.4374705151552,0.000246647958676729,0.685166632652003
"13264",2.61702887026783,-1.16772598382691,13.3188281377195,0.000262754338446211,0.685166632652003
"34780",2.54188580122632,-0.0943429456013459,13.1112413187581,0.000293529130748393,0.685166632652003
"32302",7.54620895160556,-1.07259768908129,13.0970618957256,0.000295759284825324,0.685166632652003
"51798",-1.93784853758998,-0.598927340233328,12.8857661571064,0.000331090576393839,0.685166632652003
"9309",6.39560939913984,-1.5788143331918,12.5750802711449,0.000390924452806634,0.685166632652003
"46242",1.18066483439815,0.403120641569933,12.4136688752304,0.000426202701715449,0.685166632652003
"13785",2.42737582789544,-1.27819964053514,12.3059621782652,0.000451513680534285,0.685166632652003
"9184",1.67654053503674,0.437986448364973,12.2259187679895,0.000471301793432514,0.685166632652003
"40029",2.34707231987848,-1.21966781872024,11.5933950023946,0.000661864717338243,0.685166632652003
"2830",1.99485572579059,-0.618797336623012,11.5660204633393,0.000671680174862701,0.685166632652003
"53693",2.86096131458713,-0.0359919244065896,11.2766644832594,0.000784874504056137,0.685166632652003
"38799",5.7504268416833,1.20603906997558,11.2554119117264,0.000793912024361402,0.685166632652003
"52481",-1.84234999719409,-0.884747988702625,11.017159950269,0.000902722744751895,0.685166632652003
"52118",2.2699742118585,-0.79945892976617,10.9407356430737,0.00094072810791143,0.685166632652003
"33565",1.29920613262355,1.08047248257856,10.6270187924988,0.00111447235624156,0.685166632652003
"39139",2.97609933838277,2.78970527914892,10.5549989883381,0.00115874276167202,0.685166632652003
"35261",5.57759789253017,3.10717237928994,10.4313944714763,0.00123891166659389,0.685166632652003
"46876",1.11931648039328,0.594107776988085,10.3344137053482,0.00130572593337051,0.685166632652003
"4816",3.53076340652315,1.07620360897639,10.1522866666478,0.00144122362161962,0.685166632652003
"40802",1.70354742484943,-0.618175030196683,10.0132223770483,0.00155420352082694,0.685166632652003
"36310",3.77536180188866,4.88036183258009,9.95214716441161,0.00160661901482344,0.685166632652003
"9953",3.00309665620138,-1.45845971919954,9.8859290651702,0.00166547419289235,0.685166632652003
"54465",1.50493830838042,-0.930093185449452,9.82207699659113,0.00172429512177778,0.685166632652003
"3905",2.76158841246633,-1.17395667978496,9.8197144630296,0.00172651144002592,0.685166632652003
"4801",3.39660758610455,-0.758266180178724,9.80899245943574,0.00173660620084096,0.685166632652003
"28787",2.99941723013412,-0.43823844491178,9.79933025574203,0.00174575438634554,0.685166632652003
"22737",3.35947192461815,-0.223100016714404,9.79269783087827,0.00175206222431564,0.685166632652003
"21127",2.21297477288042,-0.648245109368703,9.58420532877063,0.00196258364751467,0.685166632652003
"24927",2.44994787670647,-1.72053640970657,9.58225080001284,0.00196467402493966,0.685166632652003
"40711",3.20660932982158,-1.50294484675694,9.54228589225098,0.0020079151716482,0.685166632652003
"37789",2.65704138501979,0.255719241470108,9.51830748014786,0.00203432118735664,0.685166632652003
"52440",1.08008497394976,1.67095799630069,9.45583222964193,0.00210478772732696,0.685166632652003
"31935",8.29061425516578,-0.33133316628236,9.4493301604361,0.00211226227226026,0.685166632652003
"13245",1.35311925025735,-0.881271712099916,9.42819778866593,0.00213674172510398,0.685166632652003
"13851",2.13923889263275,0.751514016173568,9.38631695670689,0.00218610952358203,0.685166632652003
"10544",2.85074544601897,5.88763423104727,9.38382692886461,0.00218908086818644,0.685166632652003
"29525",2.46776741160813,-0.656920428148728,9.33700917017901,0.00224571737800452,0.685166632652003
"20960",2.48290509883755,2.19981448559941,9.28399083456194,0.0023116523998156,0.685166632652003
"52444",4.11295735519059,1.68642812028363,9.25126087022687,0.0023533333901336,0.685166632652003
"30921",-1.24976213278553,-0.377953520551497,9.22819781412425,0.00238316100826074,0.685166632652003
"37681",2.8455578183011,-1.34610065083889,9.1985082736047,0.00242212428620635,0.685166632652003
"38507",3.53005202787044,0.811292978952394,9.18650190220182,0.00243806392955842,0.685166632652003
"54077",2.41564769845351,-1.44614217224217,9.14566601369249,0.00249307875981324,0.685166632652003
"54954",2.01734076884773,0.407531802981651,9.14371050000945,0.00249574465254033,0.685166632652003
"10243",3.95746982688539,1.71154129212711,9.10342767661655,0.00255130934886592,0.685166632652003
"42499",1.34661831651567,0.523071441969948,9.08132130366939,0.00258233405267657,0.685166632652003
"17138",2.49336646939105,-0.393247030882464,9.05015357301202,0.00262672754714182,0.685166632652003
"54053",2.02830592327082,0.724223336726791,9.03362622701492,0.0026505816829381,0.685166632652003
"45844",1.18343699715977,-0.315217739805599,9.02124498694175,0.00266859568253146,0.685166632652003
"16322",2.02112363113144,6.23489160276516,8.89569001914592,0.00285844563951222,0.685166632652003
"2291",2.19941890803847,1.8798672925358,8.86181103037457,0.00291198521929555,0.685166632652003
"27076",2.07101551777513,1.45147095402919,8.80692332043215,0.00300089637078425,0.685166632652003
"9046",1.93792194201823,-1.09998877318715,8.80307179455919,0.00300723795003606,0.685166632652003
"2546",2.37468263320482,4.11993132749817,8.7878429236786,0.00303244607752341,0.685166632652003
"58731",1.55994856394836,-0.0846054043304801,8.77732235562376,0.00304998589941359,0.685166632652003
"22217",4.28893328319587,-1.90264770668937,8.75206183107439,0.00309252213482522,0.685166632652003
"56370",3.03244266517737,0.623091795344732,8.73967602790986,0.00311359833572553,0.685166632652003
"34151",5.01264372808893,2.69664827053413,8.72551248520494,0.00313787856162864,0.685166632652003
"24810",1.79727892593105,2.55439659184466,8.65489490557197,0.00326183891573519,0.685166632652003
"25061",2.3114180922633,-1.4251271238908,8.6382230323274,0.00329182349688282,0.685166632652003
"10547",4.18087720877124,-1.14992658437785,8.63442228709108,0.00329869830912231,0.685166632652003
"29384",-1.79592147085888,-0.918611654019487,8.620983215664,0.00332312422922315,0.685166632652003
"49546",1.64185823207192,-0.862233431339433,8.60553123399712,0.00335143598961491,0.685166632652003
"52874",3.54573690270478,6.83084112730444,8.58971562185428,0.00338066796045111,0.685166632652003
"21439",5.52317092446447,0.135184029601711,8.56751736695734,0.00342213473065865,0.685166632652003
"743",-1.91198240783837,-1.40400209463169,8.56416491166383,0.00342844197052907,0.685166632652003
"41713",2.8319247393006,-1.20452242111889,8.55707431130319,0.00344182103771972,0.685166632652003
"10573",2.60804486364368,3.25244109666432,8.55109139575131,0.00345315132517779,0.685166632652003
"19494",1.5898804071009,0.487437563049,8.52420717799244,0.00350453385681331,0.685166632652003
"10530",2.63731283394074,-0.129651391028414,8.48618472399096,0.00357853468189508,0.685166632652003
"29923",4.46576144142124,-1.98908459279833,8.46600807258849,0.00361844660176522,0.685166632652003
"31891",-1.48892984099069,-0.642481464751979,8.44017056087486,0.00367021823456244,0.685166632652003
"30203",2.14919829488288,-0.34500889692358,8.4375234897298,0.00367556463907657,0.685166632652003
"54466",1.07562984280622,3.4613955705443,8.42493514903592,0.00370109846162501,0.685166632652003
"35417",2.25303887628501,5.36983213767436,8.41038152386781,0.00373084356944404,0.685166632652003
"52248",-1.53886943476671,-1.11505065509509,8.40504230426526,0.00374181687970492,0.685166632652003
"21129",2.28580800788055,0.946814792365587,8.38548404165542,0.00378229470418396,0.685166632652003
"21718",2.87918137502984,1.88576132036568,8.38210889959955,0.00378932483736903,0.685166632652003
"15820",-1.44154664186423,0.279366381355426,8.3383801221103,0.00388161915736483,0.685166632652003
"37324",2.30691912908655,4.47688990728436,8.33256146832809,0.00389407127534598,0.685166632652003
"3406",1.755703916346,-0.985999709714731,8.31668642559982,0.00392825150670415,0.685166632652003
"36082",-0.914726222583221,7.26539035759866,8.30806756630921,0.00394693628467695,0.685166632652003
"34150",4.79327615057168,1.61144478093513,8.27058514350542,0.00402925184168131,0.685166632652003
"5588",1.71140523591089,-0.426824721863418,8.26913214468011,0.00403247772987105,0.685166632652003
"51385",7.54433387584845,-1.238451717498,8.26240236432634,0.00404745322117946,0.685166632652003
"19988",1.39721429327434,0.822905817529265,8.23853473917662,0.00410102262344525,0.685166632652003
"54070",0.569093394301948,6.94794736449778,8.23575738890806,0.0041073029010451,0.685166632652003
"50075",1.93801159621854,0.231087908041528,8.21822610272813,0.00414717201144422,0.685166632652003
"27370",2.2369792570194,2.19894527941886,8.2095051478948,0.00416715141371841,0.685166632652003
