"gene","logFC","logCPM","LR","PValue","FDR"
"ENSG00000115165",6.92178748404293,-1.50603782921559,13.9933997314619,0.000183453489891714,0.683095674196344
"ENSG00000257808",-2.56952192686603,-1.68212539839856,13.3891001909667,0.000253090777438313,0.683095674196344
"ENSG00000144834",2.62201816370532,-1.16924001073951,13.3658763230546,0.000256244151631742,0.683095674196344
"ENSG00000137757",2.54771908132486,-0.0958389635764756,13.1683804482632,0.000284712701575674,0.683095674196344
"ENSG00000287287",7.55319448255638,-1.07412635084817,13.1078552813041,0.000294060144510513,0.683095674196344
"ENSG00000283428",6.40424750036735,-1.58033551061303,12.5957873326647,0.000386617158934059,0.683095674196344
"ENSG00000157470",1.18483282626739,0.401625371388571,12.5068072894801,0.000405471918317485,0.683095674196344
"ENSG00000249242",2.43245878645203,-1.27971037676669,12.3557433165773,0.000439631916290419,0.683095674196344
"ENSG00000227107",1.68111484950133,0.43647849835097,12.2940059783713,0.000454415324458457,0.683095674196344
"ENSG00000265073",-1.87849634896834,-0.537470468150108,11.7720065309132,0.000601281284693371,0.683095674196344
"ENSG00000139329",2.35173568382754,-1.22115810468044,11.6375597043837,0.000646333391939788,0.683095674196344
"ENSG00000264207",2.00046734781895,-0.620296032393406,11.630020801462,0.00064895829007148,0.683095674196344
"ENSG00000267280",2.86461246365987,-0.0375189950791582,11.3036798000085,0.000773536304884681,0.683095674196344
"ENSG00000166523",5.75738981333796,1.2044643144942,11.2754528393414,0.000785386942129957,0.683095674196344
"ENSG00000263859",2.27378273512889,-0.800982344854849,10.9770929071038,0.000922450190232191,0.683095674196344
"ENSG00000265678",-1.83824329176255,-0.8862118606911,10.9614593555123,0.000930265244895524,0.683095674196344
"ENSG00000153233",2.98439901289072,2.78990979678194,10.6008222634887,0.00113037378383059,0.683095674196344
"ENSG00000207145",1.30257728024847,1.08167558437466,10.5593443321659,0.00115602194158157,0.683095674196344
"ENSG00000173432",5.58420602983601,3.10625039678998,10.4467857636384,0.00122863066292711,0.683095674196344
"ENSG00000259749",1.12397169668854,0.592609668067561,10.4231390220433,0.00124446193156295,0.683095674196344
"ENSG00000283759",1.73317980747415,-0.610158259041807,10.260423211695,0.00135914497346639,0.683095674196344
"ENSG00000287839",3.53772789221947,1.0746395818269,10.1871070859522,0.00141426019004381,0.683095674196344
"ENSG00000023445",3.77946319265723,4.88219397033113,9.98051581773179,0.00158205359348797,0.683095674196344
"ENSG00000189292",3.01043903866481,-1.45996177256923,9.92956926954649,0.00162644589938367,0.683095674196344
"ENSG00000206602",1.50962930094995,-0.931587606356509,9.88123361733946,0.00166972956574891,0.683095674196344
"ENSG00000085465",2.76723873380189,-1.17546514773587,9.85713972325059,0.00169173920703257,0.683095674196344
"ENSG00000147573",3.00567503394626,-0.439770154314754,9.83681328894347,0.00171053576560051,0.683095674196344
"ENSG00000224259",3.40109641694734,-0.759784448661054,9.83130053147405,0.00171566998517159,0.683095674196344
"ENSG00000236453",3.39139762497547,-0.197869974399884,9.78948845855847,0.00175512281866889,0.683095674196344
"ENSG00000289146",2.45448502794309,-1.72203345125342,9.61541800765771,0.00192950539141293,0.683095674196344
"ENSG00000203722",2.21660320943674,-0.649757406711001,9.61409594934748,0.00193089493949771,0.683095674196344
"ENSG00000108176",2.67264356763043,0.259484516449313,9.60560974500802,0.00193983854335276,0.683095674196344
"ENSG00000111728",3.20961985581839,-1.50445717850328,9.5570245747714,0.00199185704723679,0.683095674196344
"ENSG00000108387",1.0848266743264,1.66945587721385,9.53860813489132,0.00201194259335722,0.683095674196344
"ENSG00000240006",1.35695073857746,-0.882771608709288,9.47881555345919,0.00207858122891769,0.683095674196344
"ENSG00000165181",8.29862157950259,-0.332891980697819,9.45615575744892,0.00210441651270004,0.683095674196344
"ENSG00000248323",2.21944246164812,-1.32764996596196,9.44027625454035,0.00212271517932978,0.683095674196344
"ENSG00000169908",2.85948716067933,5.88787844889823,9.43782216057812,0.00212555750389807,0.683095674196344
