"","logFC","logCPM","LR","PValue","FDR"
"6643",6.91316049954794,-1.50554955544881,13.9697629721362,0.000185774414135657,0.686032046328023
"39072",-2.57319123608732,-1.68166476210569,13.4335330830149,0.000247166178637837,0.686032046328023
"13264",2.61687627640652,-1.16874489554429,13.3127110493377,0.000263612935224347,0.686032046328023
"34780",2.54173795347089,-0.0953688120081518,13.1092696657171,0.00029383821664816,0.686032046328023
"32302",7.54624700978787,-1.07362578837917,13.0942963318109,0.00029619624233311,0.686032046328023
"9309",6.39558424547277,-1.57985053787104,12.5719626821459,0.000391577124858686,0.686032046328023
"46242",1.18051283192722,0.402100420082048,12.4155234449043,0.000425779651777193,0.686032046328023
"13785",2.42723004275898,-1.27922183405856,12.3002115347541,0.000452906960132064,0.686032046328023
"9184",1.67640126339985,0.436962359332846,12.2259311539757,0.000471298664660476,0.686032046328023
"51798",-1.88241416879349,-0.537016018940539,11.8245673300444,0.000584542960339604,0.686032046328023
"40029",2.34693351379459,-1.22069239367329,11.5874754329382,0.000663974897204461,0.686032046328023
"2830",1.99469654823461,-0.619822022853991,11.5624579087019,0.000672968336918224,0.686032046328023
"53693",2.86087211045658,-0.0370224839784669,11.2757012377278,0.000785281859966857,0.686032046328023
"38799",5.75027745478071,1.20498845433632,11.2540388900562,0.000794499496734061,0.686032046328023
"52481",-1.8424932450297,-0.885761647357745,11.0155257078235,0.000903518976324355,0.686032046328023
"52118",2.26982674691184,-0.800491095346689,10.937777350959,0.000942231346447074,0.686032046328023
"33565",1.29905779620391,1.07944631944642,10.6282956149301,0.00111370312773519,0.686032046328023
"39139",2.97596796945619,2.78866002340581,10.553472068286,0.0011597003742923,0.686032046328023
"35261",5.57745757275577,3.10611773270241,10.4300837771332,0.00123979119067849,0.686032046328023
"46876",1.11914606901845,0.593086656595422,10.3352585865567,0.00130512838541053,0.686032046328023
"4816",3.53059955700927,1.07515679117255,10.1510841475245,0.00144216404304034,0.686032046328023
"40802",1.70340150301577,-0.61920385788072,10.0106689273921,0.00155635983374732,0.686032046328023
"36310",3.77367450990429,4.88252782882976,9.95580204971101,0.00160343256190692,0.686032046328023
"9953",3.00293027670857,-1.45948495153614,9.88079522547993,0.00167012743168878,0.686032046328023
"54465",1.50477851768029,-0.931110889379181,9.81672896421991,0.00172931629779941,0.686032046328023
"3905",2.76145539291044,-1.17498656249839,9.81597763600296,0.00173002289293428,0.686032046328023
"4801",3.39650404326342,-0.759296061264906,9.80673165807158,0.00173874236754078,0.686032046328023
"28787",2.99926952839225,-0.439268835398703,9.79744388895707,0.00174754609013452,0.686032046328023
"22737",3.38459161840914,-0.197370768532397,9.75405421509222,0.00178927672782522,0.686032046328023
"21127",2.21287235935885,-0.64926794690482,9.58188594151583,0.00196506449270715,0.686032046328023
"24927",2.44981393265746,-1.72155972409958,9.57798299283443,0.00196924631318652,0.686032046328023
"37789",2.66623711082805,0.259994642195247,9.56228962550749,0.0019861522730137,0.686032046328023
"40711",3.20650363240359,-1.503973706641,9.53853307223409,0.00201202487786239,0.686032046328023
"52440",1.07992841766117,1.6699335059757,9.45398043101654,0.00210691375250811,0.686032046328023
"31935",8.29061677008472,-0.33237650026781,9.44752123535011,0.00211434652973707,0.686032046328023
"13245",1.35295820593888,-0.882285117188857,9.42240683017164,0.00214349998160818,0.686032046328023
