"gene","logFC","logCPM","LR","PValue","FDR"
"ENSG00000115165",6.91880344298861,-1.50055532890971,13.9610989832085,0.000186632530869351,0.685340546168095
"ENSG00000257808",-2.57616866592443,-1.6770116459658,13.4783465378626,0.000241332374337227,0.685340546168095
"ENSG00000144834",2.61532799232176,-1.16378928819318,13.2879442764367,0.000267118210270215,0.685340546168095
"ENSG00000137757",2.5393645372771,-0.0904045906835256,13.0781233741191,0.000298764624210285,0.685340546168095
"ENSG00000287287",7.52900319874666,-1.08148399628182,13.0544020126357,0.000302572423700652,0.685340546168095
"ENSG00000283428",6.40112244812597,-1.57487386542213,12.5635500354474,0.000393343815867611,0.685340546168095
"ENSG00000157470",1.17820077267475,0.402987821824957,12.4153926840218,0.00042580946603972,0.685340546168095
"ENSG00000249242",2.42483963887587,-1.27423135624625,12.2567376654688,0.000463581259612978,0.685340546168095
"ENSG00000227107",1.65445240135866,0.432555387689005,12.0224302493147,0.000525641197396979,0.685340546168095
"ENSG00000265073",-1.88460846609872,-0.532457687396226,11.8892481592942,0.00056458906711142,0.685340546168095
"ENSG00000264207",1.97059836274492,-0.63278327287541,11.5933842468318,0.000661868545280893,0.685340546168095
"ENSG00000139329",2.34503928917933,-1.21582387587758,11.5549263492797,0.000675699847118114,0.685340546168095
"ENSG00000267280",2.86068365272794,-0.0316765285848311,11.2586918966865,0.000792510399216424,0.685340546168095
"ENSG00000166523",5.74782976799128,1.20792969349869,11.2533387500405,0.000794799233515494,0.685340546168095
"ENSG00000265678",-1.81511394586242,-0.892041976650557,10.7503455247098,0.00104259851548979,0.685340546168095
"ENSG00000263859",2.26747886569527,-0.804915590547156,10.6270413104722,0.00111445878551316,0.685340546168095
"ENSG00000206602",1.57758942767545,-0.937592069964201,10.565215786399,0.00115235581780918,0.685340546168095
"ENSG00000207145",1.29780960835066,1.08187763802295,10.4763200563807,0.00120914361643406,0.685340546168095
"ENSG00000153233",2.96533340761117,2.78484885713098,10.4273903415509,0.00124160056891031,0.685340546168095
"ENSG00000173432",5.57059601179014,3.10771602793248,10.4163579960909,0.00124903973844167,0.685340546168095
"ENSG00000259749",1.11642475994672,0.590200662368283,10.390204631977,0.00126685582834852,0.685340546168095
"ENSG00000129295",2.54339877259478,-0.682240738105081,10.1821819745851,0.00141804275032468,0.685340546168095
"ENSG00000283759",1.70084364766669,-0.614231127125964,9.96260246542609,0.00159752075531848,0.685340546168095
"ENSG00000224259",3.3967516705854,-0.773870464237909,9.95275287961902,0.00160609048867373,0.685340546168095
"ENSG00000240006",1.40823295585813,-0.88865300196943,9.94234252145714,0.00161519875641411,0.685340546168095
"ENSG00000023445",3.76681687146946,4.88395362407985,9.92276280045891,0.00163247152112114,0.685340546168095
"ENSG00000287839",3.51200637383153,1.07197522490004,9.92045833816359,0.00163451673274776,0.685340546168095
"ENSG00000189292",2.99784950591207,-1.45461539202351,9.84254345864727,0.00170521556177565,0.685340546168095
"ENSG00000085465",2.7591342415845,-1.17000088906368,9.786805500552,0.00175768555915264,0.685340546168095
"ENSG00000147573",2.99570280394386,-0.434061386833796,9.76485423962802,0.00177879617633568,0.685340546168095
"ENSG00000236453",3.38206508257347,-0.192228127741005,9.73472465787303,0.00180819099263802,0.685340546168095
"ENSG00000164674",2.5363882623873,2.19323896338915,9.70327487293688,0.00183939917776151,0.685340546168095
"ENSG00000111728",3.17026412428412,-1.53329602984597,9.66647542721243,0.00187660989142489,0.685340546168095
"ENSG00000070190",2.17184927498202,0.752111911677784,9.65797029024358,0.00188531808797791,0.685340546168095
"ENSG00000289146",2.4489268433954,-1.71669712199043,9.56379152947236,0.00198452797255672,0.685340546168095
"ENSG00000108176",2.66228190485491,0.265284901632552,9.52494689468923,0.00202697453584774,0.685340546168095
