"gene","logFC","logCPM","LR","PValue","FDR"
"ENSG00000115165",6.9157637821096,-1.50501896096128,13.9642575019233,0.000186319236816527,0.685364718346736
"ENSG00000265073",-2.00141638098479,-0.570976650179329,13.6560555132977,0.000219532184626964,0.685364718346736
"ENSG00000257808",-2.57427713593882,-1.68116294698082,13.4462839716544,0.000245491952321764,0.685364718346736
"ENSG00000144834",2.61564797427937,-1.1682199619644,13.3005001013339,0.00026533533478486,0.685364718346736
"ENSG00000137757",2.54034922898706,-0.0948451163186454,13.0954736989794,0.000296010139494274,0.685364718346736
"ENSG00000287287",7.54859602049051,-1.07309862605487,13.0894481455502,0.000296963824138925,0.685364718346736
"ENSG00000283428",6.39821730263972,-1.5793173442742,12.5664629792722,0.000392731177254301,0.685364718346736
"ENSG00000157470",1.17947029498347,0.402620540605205,12.3886073189876,0.00043196131297866,0.685364718346736
"ENSG00000249242",2.42613668777725,-1.27870140316243,12.2893589393615,0.000455548183566906,0.685364718346736
"ENSG00000227107",1.67498830230592,0.437486311470022,12.2035736101256,0.000476980579519459,0.685364718346736
"ENSG00000139329",2.3462381007961,-1.22017389548219,11.5807664090068,0.000666374714683622,0.685364718346736
"ENSG00000264207",1.99331886803916,-0.61930000101111,11.5466446182909,0.000678716355930567,0.685364718346736
"ENSG00000267280",2.85955531554973,-0.0364961381836049,11.2657753263532,0.000789491985935983,0.685364718346736
"ENSG00000166523",5.74838473794079,1.20554641519294,11.2478674187256,0.000797145503162109,0.685364718346736
"ENSG00000265678",-1.84361543176301,-0.885263695695929,11.0309392503735,0.000896037370466053,0.685364718346736
"ENSG00000263859",2.26901445967713,-0.799960708908271,10.9293945080729,0.000946504243670967,0.685364718346736
"ENSG00000207145",1.29825723661491,1.07997818784329,10.6098558624604,0.00112486457892315,0.685364718346736
"ENSG00000153233",2.97470790191451,2.78920628863907,10.5457155752443,0.00116457726185712,0.685364718346736
"ENSG00000173432",5.57599578739104,3.10667343820868,10.4262024162594,0.0012423994344554,0.685364718346736
"ENSG00000259749",1.11822011169364,0.593609495545117,10.313783368645,0.00132040313131456,0.685364718346736
"ENSG00000287839",3.52904049765057,1.07570590487355,10.1429614214829,0.0014485326569109,0.685364718346736
"ENSG00000283759",1.70242668203289,-0.618681680348905,9.99919011250596,0.00156609084541369,0.685364718346736
"ENSG00000023445",3.76947959900267,4.88084945152738,9.9287152003096,0.00162720075074334,0.685364718346736
"ENSG00000189292",3.00173767259373,-1.45896372862831,9.8731372892171,0.0016770929651619,0.685364718346736
"ENSG00000085465",2.7604059529301,-1.17446249925398,9.80836662784194,0.0017371972649362,0.685364718346736
"ENSG00000206602",1.50377998168276,-0.930593229773845,9.80473039116598,0.00174063552909438,0.685364718346736
"ENSG00000224259",3.39534995454843,-0.758767940173122,9.8000152828892,0.00174510419653373,0.685364718346736
"ENSG00000289146",2.49431245427836,-1.70201131009876,9.79829816659964,0.00174673445172654,0.685364718346736
"ENSG00000147573",2.99794137374492,-0.438740520047008,9.78932519430131,0.00175527865916106,0.685364718346736
"ENSG00000236453",3.35755247782623,-0.223598445012373,9.78141190551722,0.00176284895854394,0.685364718346736
"ENSG00000203722",2.21134316094356,-0.648747229588638,9.56901978824458,0.0019788841376271,0.685364718346736
"ENSG00000108176",2.66477699714747,0.260523845184956,9.55247222882346,0.0019968029839981,0.685364718346736
"ENSG00000111728",3.20640040532214,-1.50344484455393,9.53686514488948,0.00201385415857381,0.685364718346736
"ENSG00000165181",8.29311673559983,-0.331830639840046,9.44520065980996,0.00211702336917183,0.685364718346736
"ENSG00000108387",1.078694151238,1.67045475095346,9.43147418899139,0.00213292762445315,0.685364718346736
"ENSG00000240006",1.35206009819651,-0.881766775019579,9.41105846965549,0.00215680686287927,0.685364718346736
