gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000237453,0,SRR31476643,22,35,0,0,19023445
ENSG00000172260,1,SRR31476643,22,35,0,0,19023445
ENSG00000285473,1,SRR31476643,22,35,0,0,19023445
ENSG00000237959,0,SRR31476643,22,35,0,0,19023445
ENSG00000231364,0,SRR31476643,22,35,0,0,19023445
ENSG00000234578,0,SRR31476643,22,35,0,0,19023445
ENSG00000137944,1645,SRR31476643,22,35,0,0,19023445
ENSG00000229505,2,SRR31476643,22,35,0,0,19023445
ENSG00000228187,2,SRR31476643,22,35,0,0,19023445
ENSG00000182183,2,SRR31476643,22,35,0,0,19023445
ENSG00000236407,0,SRR31476643,22,35,0,0,19023445
ENSG00000271949,113,SRR31476643,22,35,0,0,19023445
ENSG00000227062,0,SRR31476643,22,35,0,0,19023445
ENSG00000067334,3221,SRR31476643,22,35,0,0,19023445
ENSG00000235011,0,SRR31476643,22,35,0,0,19023445
ENSG00000226938,0,SRR31476643,22,35,0,0,19023445
ENSG00000213559,155,SRR31476643,22,35,0,0,19023445
ENSG00000287587,0,SRR31476643,22,35,0,0,19023445
ENSG00000142949,3178,SRR31476643,22,35,0,0,19023445
ENSG00000116133,19509,SRR31476643,22,35,0,0,19023445
ENSG00000232882,1,SRR31476643,22,35,0,0,19023445
ENSG00000171502,9,SRR31476643,22,35,0,0,19023445
ENSG00000116157,15,SRR31476643,22,35,0,0,19023445
ENSG00000143036,697,SRR31476643,22,35,0,0,19023445
ENSG00000230817,0,SRR31476643,22,35,0,0,19023445
ENSG00000065243,3039,SRR31476643,22,35,0,0,19023445
ENSG00000226759,0,SRR31476643,22,35,0,0,19023445
ENSG00000226960,0,SRR31476643,22,35,0,0,19023445
ENSG00000234080,578,SRR31476643,22,35,0,0,19023445
ENSG00000237899,1,SRR31476643,22,35,0,0,19023445
ENSG00000227290,0,SRR31476643,22,35,0,0,19023445
ENSG00000282898,0,SRR31476643,22,35,0,0,19023445
ENSG00000285409,0,SRR31476643,22,35,0,0,19023445
ENSG00000231090,0,SRR31476643,22,35,0,0,19023445
ENSG00000117528,3141,SRR31476643,22,35,0,0,19023445
ENSG00000271723,682,SRR31476643,22,35,0,0,19023445
ENSG00000172339,290,SRR31476643,22,35,0,0,19023445
ENSG00000036549,2590,SRR31476643,22,35,0,0,19023445
ENSG00000287724,686,SRR31476643,22,35,0,0,19023445
ENSG00000058799,445,SRR31476643,22,35,0,0,19023445
ENSG00000225191,18,SRR31476643,22,35,0,0,19023445
ENSG00000287870,1,SRR31476643,22,35,0,0,19023445
ENSG00000232048,2,SRR31476643,22,35,0,0,19023445
ENSG00000232857,0,SRR31476643,22,35,0,0,19023445
ENSG00000273637,707,SRR31476643,22,35,0,0,19023445
ENSG00000203985,3,SRR31476643,22,35,0,0,19023445
