gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000271398,0,SRR31476645,23,35,1,1,19057440
ENSG00000225011,3,SRR31476645,23,35,1,1,19057440
ENSG00000235069,0,SRR31476645,23,35,1,1,19057440
ENSG00000284676,0,SRR31476645,23,35,1,1,19057440
ENSG00000237058,0,SRR31476645,23,35,1,1,19057440
ENSG00000233399,0,SRR31476645,23,35,1,1,19057440
ENSG00000090020,864,SRR31476645,23,35,1,1,19057440
ENSG00000157978,352,SRR31476645,23,35,1,1,19057440
ENSG00000130770,3160,SRR31476645,23,35,1,1,19057440
ENSG00000229044,184,SRR31476645,23,35,1,1,19057440
ENSG00000162512,1479,SRR31476645,23,35,1,1,19057440
ENSG00000158006,319,SRR31476645,23,35,1,1,19057440
ENSG00000214812,15,SRR31476645,23,35,1,1,19057440
ENSG00000126698,2855,SRR31476645,23,35,1,1,19057440
ENSG00000229447,1,SRR31476645,23,35,1,1,19057440
ENSG00000229607,0,SRR31476645,23,35,1,1,19057440
ENSG00000130766,1646,SRR31476645,23,35,1,1,19057440
ENSG00000168528,1354,SRR31476645,23,35,1,1,19057440
ENSG00000196581,3652,SRR31476645,23,35,1,1,19057440
ENSG00000169403,265,SRR31476645,23,35,1,1,19057440
ENSG00000084628,3,SRR31476645,23,35,1,1,19057440
ENSG00000060688,1067,SRR31476645,23,35,1,1,19057440
ENSG00000171612,1525,SRR31476645,23,35,1,1,19057440
ENSG00000270927,0,SRR31476645,23,35,1,1,19057440
ENSG00000188910,106,SRR31476645,23,35,1,1,19057440
ENSG00000230523,0,SRR31476645,23,35,1,1,19057440
ENSG00000158161,758,SRR31476645,23,35,1,1,19057440
ENSG00000142684,909,SRR31476645,23,35,1,1,19057440
ENSG00000121769,367,SRR31476645,23,35,1,1,19057440
ENSG00000142627,2989,SRR31476645,23,35,1,1,19057440
ENSG00000284668,0,SRR31476645,23,35,1,1,19057440
ENSG00000233234,0,SRR31476645,23,35,1,1,19057440
ENSG00000142632,692,SRR31476645,23,35,1,1,19057440
ENSG00000234593,0,SRR31476645,23,35,1,1,19057440
ENSG00000270605,11,SRR31476645,23,35,1,1,19057440
ENSG00000189337,969,SRR31476645,23,35,1,1,19057440
ENSG00000235143,0,SRR31476645,23,35,1,1,19057440
ENSG00000225478,0,SRR31476645,23,35,1,1,19057440
ENSG00000028137,9,SRR31476645,23,35,1,1,19057440
ENSG00000204464,0,SRR31476645,23,35,1,1,19057440
ENSG00000233372,0,SRR31476645,23,35,1,1,19057440
ENSG00000283259,1,SRR31476645,23,35,1,1,19057440
ENSG00000284543,307,SRR31476645,23,35,1,1,19057440
ENSG00000130939,1184,SRR31476645,23,35,1,1,19057440
ENSG00000175147,58,SRR31476645,23,35,1,1,19057440
ENSG00000127472,2,SRR31476645,23,35,1,1,19057440
ENSG00000060656,445,SRR31476645,23,35,1,1,19057440
ENSG00000163867,709,SRR31476645,23,35,1,1,19057440
ENSG00000232768,0,SRR31476645,23,35,1,1,19057440
ENSG00000230214,0,SRR31476645,23,35,1,1,19057440
ENSG00000189280,1,SRR31476645,23,35,1,1,19057440
ENSG00000134698,236,SRR31476645,23,35,1,1,19057440
ENSG00000272420,1,SRR31476645,23,35,1,1,19057440
ENSG00000132881,136,SRR31476645,23,35,1,1,19057440
ENSG00000273274,17,SRR31476645,23,35,1,1,19057440
ENSG00000236648,0,SRR31476645,23,35,1,1,19057440
ENSG00000232273,572,SRR31476645,23,35,1,1,19057440
ENSG00000009709,0,SRR31476645,23,35,1,1,19057440
ENSG00000287396,0,SRR31476645,23,35,1,1,19057440
ENSG00000158008,12,SRR31476645,23,35,1,1,19057440
ENSG00000130940,101,SRR31476645,23,35,1,1,19057440
ENSG00000163879,16,SRR31476645,23,35,1,1,19057440
ENSG00000227527,1,SRR31476645,23,35,1,1,19057440
ENSG00000116954,1462,SRR31476645,23,35,1,1,19057440
ENSG00000228589,1482,SRR31476645,23,35,1,1,19057440
ENSG00000163873,0,SRR31476645,23,35,1,1,19057440
ENSG00000117215,0,SRR31476645,23,35,1,1,19057440
ENSG00000230163,3,SRR31476645,23,35,1,1,19057440
ENSG00000227538,0,SRR31476645,23,35,1,1,19057440
ENSG00000044012,2,SRR31476645,23,35,1,1,19057440
ENSG00000179051,4114,SRR31476645,23,35,1,1,19057440
ENSG00000215895,2658,SRR31476645,23,35,1,1,19057440
ENSG00000284650,0,SRR31476645,23,35,1,1,19057440
ENSG00000237329,2,SRR31476645,23,35,1,1,19057440
ENSG00000236948,0,SRR31476645,23,35,1,1,19057440
ENSG00000126067,3816,SRR31476645,23,35,1,1,19057440
ENSG00000274944,321,SRR31476645,23,35,1,1,19057440
ENSG00000272078,43,SRR31476645,23,35,1,1,19057440
ENSG00000230451,0,SRR31476645,23,35,1,1,19057440
ENSG00000231606,0,SRR31476645,23,35,1,1,19057440
ENSG00000215900,0,SRR31476645,23,35,1,1,19057440
ENSG00000284632,0,SRR31476645,23,35,1,1,19057440
ENSG00000241014,11,SRR31476645,23,35,1,1,19057440
ENSG00000054118,2874,SRR31476645,23,35,1,1,19057440
ENSG00000254553,144,SRR31476645,23,35,1,1,19057440
ENSG00000284653,0,SRR31476645,23,35,1,1,19057440
ENSG00000237749,1766,SRR31476645,23,35,1,1,19057440
ENSG00000276747,1,SRR31476645,23,35,1,1,19057440
ENSG00000284705,1,SRR31476645,23,35,1,1,19057440
ENSG00000228776,0,SRR31476645,23,35,1,1,19057440
ENSG00000159339,2,SRR31476645,23,35,1,1,19057440
ENSG00000261781,0,SRR31476645,23,35,1,1,19057440
ENSG00000284743,1,SRR31476645,23,35,1,1,19057440
ENSG00000158315,26,SRR31476645,23,35,1,1,19057440
ENSG00000186973,0,SRR31476645,23,35,1,1,19057440
ENSG00000146463,1976,SRR31476645,23,35,1,1,19057440
ENSG00000271741,592,SRR31476645,23,35,1,1,19057440
ENSG00000142686,206,SRR31476645,23,35,1,1,19057440
ENSG00000224751,71,SRR31476645,23,35,1,1,19057440
ENSG00000117148,23,SRR31476645,23,35,1,1,19057440
ENSG00000230585,0,SRR31476645,23,35,1,1,19057440
ENSG00000117000,720,SRR31476645,23,35,1,1,19057440
ENSG00000284989,1187,SRR31476645,23,35,1,1,19057440
ENSG00000231630,0,SRR31476645,23,35,1,1,19057440
ENSG00000092853,432,SRR31476645,23,35,1,1,19057440
ENSG00000255811,2,SRR31476645,23,35,1,1,19057440
ENSG00000134697,2171,SRR31476645,23,35,1,1,19057440
ENSG00000187513,4,SRR31476645,23,35,1,1,19057440
ENSG00000225142,29,SRR31476645,23,35,1,1,19057440
ENSG00000230138,0,SRR31476645,23,35,1,1,19057440
ENSG00000223390,54,SRR31476645,23,35,1,1,19057440
ENSG00000284720,0,SRR31476645,23,35,1,1,19057440
ENSG00000225671,13,SRR31476645,23,35,1,1,19057440
ENSG00000116151,55,SRR31476645,23,35,1,1,19057440
ENSG00000006555,107,SRR31476645,23,35,1,1,19057440
ENSG00000236111,716,SRR31476645,23,35,1,1,19057440
ENSG00000066056,148,SRR31476645,23,35,1,1,19057440
ENSG00000214114,815,SRR31476645,23,35,1,1,19057440
ENSG00000116544,18,SRR31476645,23,35,1,1,19057440
ENSG00000231900,0,SRR31476645,23,35,1,1,19057440
ENSG00000236723,291,SRR31476645,23,35,1,1,19057440
ENSG00000232467,2,SRR31476645,23,35,1,1,19057440
ENSG00000117016,83,SRR31476645,23,35,1,1,19057440
ENSG00000169213,77,SRR31476645,23,35,1,1,19057440
ENSG00000163866,723,SRR31476645,23,35,1,1,19057440
ENSG00000237130,17,SRR31476645,23,35,1,1,19057440
ENSG00000232335,29,SRR31476645,23,35,1,1,19057440
ENSG00000260971,2,SRR31476645,23,35,1,1,19057440
ENSG00000284696,2,SRR31476645,23,35,1,1,19057440
ENSG00000238242,0,SRR31476645,23,35,1,1,19057440
ENSG00000285839,2482,SRR31476645,23,35,1,1,19057440
ENSG00000232762,0,SRR31476645,23,35,1,1,19057440
ENSG00000162384,622,SRR31476645,23,35,1,1,19057440
ENSG00000162391,63,SRR31476645,23,35,1,1,19057440
ENSG00000117859,2990,SRR31476645,23,35,1,1,19057440
ENSG00000228121,142,SRR31476645,23,35,1,1,19057440
ENSG00000253313,334,SRR31476645,23,35,1,1,19057440
ENSG00000162396,310,SRR31476645,23,35,1,1,19057440
ENSG00000284686,148,SRR31476645,23,35,1,1,19057440
ENSG00000162378,812,SRR31476645,23,35,1,1,19057440
ENSG00000233079,0,SRR31476645,23,35,1,1,19057440
ENSG00000259818,0,SRR31476645,23,35,1,1,19057440
ENSG00000229444,0,SRR31476645,23,35,1,1,19057440
ENSG00000240563,1,SRR31476645,23,35,1,1,19057440
ENSG00000234318,0,SRR31476645,23,35,1,1,19057440
ENSG00000284773,23,SRR31476645,23,35,1,1,19057440
ENSG00000234481,0,SRR31476645,23,35,1,1,19057440
ENSG00000117862,2646,SRR31476645,23,35,1,1,19057440
ENSG00000235612,0,SRR31476645,23,35,1,1,19057440
ENSG00000228369,0,SRR31476645,23,35,1,1,19057440
ENSG00000227485,0,SRR31476645,23,35,1,1,19057440
ENSG00000224609,13,SRR31476645,23,35,1,1,19057440
ENSG00000235545,1,SRR31476645,23,35,1,1,19057440
ENSG00000236646,0,SRR31476645,23,35,1,1,19057440
ENSG00000232198,0,SRR31476645,23,35,1,1,19057440
ENSG00000238063,0,SRR31476645,23,35,1,1,19057440
ENSG00000227104,0,SRR31476645,23,35,1,1,19057440
ENSG00000243725,680,SRR31476645,23,35,1,1,19057440
ENSG00000171872,0,SRR31476645,23,35,1,1,19057440
ENSG00000162407,792,SRR31476645,23,35,1,1,19057440
ENSG00000285079,0,SRR31476645,23,35,1,1,19057440
ENSG00000163877,318,SRR31476645,23,35,1,1,19057440
ENSG00000228929,2250,SRR31476645,23,35,1,1,19057440
ENSG00000224570,0,SRR31476645,23,35,1,1,19057440
ENSG00000224980,0,SRR31476645,23,35,1,1,19057440
ENSG00000278967,0,SRR31476645,23,35,1,1,19057440
ENSG00000157184,703,SRR31476645,23,35,1,1,19057440
ENSG00000198815,1481,SRR31476645,23,35,1,1,19057440
ENSG00000134744,580,SRR31476645,23,35,1,1,19057440
ENSG00000233910,0,SRR31476645,23,35,1,1,19057440
ENSG00000287703,0,SRR31476645,23,35,1,1,19057440
ENSG00000283039,0,SRR31476645,23,35,1,1,19057440
ENSG00000229032,0,SRR31476645,23,35,1,1,19057440
ENSG00000229294,0,SRR31476645,23,35,1,1,19057440
ENSG00000234088,0,SRR31476645,23,35,1,1,19057440
ENSG00000236973,1,SRR31476645,23,35,1,1,19057440
ENSG00000277397,0,SRR31476645,23,35,1,1,19057440
ENSG00000235446,0,SRR31476645,23,35,1,1,19057440
ENSG00000162385,934,SRR31476645,23,35,1,1,19057440
ENSG00000234264,8,SRR31476645,23,35,1,1,19057440
ENSG00000223883,0,SRR31476645,23,35,1,1,19057440
ENSG00000237227,0,SRR31476645,23,35,1,1,19057440
ENSG00000275350,0,SRR31476645,23,35,1,1,19057440
ENSG00000116652,39,SRR31476645,23,35,1,1,19057440
ENSG00000123080,130,SRR31476645,23,35,1,1,19057440
ENSG00000285778,0,SRR31476645,23,35,1,1,19057440
ENSG00000233407,0,SRR31476645,23,35,1,1,19057440
ENSG00000225675,0,SRR31476645,23,35,1,1,19057440
ENSG00000237622,0,SRR31476645,23,35,1,1,19057440
ENSG00000162598,0,SRR31476645,23,35,1,1,19057440
ENSG00000280317,0,SRR31476645,23,35,1,1,19057440
ENSG00000162415,1,SRR31476645,23,35,1,1,19057440
ENSG00000162600,306,SRR31476645,23,35,1,1,19057440
ENSG00000116704,519,SRR31476645,23,35,1,1,19057440
ENSG00000157193,683,SRR31476645,23,35,1,1,19057440
ENSG00000116205,258,SRR31476645,23,35,1,1,19057440
ENSG00000198841,303,SRR31476645,23,35,1,1,19057440
ENSG00000116212,1205,SRR31476645,23,35,1,1,19057440
ENSG00000234204,0,SRR31476645,23,35,1,1,19057440
ENSG00000233099,0,SRR31476645,23,35,1,1,19057440
ENSG00000233994,421,SRR31476645,23,35,1,1,19057440
ENSG00000233973,0,SRR31476645,23,35,1,1,19057440
ENSG00000132854,27,SRR31476645,23,35,1,1,19057440
ENSG00000227556,1,SRR31476645,23,35,1,1,19057440
ENSG00000162607,4159,SRR31476645,23,35,1,1,19057440
ENSG00000285954,0,SRR31476645,23,35,1,1,19057440
ENSG00000233333,0,SRR31476645,23,35,1,1,19057440
ENSG00000154027,74,SRR31476645,23,35,1,1,19057440
ENSG00000234108,0,SRR31476645,23,35,1,1,19057440
ENSG00000232676,105,SRR31476645,23,35,1,1,19057440
ENSG00000225167,0,SRR31476645,23,35,1,1,19057440
ENSG00000213579,28,SRR31476645,23,35,1,1,19057440
ENSG00000137960,7,SRR31476645,23,35,1,1,19057440
ENSG00000237852,2,SRR31476645,23,35,1,1,19057440
ENSG00000116745,0,SRR31476645,23,35,1,1,19057440
ENSG00000132855,0,SRR31476645,23,35,1,1,19057440
ENSG00000285407,4,SRR31476645,23,35,1,1,19057440
ENSG00000270549,0,SRR31476645,23,35,1,1,19057440
ENSG00000237163,0,SRR31476645,23,35,1,1,19057440
ENSG00000229636,0,SRR31476645,23,35,1,1,19057440
ENSG00000116675,490,SRR31476645,23,35,1,1,19057440
ENSG00000162433,1572,SRR31476645,23,35,1,1,19057440
ENSG00000213625,3261,SRR31476645,23,35,1,1,19057440
ENSG00000227207,508,SRR31476645,23,35,1,1,19057440
ENSG00000227016,0,SRR31476645,23,35,1,1,19057440
ENSG00000233664,110,SRR31476645,23,35,1,1,19057440
ENSG00000158966,826,SRR31476645,23,35,1,1,19057440
ENSG00000213703,0,SRR31476645,23,35,1,1,19057440
ENSG00000203965,189,SRR31476645,23,35,1,1,19057440
ENSG00000223479,0,SRR31476645,23,35,1,1,19057440
ENSG00000233674,0,SRR31476645,23,35,1,1,19057440
ENSG00000153898,0,SRR31476645,23,35,1,1,19057440
ENSG00000117069,3,SRR31476645,23,35,1,1,19057440
ENSG00000125703,576,SRR31476645,23,35,1,1,19057440
ENSG00000285041,0,SRR31476645,23,35,1,1,19057440
ENSG00000285808,0,SRR31476645,23,35,1,1,19057440
ENSG00000229440,0,SRR31476645,23,35,1,1,19057440
ENSG00000234144,0,SRR31476645,23,35,1,1,19057440
ENSG00000277670,0,SRR31476645,23,35,1,1,19057440
ENSG00000227466,0,SRR31476645,23,35,1,1,19057440
ENSG00000230498,0,SRR31476645,23,35,1,1,19057440
ENSG00000285782,0,SRR31476645,23,35,1,1,19057440
ENSG00000162618,0,SRR31476645,23,35,1,1,19057440
ENSG00000224493,0,SRR31476645,23,35,1,1,19057440
ENSG00000131233,4,SRR31476645,23,35,1,1,19057440
ENSG00000272371,0,SRR31476645,23,35,1,1,19057440
ENSG00000287647,0,SRR31476645,23,35,1,1,19057440
ENSG00000229225,0,SRR31476645,23,35,1,1,19057440
ENSG00000230863,60,SRR31476645,23,35,1,1,19057440
ENSG00000225598,0,SRR31476645,23,35,1,1,19057440
ENSG00000286455,0,SRR31476645,23,35,1,1,19057440
ENSG00000225087,1,SRR31476645,23,35,1,1,19057440
ENSG00000280378,2,SRR31476645,23,35,1,1,19057440
ENSG00000230053,0,SRR31476645,23,35,1,1,19057440
ENSG00000137941,90,SRR31476645,23,35,1,1,19057440
ENSG00000224326,0,SRR31476645,23,35,1,1,19057440
ENSG00000286548,6,SRR31476645,23,35,1,1,19057440
ENSG00000066135,2299,SRR31476645,23,35,1,1,19057440
ENSG00000272094,1,SRR31476645,23,35,1,1,19057440
ENSG00000228853,0,SRR31476645,23,35,1,1,19057440
ENSG00000232453,4,SRR31476645,23,35,1,1,19057440
ENSG00000260386,1,SRR31476645,23,35,1,1,19057440
ENSG00000284895,0,SRR31476645,23,35,1,1,19057440
ENSG00000117174,1718,SRR31476645,23,35,1,1,19057440
ENSG00000237413,0,SRR31476645,23,35,1,1,19057440
ENSG00000184313,3,SRR31476645,23,35,1,1,19057440
ENSG00000284645,0,SRR31476645,23,35,1,1,19057440
ENSG00000225446,1,SRR31476645,23,35,1,1,19057440
ENSG00000288543,0,SRR31476645,23,35,1,1,19057440
ENSG00000122420,0,SRR31476645,23,35,1,1,19057440
ENSG00000284240,1,SRR31476645,23,35,1,1,19057440
ENSG00000236290,0,SRR31476645,23,35,1,1,19057440
ENSG00000143013,2876,SRR31476645,23,35,1,1,19057440
ENSG00000226084,17830,SRR31476645,23,35,1,1,19057440
ENSG00000134748,1322,SRR31476645,23,35,1,1,19057440
ENSG00000142892,2188,SRR31476645,23,35,1,1,19057440
ENSG00000219102,57,SRR31476645,23,35,1,1,19057440
ENSG00000287743,1,SRR31476645,23,35,1,1,19057440
ENSG00000229332,0,SRR31476645,23,35,1,1,19057440
ENSG00000227937,0,SRR31476645,23,35,1,1,19057440
ENSG00000229752,448,SRR31476645,23,35,1,1,19057440
ENSG00000237505,7,SRR31476645,23,35,1,1,19057440
ENSG00000285462,0,SRR31476645,23,35,1,1,19057440
ENSG00000233216,0,SRR31476645,23,35,1,1,19057440
ENSG00000197273,0,SRR31476645,23,35,1,1,19057440
ENSG00000226804,0,SRR31476645,23,35,1,1,19057440
ENSG00000230728,2,SRR31476645,23,35,1,1,19057440
ENSG00000232846,0,SRR31476645,23,35,1,1,19057440
ENSG00000230787,150,SRR31476645,23,35,1,1,19057440
ENSG00000116641,1452,SRR31476645,23,35,1,1,19057440
ENSG00000237453,0,SRR31476645,23,35,1,1,19057440
ENSG00000172260,2,SRR31476645,23,35,1,1,19057440
ENSG00000285473,0,SRR31476645,23,35,1,1,19057440
ENSG00000237959,0,SRR31476645,23,35,1,1,19057440
ENSG00000231364,0,SRR31476645,23,35,1,1,19057440
ENSG00000234578,0,SRR31476645,23,35,1,1,19057440
ENSG00000137944,1511,SRR31476645,23,35,1,1,19057440
ENSG00000229505,3,SRR31476645,23,35,1,1,19057440
ENSG00000228187,4,SRR31476645,23,35,1,1,19057440
ENSG00000182183,2,SRR31476645,23,35,1,1,19057440
ENSG00000236407,0,SRR31476645,23,35,1,1,19057440
ENSG00000271949,155,SRR31476645,23,35,1,1,19057440
ENSG00000227062,0,SRR31476645,23,35,1,1,19057440
ENSG00000067334,2868,SRR31476645,23,35,1,1,19057440
ENSG00000235011,0,SRR31476645,23,35,1,1,19057440
ENSG00000226938,0,SRR31476645,23,35,1,1,19057440
ENSG00000213559,156,SRR31476645,23,35,1,1,19057440
ENSG00000287587,0,SRR31476645,23,35,1,1,19057440
ENSG00000142949,3587,SRR31476645,23,35,1,1,19057440
ENSG00000116133,23402,SRR31476645,23,35,1,1,19057440
ENSG00000232882,1,SRR31476645,23,35,1,1,19057440
ENSG00000171502,8,SRR31476645,23,35,1,1,19057440
ENSG00000116157,13,SRR31476645,23,35,1,1,19057440
ENSG00000143036,746,SRR31476645,23,35,1,1,19057440
ENSG00000230817,0,SRR31476645,23,35,1,1,19057440
ENSG00000065243,3061,SRR31476645,23,35,1,1,19057440
ENSG00000226759,0,SRR31476645,23,35,1,1,19057440
ENSG00000226960,0,SRR31476645,23,35,1,1,19057440
ENSG00000234080,728,SRR31476645,23,35,1,1,19057440
ENSG00000237899,0,SRR31476645,23,35,1,1,19057440
ENSG00000227290,0,SRR31476645,23,35,1,1,19057440
ENSG00000282898,0,SRR31476645,23,35,1,1,19057440
ENSG00000285409,0,SRR31476645,23,35,1,1,19057440
ENSG00000231090,0,SRR31476645,23,35,1,1,19057440
ENSG00000117528,3327,SRR31476645,23,35,1,1,19057440
ENSG00000271723,670,SRR31476645,23,35,1,1,19057440
ENSG00000172339,297,SRR31476645,23,35,1,1,19057440
ENSG00000036549,2524,SRR31476645,23,35,1,1,19057440
ENSG00000287724,645,SRR31476645,23,35,1,1,19057440
ENSG00000058799,450,SRR31476645,23,35,1,1,19057440
ENSG00000225191,18,SRR31476645,23,35,1,1,19057440
ENSG00000287870,1,SRR31476645,23,35,1,1,19057440
ENSG00000232048,1,SRR31476645,23,35,1,1,19057440
ENSG00000232857,0,SRR31476645,23,35,1,1,19057440
ENSG00000273637,888,SRR31476645,23,35,1,1,19057440
ENSG00000203985,3,SRR31476645,23,35,1,1,19057440
ENSG00000228838,18,SRR31476645,23,35,1,1,19057440
ENSG00000283761,1577,SRR31476645,23,35,1,1,19057440
ENSG00000189433,2,SRR31476645,23,35,1,1,19057440
ENSG00000230759,0,SRR31476645,23,35,1,1,19057440
ENSG00000179178,698,SRR31476645,23,35,1,1,19057440
ENSG00000142700,3,SRR31476645,23,35,1,1,19057440
ENSG00000285525,0,SRR31476645,23,35,1,1,19057440
ENSG00000236098,8,SRR31476645,23,35,1,1,19057440
ENSG00000233514,271,SRR31476645,23,35,1,1,19057440
ENSG00000127124,53,SRR31476645,23,35,1,1,19057440
ENSG00000266993,422,SRR31476645,23,35,1,1,19057440
ENSG00000223675,0,SRR31476645,23,35,1,1,19057440
ENSG00000229316,0,SRR31476645,23,35,1,1,19057440
ENSG00000287406,0,SRR31476645,23,35,1,1,19057440
ENSG00000225767,0,SRR31476645,23,35,1,1,19057440
ENSG00000234099,0,SRR31476645,23,35,1,1,19057440
ENSG00000137936,544,SRR31476645,23,35,1,1,19057440
ENSG00000235308,0,SRR31476645,23,35,1,1,19057440
ENSG00000232752,0,SRR31476645,23,35,1,1,19057440
ENSG00000235829,0,SRR31476645,23,35,1,1,19057440
ENSG00000143032,0,SRR31476645,23,35,1,1,19057440
ENSG00000226745,0,SRR31476645,23,35,1,1,19057440
ENSG00000280040,0,SRR31476645,23,35,1,1,19057440
ENSG00000117519,6476,SRR31476645,23,35,1,1,19057440
ENSG00000270507,0,SRR31476645,23,35,1,1,19057440
ENSG00000238037,0,SRR31476645,23,35,1,1,19057440
ENSG00000215869,9,SRR31476645,23,35,1,1,19057440
ENSG00000134215,2,SRR31476645,23,35,1,1,19057440
ENSG00000227935,0,SRR31476645,23,35,1,1,19057440
ENSG00000228502,72666,SRR31476645,23,35,1,1,19057440
ENSG00000236268,3,SRR31476645,23,35,1,1,19057440
ENSG00000271277,0,SRR31476645,23,35,1,1,19057440
ENSG00000236888,75,SRR31476645,23,35,1,1,19057440
ENSG00000279778,0,SRR31476645,23,35,1,1,19057440
ENSG00000230828,0,SRR31476645,23,35,1,1,19057440
ENSG00000188641,20,SRR31476645,23,35,1,1,19057440
ENSG00000152078,436,SRR31476645,23,35,1,1,19057440
ENSG00000233359,0,SRR31476645,23,35,1,1,19057440
ENSG00000237954,0,SRR31476645,23,35,1,1,19057440
ENSG00000171492,1703,SRR31476645,23,35,1,1,19057440
